symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
ABSLBANETF,Nifty Bank,54.34,55.67,53.09,55.67,1.68,3.11,310053,16854481.08,54.0323,55.9,40.82,25-NOV-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,17.22467887976416,8.518518518518528,53.99,0,0.4114490161001733,-36.379225869671735,https://nsearchives.nseindia.com/today/ABSLBANETFEQN.svg,14.78,13-Dec-2023,https://nsearchives.nseindia.com/365d/ABSLBANETF-EQ.svg,12-Nov-2024,6.26,https://nsearchives.nseindia.com/30d/ABSLBANETF-EQ.svg,"{'symbol': 'ABSLBANETF', 'companyName': 'Aditya Birla Sun Life Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB17D5', 'slb_isin': 'INF209KB17D5', 'listingDate': '2019-10-30', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
MAFANG,NYSE FANG+ Total Return Index,130.57,134.4,127.5,134.4,3.83,2.93,1158582,154728626.1,111.4663,134.4,69.32,-,-,92.77108433734941,18.029331694037058,130.57,0,0,-93.88343912290827,https://nsearchives.nseindia.com/today/MAFANGEQN.svg,92.53,13-Dec-2023,https://nsearchives.nseindia.com/365d/MAFANG-EQ.svg,12-Nov-2024,17.88,https://nsearchives.nseindia.com/30d/MAFANG-EQ.svg,"{'symbol': 'MAFANG', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset NYSE FANG+ ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HF4', 'slb_isin': 'INF769K01HF4', 'listingDate': '2021-05-14', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
NPBET,Nifty Private Bank Index,264.58,269.65,259.96,269.65,4.64,1.75,1961,513938.88,264.57,299,229.28,-,-,8.301871636276001,4.807991293532341,265.01,0,9.816053511705693,-17.607292393579893,https://nsearchives.nseindia.com/today/NPBETEQN.svg,7.33,13-Dec-2023,https://nsearchives.nseindia.com/365d/NPBET-EQ.svg,12-Nov-2024,3.87,https://nsearchives.nseindia.com/30d/NPBET-EQ.svg,"{'symbol': 'NPBET', 'companyName': 'Tata Nifty Private Bank Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277K010X4', 'slb_isin': 'INF277K010X4', 'listingDate': '2019-09-09', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
SBINEQWETF,Nifty50 Equal Weight,30.92,30.99,30,30.99,0.49,1.61,33492,1017486.96,30.4498,34.57,29.03,-,-,Infinity,2.6498840675720343,30.5,0,10.355799826439114,-6.751636238374085,https://nsearchives.nseindia.com/today/SBINEQWETFEQN.svg,-,-,-,12-Nov-2024,1.76,https://nsearchives.nseindia.com/30d/SBINEQWETF-EQ.svg,"{'symbol': 'SBINEQWETF', 'companyName': 'SBI Mutual Fund - SBI Nifty50 Equal Weight ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1282', 'listingDate': '2024-07-23', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
SENSEXADD,DSP S&P BSE Sensex ETF,82.09,83.35,81.34,83.35,1.27,1.55,1605,131642.1,82.313,95,69.11,-,-,Infinity,4.474805715718216,82.08,0,12.263157894736846,-20.604832875126604,https://nsearchives.nseindia.com/today/SENSEXADDEQN.svg,-,-,-,12-Nov-2024,4.47,https://nsearchives.nseindia.com/30d/SENSEXADD-EQ.svg,"{'symbol': 'SENSEXADD', 'companyName': 'DSP BSE Sensex ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1SZ6', 'slb_isin': 'INF740KA1SZ6', 'listingDate': '2023-08-02', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
HDFCGROWTH,HDFC NIFTY Growth Sectors 15 ETF,124.98,126.95,122.5,125.19,1.76,1.43,15263,1896733.01,124.2308,147,103.5,-,-,20.167018621616425,3.0116020735620808,123.43,0,14.83673469387755,-20.956521739130434,https://nsearchives.nseindia.com/today/HDFCGROWTHEQN.svg,20.17,13-Dec-2023,https://nsearchives.nseindia.com/365d/HDFCGROWTH-EQ.svg,12-Nov-2024,3.01,https://nsearchives.nseindia.com/30d/HDFCGROWTH-EQ.svg,"{'symbol': 'HDFCGROWTH', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY Growth Sectors 15 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DJ0', 'slb_isin': 'INF179KC1DJ0', 'listingDate': '2022-09-29', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
HDFCNIF100,HDFC NIFTY 100 ETF,26.07,26.45,25.63,26.45,0.37,1.42,31466,817172.02,26.0349,29.1,21.16,20-OCT-23,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 177.27/- PER SHARE TO RS 17.727/- PER SHARE,23.655913978494617,4.75247524752475,26.08,0,9.106529209622,-24.999999999999993,https://nsearchives.nseindia.com/today/HDFCNIF100EQN.svg,22.58,13-Dec-2023,https://nsearchives.nseindia.com/365d/HDFCNIF100-EQ.svg,12-Nov-2024,3.84,https://nsearchives.nseindia.com/30d/HDFCNIF100-EQ.svg,"{'symbol': 'HDFCNIF100', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HR4', 'slb_isin': 'INF179KC1HR4', 'listingDate': '2022-08-11', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
CONSUMBEES,Nifty India Consumption TRI,127.17,128.9,125.57,128.9,1.73,1.36,120059,15282310.11,126.9639,148.05,99.44,-,-,27.522754254056203,4.043909920090407,127.17,0,12.934819317798043,-29.625905068382956,https://nsearchives.nseindia.com/today/CONSUMBEESEQN.svg,27.17,13-Dec-2023,https://nsearchives.nseindia.com/365d/CONSUMBEES-EQ.svg,12-Nov-2024,3.75,https://nsearchives.nseindia.com/30d/CONSUMBEES-EQ.svg,"{'symbol': 'CONSUMBEES', 'companyName': 'Nippon India ETF Nifty India Consumption', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KA1LD7', 'slb_isin': 'INF204KA1LD7', 'listingDate': '2014-04-11', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
FMCGIETF,Nifty FMCG Index,59.67,59.89,58.39,59.85,0.77,1.30,1782778,105576113.16,58.968,71.2,54,10-MAY-24,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,Infinity,-0.13348907058234322,59.08,0,15.94101123595506,-10.833333333333336,https://nsearchives.nseindia.com/today/FMCGIETFEQN.svg,-,-,-,12-Nov-2024,-0.18,https://nsearchives.nseindia.com/30d/FMCGIETF-EQ.svg,"{'symbol': 'FMCGIETF', 'companyName': 'ICICI PRUDENTIAL MUTUAL FUND - ICICI Prudential Nifty FMCG ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19V3', 'slb_isin': 'INF109KC19V3', 'listingDate': '2021-08-10', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
MASPTOP50,S&P 500 Top 50 Total Return Index,57.78,58.52,57.78,58.5,0.72,1.25,371018,21656320.66,48.4603,58.52,34.2,-,-,69.66357308584689,10.294117647058826,57.78,0,0.03417634996582899,-71.05263157894736,https://nsearchives.nseindia.com/today/MASPTOP50EQN.svg,69.34,13-Dec-2023,https://nsearchives.nseindia.com/365d/MASPTOP50-EQ.svg,12-Nov-2024,10.09,https://nsearchives.nseindia.com/30d/MASPTOP50-EQ.svg,"{'symbol': 'MASPTOP50', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset S&P 500 Top 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HP3', 'slb_isin': 'INF769K01HP3', 'listingDate': '2021-09-24', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '13-Dec-2024 16:00:00', 'preOpenTime': '13-Dec-2024 09:07:44', 'QuotePreOpenFlag': False}}"
