symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
LICNETFSEN,SENSEX,893.34,909.39,885.68,907.99,36.44,4.18,34,30611.22,858.095,989,714.99,-,-,26.10972222222222,1.242125216033895,871.55,0,8.191102123356925,-26.99338452286046,https://nsearchives.nseindia.com/today/LICNETFSENEQN.svg,21.06,17-Nov-2023,https://nsearchives.nseindia.com/365d/LICNETFSEN-EQ.svg,18-Oct-2024,-3.89,https://nsearchives.nseindia.com/30d/LICNETFSEN-EQ.svg,"{'symbol': 'LICNETFSEN', 'companyName': 'LIC Mutual Fund - LIC MF EXCHANGE TRADED FUND - SENSEX', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01OT5', 'listingDate': '2015-12-07', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
HDFCNIF100,HDFC NIFTY 100 ETF,24.81,25.85,24.33,25.85,1.03,4.15,129895,3231787.6,24.7699,29.1,19.7,20-OCT-23,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 177.27/- PER SHARE TO RS 17.727/- PER SHARE,29.703963873557463,-1.5238095238095184,24.82,0,11.168384879725085,-31.21827411167514,https://nsearchives.nseindia.com/today/HDFCNIF100EQN.svg,23.67,17-Nov-2023,https://nsearchives.nseindia.com/365d/HDFCNIF100-EQ.svg,18-Oct-2024,-5.7,https://nsearchives.nseindia.com/30d/HDFCNIF100-EQ.svg,"{'symbol': 'HDFCNIF100', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HR4', 'slb_isin': 'INF179KC1HR4', 'listingDate': '2022-08-11', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
MIDQ50ADD,Nifty Midcap 150 Quality 50 Index,240.94,248.95,240.94,248.95,8.02,3.33,3506,853886.3,240.3542,269.48,192.33,-,-,Infinity,-2.727308248349165,240.93,0,7.618376131809421,-29.438985077730965,https://nsearchives.nseindia.com/today/MIDQ50ADDEQN.svg,-,-,-,18-Oct-2024,-7.62,https://nsearchives.nseindia.com/30d/MIDQ50ADD-EQ.svg,"{'symbol': 'MIDQ50ADD', 'companyName': 'DSP  Mutual Fund - DSP Nifty Midcap 150 Quality 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1QL0', 'slb_isin': 'INF740KA1QL0', 'listingDate': '2021-12-30', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
HDFCVALUE,HDFC NIFTY50 Value 20 ETF,138.83,142,137.43,142,3.95,2.86,12955,1803206.45,137.8451,155.7,107.07,-,-,32.573989356736064,-1.8320082958866268,138.05,0,8.798972382787404,-32.62351732511442,https://nsearchives.nseindia.com/today/HDFCVALUEEQN.svg,28.1,17-Nov-2023,https://nsearchives.nseindia.com/365d/HDFCVALUE-EQ.svg,18-Oct-2024,-5.09,https://nsearchives.nseindia.com/30d/HDFCVALUE-EQ.svg,"{'symbol': 'HDFCVALUE', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY50 Value 20 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DK8', 'slb_isin': 'INF179KC1DK8', 'listingDate': '2022-09-29', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
MOMENTUM50,Nifty 500 Momentum 50 Total Return Index,56.57,57.68,56.56,57.25,1.57,2.82,153121,8778426.93,56.1764,66,54.71,-,-,Infinity,-7.31746802655011,55.68,0,13.257575757575758,-4.642661305063058,https://nsearchives.nseindia.com/today/MOMENTUM50EQN.svg,-,-,-,18-Oct-2024,-11.24,https://nsearchives.nseindia.com/30d/MOMENTUM50-EQ.svg,"{'symbol': 'MOMENTUM50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty 500 Momentum 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01DK8', 'listingDate': '2024-09-30', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
QUAL30IETF,ICICI Prudential Nifty 200 Quality 30 ETF,21.18,21.5,20.9,21.49,0.5,2.38,2956501,62352606.09,20.947,26.5,16.9,10-MAY-24,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,Infinity,-4.361370716510906,20.99,0,18.905660377358497,-27.15976331360947,https://nsearchives.nseindia.com/today/QUAL30IETFEQN.svg,-,-,-,18-Oct-2024,-7.49,https://nsearchives.nseindia.com/30d/QUAL30IETF-EQ.svg,"{'symbol': 'QUAL30IETF', 'companyName': 'ICICI Prudential MF - ICICI Prudential Nifty 200 Quality 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC18V5', 'slb_isin': 'INF109KC18V5', 'listingDate': '2023-08-10', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
MOHEALTH,Motilal Oswal S&P BSE Healthcare ETF,42,43.93,42,43.5,0.96,2.26,58457,2516573.85,42.4848,46.5,28.76,-,-,45.48494983277593,-1.850180505415163,42.54,0,6.451612903225806,-51.25173852573017,https://nsearchives.nseindia.com/today/MOHEALTHEQN.svg,46.04,17-Nov-2023,https://nsearchives.nseindia.com/365d/MOHEALTH-EQ.svg,18-Oct-2024,-4.85,https://nsearchives.nseindia.com/30d/MOHEALTH-EQ.svg,"{'symbol': 'MOHEALTH', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal S&P BSE Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01BB1', 'slb_isin': 'INF247L01BB1', 'listingDate': '2022-08-04', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,88.22,88.9,88.13,88.85,1.93,2.22,5771242,510870341.84,86.9346,100,67,-,-,24.12685107571947,-6.1179205409974715,86.92,0,11.150000000000004,-32.611940298507456,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,20.27,17-Nov-2023,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,18-Oct-2024,-3.22,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,"{'symbol': 'SILVERBEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1402', 'listingDate': '2022-02-07', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
AXISTECETF,NIFTY IT Index,450.69,452.5,443.36,451,9.57,2.17,329,147846.02,441.4079,465.98,332.38,-,-,33.07367737747484,2.038507658544309,441.43,0,3.2147302459333056,-35.68806787411998,https://nsearchives.nseindia.com/today/AXISTECETFEQN.svg,32.2,17-Nov-2023,https://nsearchives.nseindia.com/365d/AXISTECETF-EQ.svg,18-Oct-2024,-1.2,https://nsearchives.nseindia.com/30d/AXISTECETF-EQ.svg,"{'symbol': 'AXISTECETF', 'companyName': 'AXIS MUTUAL FUND - AXIS NIFTY IT ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01Y96', 'slb_isin': 'INF846K01Y96', 'listingDate': '2021-03-31', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
AXISILVER,Axis Silver ETF,91.94,92.1,90.99,92.1,1.95,2.16,173103,15847579.65,90.0929,103.18,70.25,-,-,24.274726757522597,-5.866721177432552,90.15,0,10.738515216127169,-31.103202846975083,https://nsearchives.nseindia.com/today/AXISILVEREQN.svg,20.89,17-Nov-2023,https://nsearchives.nseindia.com/365d/AXISILVER-EQ.svg,18-Oct-2024,-3.11,https://nsearchives.nseindia.com/30d/AXISILVER-EQ.svg,"{'symbol': 'AXISILVER', 'companyName': 'Axis Mutual Fund - Axis Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K011K1', 'listingDate': '2022-09-27', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '19-Nov-2024 16:00:00', 'preOpenTime': '19-Nov-2024 09:07:20', 'QuotePreOpenFlag': False}}"
