symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,208.9,209.93,206.58,207.9,1.33,0.64,24964973,5212686362.4,207.6649,360,101.35,-,-,104.06360424028271,-17.266902781646696,206.57,0,103.2,-17.16,27-Jun-2025,29-May-2026,-,-17.266902781646696,-,104.06360424028271,42.25,-105.13073507646772,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1110.95,1111.5,1105.21,1111.09,0.14,0.01,4457059,4952193684.31,1110.9458,1136.66,1030.28,-,-,5.182990325084727,0.46657564221965714,1110.95,0,5.11,0.38,27-Jun-2025,29-May-2026,-,0.46657564221965714,-,5.182990325084727,2.2495733112804324,-7.843498854680276,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
GOLDBEES,Gold,120,120,115.37,116.19,1.23,1.07,27746387,3233563940.98,115.3588,148.14,79,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,43.249907532979904,-10.333384781602108,114.96,0,44.04,-10.64,27-Jun-2025,29-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-10.333384781602108,19-DEC-19,43.249907532979904,21.56743620899149,-47.075949367088604,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,114.77,114.77,114.75,114.75,0.01,0.01,25170961,2888619484.36,114.7416,114.77,102,-,-,5.092041395732212,0.4640168096655587,114.74,0,5.03,0.38,27-Jun-2025,29-May-2026,-,0.4640168096655587,-,5.092041395732212,0.017426156661144918,-12.5,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,1000.01,0.02,0.00,2860331,2860302396.69,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0009999999999990906,0.0009999999999990906,999.99,0,0,0,27-Jun-2025,29-May-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0009999999999990906,19-SEP-17,0.0009999999999990906,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
SETFGOLD,Gold,121.29,121.29,119.26,119.87,1.53,1.29,22399350,2696657746.5,118.9426,153.95,79.79,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,43.488149389514,-10.256794190312188,118.34,0,43.86,-10.81,27-Jun-2025,29-May-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,-10.256794190312188,06-JAN-22,43.488149389514,22.137057486196806,-50.23185862890086,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ
NIFTYBEES,Nifty 50,274.39,274.39,271.9,272.3,-1.13,-0.41,5346196,1458281882.92,273.4635,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-3.920115733389793,0.5427759110881466,273.43,0,-5.05,2.11,27-Jun-2025,29-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.5427759110881466,19-DEC-19,-3.920115733389793,9.909015715467325,-8.184346444179589,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
SBISILVER,SBI SILVER ETF,217.15,217.15,212.24,214,2.14,1.01,6227465,1330311073.3,212.7754,362,103.8,-,-,104.54979927356146,-16.80920541128907,211.86,0,102.35,-17.02,27-Jun-2025,29-May-2026,-,-16.80920541128907,-,104.54979927356146,40.88397790055249,-106.16570327552986,https://nsearchives.nseindia.com/today/SBISILVEREQN.svg,https://nsearchives.nseindia.com/30d/SBISILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SBISILVER-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,219.99,219.99,216.2,216.8,0.48,0.22,5135356,1118994072.4,216.6658,373.5,105.15,-,-,104.4704328963501,-17.43468657171147,216.32,0,104.4,-16.91,27-Jun-2025,29-May-2026,-,-17.43468657171147,-,104.4704328963501,41.95448460508701,-106.18164526866381,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,999.99,1000.01,999.99,999.99,0,0.00,1110786,1110774892.14,1000,1041.19,969.99,-,-,0,0,999.99,0,0,0,27-Jun-2025,29-May-2026,-,0,-,0,3.957010728109187,-3.0928153898493798,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,21.54,21.54,21.07,21.15,0.13,0.62,49808303,1056434106.63,21.1099,35.1,10.11,-,-,104.94186046511625,-17.026284817575522,21.02,0,103.48,-16.92,27-Jun-2025,29-May-2026,-,-17.026284817575522,-,104.94186046511625,39.74358974358975,-109.19881305637983,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,13.83,13.84,13.61,13.65,0.15,1.11,66375278,908677555.82,13.5579,17.7,8,-,-,43.533123028391174,-10.256410256410259,13.5,0,43.92,-10.54,27-Jun-2025,29-May-2026,-,-10.256410256410259,-,43.533123028391174,22.881355932203384,-70.625,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
FINIETF,ICICI Prudential Nifty Financial Services Ex-Bank ETF,32.58,32.58,31.99,32.35,0.11,0.34,25382384,815789821.76,32.2423,33.82,27.4,-,-,4.930262731106076,-0.9188361408881996,32.24,0,2.81,1.16,27-Jun-2025,29-May-2026,-,-0.9188361408881996,-,4.930262731106076,4.346540508574805,-18.065693430656946,https://nsearchives.nseindia.com/today/FINIETFEQN.svg,https://nsearchives.nseindia.com/30d/FINIETF-EQ.svg,https://nsearchives.nseindia.com/365d/FINIETF-EQ.svg,EQ
BANKBEES,Nifty Bank,603,604.99,595.81,598.97,-2.95,-0.49,1282695,767923842.6,602.3165,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,3.071654735682823,5.257885950268004,601.92,0,1.91,7.23,27-Jun-2025,29-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,5.257885950268004,19-DEC-19,3.071654735682823,6.2630088107795086,-16.0839567425094,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
PSUBNKBEES,Nifty PSU Bank,97,97.34,94.96,95.85,-0.6,-0.62,7980883,761934900.01,96.5491,110.4,73.82,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,23.470307870668556,4.32085328689595,96.45,0,22.88,5.76,27-Jun-2025,29-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,4.32085328689595,19-DEC-19,23.470307870668556,13.179347826086966,-29.842861013275538,https://nsearchives.nseindia.com/today/PSUBNKBEESEQN.svg,https://nsearchives.nseindia.com/30d/PSUBNKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/PSUBNKBEES-EQ.svg,EQ
