symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
LIQUIDBEES,Government Securities,1000.77,1000.77,999.99,1000.01,0.01,0.00,3457981,3457981000,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,0.002000020000198183,1000,0,0,0,25-Aug-2025,24-Jul-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,19-SEP-17,0.002000020000198183,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,232.39,232.45,229.71,230.32,1.32,0.58,14687980,3394979697.2,229.1323,360,111.33,-,-,105.55109326193664,8.126379043237408,229,0,104.37,8.55,25-Aug-2025,24-Jul-2026,-,8.126379043237408,-,105.55109326193664,36.022222222222226,-106.88044552232103,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
GOLDBEES,Gold,132.31,133.27,132.25,132.29,-0.49,-0.37,22841519,3032668477.63,132.5671,148.14,83,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,58.43113772455089,11.52419490810992,132.78,0,59.02,12.61,25-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,11.52419490810992,19-DEC-19,58.43113772455089,10.699338463615497,-59.38554216867469,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.65,115.65,115.63,115.64,0.01,0.01,15380215,1778414260.45,115.6251,115.65,102,-,-,5.022250476795932,0.3906589113638361,115.63,0,5.01,0.4,25-Aug-2025,24-Jul-2026,-,0.3906589113638361,-,5.022250476795932,0.008646779074799063,-13.372549019607844,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
NIFTYBEES,Nifty 50,275.01,278.27,275.01,276.84,-0.1,-0.04,4327184,1199971395.04,277.4764,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-1.7182618574268786,1.1879089147995177,276.94,0,-1.68,2.11,25-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.1879089147995177,19-DEC-19,-1.7182618574268786,8.406947890818868,-9.988081048867695,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1118.11,1124,1118.11,1119.86,0,0.00,963843,1079359583.55,1119.711,1136.66,1062.51,-,-,5.106762400863471,0.4043573766082388,1119.86,0,5.11,0.42,25-Aug-2025,24-Jul-2026,-,0.4043573766082388,-,5.106762400863471,1.4780145338095985,-5.397596257917564,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,15.88,15.88,15.33,15.54,-0.05,-0.32,57912822,903440023.2,15.5726,17.7,9.58,-,-,58.733401430030646,11.557788944723614,15.59,0,59.24,12.48,25-Aug-2025,24-Jul-2026,-,11.557788944723614,-,58.733401430030646,12.203389830508476,-62.212943632567836,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,244.4,244.4,239.89,240.54,1.49,0.62,2792524,673612639.28,239.2534,373.5,115.9,-,-,106.31271978728877,8.234341252699776,239.05,0,105.03,8.43,25-Aug-2025,24-Jul-2026,-,8.234341252699776,-,106.31271978728877,35.59839357429719,-107.54098360655736,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
GOLDIETF,Gold,137.59,140,137.04,137.04,-0.48,-0.35,4620573,635190170.31,137.2888,158,83.24,-,-,58.850121710907615,11.47807695436426,137.52,0,59.41,12.68,25-Aug-2025,24-Jul-2026,-,11.47807695436426,-,58.850121710907615,13.265822784810132,-64.63238827486785,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
HDFCSILVER,HDFC Silver ETF,231.62,233.59,229.58,230.27,1.55,0.68,2657351,614299830.67,229.061,359,111.45,-,-,104.79366773390254,8.062321084987566,228.72,0,103.42,8.51,25-Aug-2025,24-Jul-2026,-,8.062321084987566,-,104.79366773390254,35.85793871866295,-106.61283086585912,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,23.8,23.8,23.31,23.38,0.16,0.69,25952065,608835444.9,23.2542,35.1,11.06,-,-,105.99118942731278,8.090614886731393,23.22,0,104.58,8.45,25-Aug-2025,24-Jul-2026,-,8.090614886731393,-,105.99118942731278,33.390313390313395,-111.39240506329111,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
BANKBEES,Nifty Bank,599.99,600.84,596.05,599.81,4.74,0.80,955380,573065585.4,596.3623,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,5.327760900486402,1.4151900446368,595.07,0,4.5,1.24,25-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.4151900446368,19-DEC-19,5.327760900486402,6.1315513544813,-16.24675375014534,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
METALIETF,Nifty Metal Index,13.06,13.71,13.06,13.69,0.29,2.16,39037829,528962582.95,13.4582,14.17,9.18,-,-,44.71458773784354,9.170653907496016,13.4,0,41.65,7.2,25-Aug-2025,24-Jul-2026,-,9.170653907496016,-,44.71458773784354,3.3874382498235738,-49.128540305010894,https://nsearchives.nseindia.com/today/METALIETFEQN.svg,https://nsearchives.nseindia.com/30d/METALIETF-EQ.svg,https://nsearchives.nseindia.com/365d/METALIETF-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,999.99,1000.01,999.99,1000,0.01,0.00,353347,353343466.53,1000,1041.19,955,-,-,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,25-Aug-2025,24-Jul-2026,-,0.0010000100000990915,-,0.0010000100000990915,3.956050288612074,-4.712041884816754,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
LIQUIDPLUS,Nifty 1D Rate Index,1100.52,1100.52,1100.5,1100.52,0.02,0.00,311433,342732016.5,1100.3597,1127.08,1046.56,-,-,5.078628512503228,0.39775215297036015,1100.5,0,5.08,0.41,25-Aug-2025,24-Jul-2026,-,0.39775215297036015,-,5.078628512503228,2.356531923199768,-5.155939458798352,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,EQ
SETFGOLD,Gold,140.37,140.37,135.58,136.45,-0.5,-0.37,2317028,317085281.8,136.7048,153.95,84.3,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,58.53375159753689,11.524315488353082,136.95,0,59.11,12.6,25-Aug-2025,24-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,11.524315488353082,06-JAN-22,58.53375159753689,11.36732705423839,-61.8623962040332,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ
GROWWCHEM,Nifty Chemicals Index - TRI,30.94,30.94,30.07,30.3,0.11,0.36,8293576,252871132.24,30.094,31.74,24.64,-,-,Infinity,-0.1976284584980195,30.19,0,0,0.6,,24-Jul-2026,-,-0.1976284584980195,-,Infinity,4.536862003780711,-22.97077922077922,https://nsearchives.nseindia.com/today/GROWWCHEMEQN.svg,https://nsearchives.nseindia.com/30d/GROWWCHEM-EQ.svg,,EQ
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1141.95,1141.97,1141.95,1141.97,0.01,0.00,218197,249172246.12,1141.8191,1151.22,1054.87,-,-,4.994253666160983,0.3938496162603643,1141.96,0,4.99,0.41,25-Aug-2025,24-Jul-2026,-,0.3938496162603643,-,4.994253666160983,0.8034954222477024,-8.25694161365857,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,999.99,1000,999.99,1000,0.01,0.00,236532,236529634.68,1000,1024.98,974.99,-,-,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,25-Aug-2025,24-Jul-2026,-,0.0010000100000990915,-,0.0010000100000990915,2.4371207243068174,-2.565154514405275,https://nsearchives.nseindia.com/today/LIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID-EQ.svg,EQ
JUNIORBEES,Nippon India ETF Nifty Next 50 Junior BeES,811.38,811.38,800.11,806.24,2.1,0.26,290795,235058322.35,806.3419,823.97,632.34,10-MAR-14,DIVIDEND-RS.1 PER UNIT,10.767032574498193,2.908928457463777,804.14,0,10.48,3.59,25-Aug-2025,24-Jul-2026,DIVIDEND-RS.1 PER UNIT,2.908928457463777,10-MAR-14,10.767032574498193,2.151777370535337,-27.501027928013404,https://nsearchives.nseindia.com/today/JUNIORBEESEQN.svg,https://nsearchives.nseindia.com/30d/JUNIORBEES-EQ.svg,https://nsearchives.nseindia.com/365d/JUNIORBEES-EQ.svg,EQ
HDFCGOLD,Gold,135.09,137.9,135.09,136.6,-0.49,-0.36,1628741,223365540.74,136.9974,152.3,84.01,17-FEB-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,58.5238482070326,11.446520355715101,137.09,0,59.09,12.56,25-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,11.446520355715101,17-FEB-21,58.5238482070326,10.30860144451741,-62.59969051303415,https://nsearchives.nseindia.com/today/HDFCGOLDEQN.svg,https://nsearchives.nseindia.com/30d/HDFCGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCGOLD-EQ.svg,EQ
ITBEES,Nifty IT TRI,34.26,34.26,33.7,33.83,-0.09,-0.27,6508868,220390270.48,34.2095,44.27,28.55,-,-,-14.441072331815885,3.455657492354726,33.92,0,-14.21,6,25-Aug-2025,24-Jul-2026,-,3.455657492354726,-,-14.441072331815885,23.58256155409985,-18.49387040280209,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
GOLD1,Gold,136.25,136.25,133.53,133.72,-0.31,-0.23,1595266,214068744.54,133.8493,158,83.33,22-JUL-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,59.02009751456772,11.712614870509602,134.03,0,59.39,12.9,25-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,11.712614870509602,22-JUL-21,59.02009751456772,15.367088607594937,-60.47041881675267,https://nsearchives.nseindia.com/today/GOLD1EQN.svg,https://nsearchives.nseindia.com/30d/GOLD1-EQ.svg,https://nsearchives.nseindia.com/365d/GOLD1-EQ.svg,EQ
PSUBNKBEES,Nifty PSU Bank,95.9,97.8,95.9,96.95,0.98,1.02,2197173,213587187.33,96.1367,110.4,74.31,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,24.69453376205788,3.66766467065869,95.97,0,23.43,2.73,25-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,3.66766467065869,19-DEC-19,24.69453376205788,12.182971014492756,-30.466962723724937,https://nsearchives.nseindia.com/today/PSUBNKBEESEQN.svg,https://nsearchives.nseindia.com/30d/PSUBNKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/PSUBNKBEES-EQ.svg,EQ
GOLDCASE,Zerodha Gold ETF,25.93,25.93,25.18,25.21,-0.09,-0.36,7681576,194267057.04,25.2563,27.94,15.53,-,-,58.953341740226996,11.74645390070923,25.3,0,59.52,12.75,25-Aug-2025,24-Jul-2026,-,11.74645390070923,-,58.953341740226996,9.770937723693631,-62.33097231165487,https://nsearchives.nseindia.com/today/GOLDCASEEQN.svg,https://nsearchives.nseindia.com/30d/GOLDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDCASE-EQ.svg,EQ
SILVER,Physical price of Silver,239.02,242.95,239.02,240.6,1.58,0.66,781219,188555017.84,239.2733,371.89,111.68,-,-,106.1520006854597,8.300324090745407,239.02,0,104.8,8.44,25-Aug-2025,24-Jul-2026,-,8.300324090745407,-,106.1520006854597,35.30344994487618,-115.4369627507163,https://nsearchives.nseindia.com/today/SILVEREQN.svg,https://nsearchives.nseindia.com/30d/SILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER-EQ.svg,EQ
BANKBETF,Bajaj Finserv Nifty Bank ETF,58.82,59,58.7,58.7,0.34,0.58,3009657,176877541.89,58.5491,63.9,50.71,-,-,4.8776130069680255,1.259272037260659,58.36,0,4.27,1.04,25-Aug-2025,24-Jul-2026,-,1.259272037260659,-,4.8776130069680255,8.137715179968694,-15.756261092486692,https://nsearchives.nseindia.com/today/BANKBETFEQN.svg,https://nsearchives.nseindia.com/30d/BANKBETF-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBETF-EQ.svg,EQ
LIQUIDBETF,Bajaj Finserv Nifty 1D Rate Liquid ETF,1096.19,1096.19,1096.17,1096.18,0,0.00,150941,165458505.38,1096.0206,1116.24,1009.94,-,-,4.901623028632677,0.3855417273368349,1096.18,0,4.9,0.4,25-Aug-2025,24-Jul-2026,-,0.3855417273368349,-,4.901623028632677,1.7971045653264481,-8.539121135909063,https://nsearchives.nseindia.com/today/LIQUIDBETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBETF-EQ.svg,EQ
SILVERCASE,Commodity-Silver,24.81,24.82,24.37,24.45,0.13,0.53,6290826,154251053.52,25.2563,38.01,11.8,-,-,106.15514333895447,8.377659574468089,24.32,0,105.06,8.96,25-Aug-2025,24-Jul-2026,-,8.377659574468089,-,106.15514333895447,35.674822415153905,-107.20338983050844,https://nsearchives.nseindia.com/today/SILVERCASEEQN.svg,https://nsearchives.nseindia.com/30d/SILVERCASE-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERCASE-EQ.svg,EQ
SBISILVER,SBI SILVER ETF,235.49,238.16,235.13,235.99,1.42,0.61,650251,153881899.15,234.726,362,113.66,-,-,105.53039540149801,8.098575420273926,234.57,0,104.29,8.61,25-Aug-2025,24-Jul-2026,-,8.098575420273926,-,105.53039540149801,34.80939226519337,-107.6280133732184,https://nsearchives.nseindia.com/today/SBISILVEREQN.svg,https://nsearchives.nseindia.com/30d/SBISILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SBISILVER-EQ.svg,EQ
GOLDETF,Mirae Asset Gold ETF,160.07,160.07,155.33,155.33,-0.84,-0.54,964465,150427606.05,155.8242,173.5,97.62,-,-,58.50000000000001,11.427546628407464,156.17,0,59.36,12.44,25-Aug-2025,24-Jul-2026,-,11.427546628407464,-,58.50000000000001,10.472622478386159,-59.116984224544154,https://nsearchives.nseindia.com/today/GOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDETF-EQ.svg,EQ
BSLGOLDETF,Gold,144.94,144.94,140.72,140.82,-0.59,-0.42,1037151,146590922.34,141.0396,155.99,86.44,25-NOV-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,58.831491089555605,11.68213181061146,141.41,0,59.5,12.69,25-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,11.68213181061146,25-NOV-21,58.831491089555605,9.724982370664796,-62.91068949560389,https://nsearchives.nseindia.com/today/BSLGOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/BSLGOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/BSLGOLDETF-EQ.svg,EQ
BANKNIFTY1,Nifty Bank,59.04,60.3,59.04,60.02,0.41,0.69,2298207,137961366.21,59.7826,65.29,51.71,27-FEB-26,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-89.48087910547163,1.111859838274939,59.61,0,-89.55,1.21,25-Aug-2025,24-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,1.111859838274939,27-FEB-26,-89.48087910547163,8.071680196048403,-16.070392573970224,https://nsearchives.nseindia.com/today/BANKNIFTY1EQN.svg,https://nsearchives.nseindia.com/30d/BANKNIFTY1-EQ.svg,https://nsearchives.nseindia.com/365d/BANKNIFTY1-EQ.svg,EQ
GOLDADD,DSP Gold ETF,159.94,159.94,155.35,155.5,-0.54,-0.35,883725,137781564.75,155.7421,181,96.94,28-AUG-26,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RE 1/- PER UNIT,Infinity,11.57350936356461,156.04,0,0,12.57,,24-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RE 1/- PER UNIT,11.57350936356461,28-AUG-26,Infinity,14.088397790055248,-60.40850010315659,https://nsearchives.nseindia.com/today/GOLDADDEQN.svg,https://nsearchives.nseindia.com/30d/GOLDADD-EQ.svg,,EQ
SILVERADD,DSP Silver ETF,233.81,234.5,231.58,232.45,1.58,0.68,587737,136872192.56,231.1246,390,111.02,28-AUG-26,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RE 1/- PER UNIT,106.09096551112685,8.3885106779819,230.87,0,104.69,8.7,25-Aug-2025,24-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RE 1/- PER UNIT,8.3885106779819,28-AUG-26,106.09096551112685,40.397435897435905,-109.37668888488561,https://nsearchives.nseindia.com/today/SILVERADDEQN.svg,https://nsearchives.nseindia.com/30d/SILVERADD-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERADD-EQ.svg,EQ
HDFCSML250,HDFC NIFTY Smallcap 250 ETF,187.06,187.06,185.51,186.46,1.25,0.67,683451,127231238.16,185.0071,189.83,142.7,-,-,8.539495896152289,3.623430032232972,185.21,0,7.81,4.3,25-Aug-2025,24-Jul-2026,-,3.623430032232972,-,8.539495896152289,1.7752726123373568,-30.665732305536103,https://nsearchives.nseindia.com/today/HDFCSML250EQN.svg,https://nsearchives.nseindia.com/30d/HDFCSML250-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSML250-EQ.svg,EQ
MOCAPITAL,Nifty Capital Market Total Return Index,55.39,55.91,55.28,55.59,0.29,0.52,2178550,121236307.5,55.355,57.25,41.15,-,-,25.91166477916196,4.61046292811442,55.3,0,25.25,4.72,25-Aug-2025,24-Jul-2026,-,4.61046292811442,-,25.91166477916196,2.8995633187772865,-35.09113001215068,https://nsearchives.nseindia.com/today/MOCAPITALEQN.svg,https://nsearchives.nseindia.com/30d/MOCAPITAL-EQ.svg,https://nsearchives.nseindia.com/365d/MOCAPITAL-EQ.svg,EQ
MODEFENCE,Nifty India Defence Total Return Index,108.3,108.99,106.71,107.45,0.22,0.21,1053938,113119165.54,107.2561,110.8,77.8,-,-,27.009456264775427,4.007356499854806,107.23,0,26.75,4.56,25-Aug-2025,24-Jul-2026,-,4.007356499854806,-,27.009456264775427,3.023465703971114,-38.11053984575836,https://nsearchives.nseindia.com/today/MODEFENCEEQN.svg,https://nsearchives.nseindia.com/30d/MODEFENCE-EQ.svg,https://nsearchives.nseindia.com/365d/MODEFENCE-EQ.svg,EQ
SILVER1,Kotak Silver ETF,23.25,23.71,22.79,23.38,0.13,0.56,4752056,111435713.2,23.2498,38.8,11.17,27-FEB-26,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-79.39725061684878,8.391284191006022,23.25,0,-79.51,8.85,25-Aug-2025,24-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,8.391284191006022,27-FEB-26,-79.39725061684878,39.74226804123711,-109.31065353625783,https://nsearchives.nseindia.com/today/SILVER1EQN.svg,https://nsearchives.nseindia.com/30d/SILVER1-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER1-EQ.svg,EQ
CPSEETF,CPSE ETF,93.78,94.73,93.1,93.2,-0.58,-0.62,1166522,108976485.24,93.9816,112,85.67,-,-,3.9714413208389137,-2.9773058505100973,93.78,0,4.62,-2.55,25-Aug-2025,24-Jul-2026,-,-2.9773058505100973,-,3.9714413208389137,16.785714285714285,-8.789541262985876,https://nsearchives.nseindia.com/today/CPSEETFEQN.svg,https://nsearchives.nseindia.com/30d/CPSEETF-EQ.svg,https://nsearchives.nseindia.com/365d/CPSEETF-EQ.svg,EQ
MID150BEES,Nifty Midcap 150 TRI,242.92,244.98,242.21,243.81,0.89,0.37,427929,104427513.87,243.3621,247.15,190.43,-,-,10.281346119051923,2.6698109234850733,242.92,0,9.88,3.45,25-Aug-2025,24-Jul-2026,-,2.6698109234850733,-,10.281346119051923,1.3514060287274947,-28.031297589665492,https://nsearchives.nseindia.com/today/MID150BEESEQN.svg,https://nsearchives.nseindia.com/30d/MID150BEES-EQ.svg,https://nsearchives.nseindia.com/365d/MID150BEES-EQ.svg,EQ
PHARMABEES,Nifty Pharma TRI,27.85,27.85,27.17,27.4,0.22,0.81,3625665,99379477.65,27.3188,28.01,21.46,-,-,19.389978213507625,2.5449101796407176,27.18,0,18.43,3.42,25-Aug-2025,24-Jul-2026,-,2.5449101796407176,-,19.389978213507625,2.177793645126751,-27.679403541472496,https://nsearchives.nseindia.com/today/PHARMABEESEQN.svg,https://nsearchives.nseindia.com/30d/PHARMABEES-EQ.svg,https://nsearchives.nseindia.com/365d/PHARMABEES-EQ.svg,EQ
CASHIETF,BSE Liquid Rate Index,1076.89,1076.89,1076.87,1076.87,0,0.00,89894,96805050.72,1076.7205,1099.28,1025.01,-,-,5.058437884138837,0.399034113687427,1076.87,0,5.06,0.41,25-Aug-2025,24-Jul-2026,-,0.399034113687427,-,5.058437884138837,2.03860708827597,-5.059462834508922,https://nsearchives.nseindia.com/today/CASHIETFEQN.svg,https://nsearchives.nseindia.com/30d/CASHIETF-EQ.svg,https://nsearchives.nseindia.com/365d/CASHIETF-EQ.svg,EQ
GOLDAXIS,Gold,137.12,137.12,133.21,133.35,-0.43,-0.32,718660,96020162.6,133.5594,150,83,23-JUL-20, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,Infinity,11.524629923893954,133.78,0,0,12.7,,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,11.524629923893954,23-JUL-20,Infinity,11.100000000000003,-60.66265060240963,https://nsearchives.nseindia.com/today/GOLDAXISEQN.svg,https://nsearchives.nseindia.com/30d/GOLDAXIS-EQ.svg,,EQ
SETFNIF50,Nifty 50,261.48,264.28,261.39,261.55,-0.11,-0.04,360221,94388708.63,262.2307,287.33,237.9,24-MAR-21, DIVIDEND - RS 1.30 PER SHARE,-1.7910784019224926,1.1055703738064917,261.66,0,-1.75,2.11,25-Aug-2025,24-Jul-2026, DIVIDEND - RS 1.30 PER SHARE,1.1055703738064917,24-MAR-21,-1.7910784019224926,8.972261859186293,-9.941151744430435,https://nsearchives.nseindia.com/today/SETFNIF50EQN.svg,https://nsearchives.nseindia.com/30d/SETFNIF50-EQ.svg,https://nsearchives.nseindia.com/365d/SETFNIF50-EQ.svg,EQ
