symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,mpc,xdt,cact,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
MONQ50,Nasdaq Q-50 Total Return Index,90.38,92.89,89.5,92.8,2.83,3.15,318329,29133470.08,84.4162,94.89,61.31,89.97,0,45.42,11.86,25-Sep-2024,26-Aug-2025,49.99191853887183,15.37983339549918,-,-,2.202550321424811,-51.36193116946664,https://nsearchives.nseindia.com/today/MONQ50EQN.svg,https://nsearchives.nseindia.com/30d/MONQ50-EQ.svg,https://nsearchives.nseindia.com/365d/MONQ50-EQ.svg,"{'symbol': 'MONQ50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nasdaq Q 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01AU3', 'slb_isin': 'INF247L01AU3', 'listingDate': '2021-12-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
MAHKTECH,Hang Seng TECH Total Return Index,28.99,28.99,28.99,28.99,0.7,2.47,717962,20813718.38,24.365,28.99,14.2,28.29,0,98.11,12.26,25-Sep-2024,26-Aug-2025,103.01120448179272,15.039682539682536,-,-,0,-104.1549295774648,https://nsearchives.nseindia.com/today/MAHKTECHEQN.svg,https://nsearchives.nseindia.com/30d/MAHKTECH-EQ.svg,https://nsearchives.nseindia.com/365d/MAHKTECH-EQ.svg,"{'symbol': 'MAHKTECH', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Hang Seng TECH ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HS7', 'slb_isin': 'INF769K01HS7', 'listingDate': '2021-12-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
SILVERCASE,Commodity-Silver,14.4,14.4,13.86,14.17,0.19,1.36,6932826,97683518.34,17.8593,14.4,9,13.98,0,0,17.88,,26-Aug-2025,Infinity,19.47723440134908,-,-,1.5972222222222252,-57.44444444444444,https://nsearchives.nseindia.com/today/SILVERCASEEQN.svg,https://nsearchives.nseindia.com/30d/SILVERCASE-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERCASE-EQ.svg,"{'symbol': 'SILVERCASE', 'companyName': 'Zerodha Fund House - Zerodha Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01091', 'listingDate': '2025-03-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
TATSILV,Tata Silver Exchange Traded Fund,13.34,13.55,13.04,13.55,0.17,1.27,26169834,352245965.64,13.1957,13.85,8.15,13.38,0,50,18.2,25-Sep-2024,26-Aug-2025,51.905829596412566,19.699646643109546,-,-,2.1660649819494506,-66.25766871165644,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,"{'symbol': 'TATSILV', 'companyName': 'Tata Mutual Fund Tata Silver Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277KA1984', 'listingDate': '2024-01-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
SILVERETF,UTI Silver Exchange Traded Fund (UTI Silver ETF),136.99,136.99,133.93,135.65,1.4,1.04,1849598,249825201.86,132.3149,136.99,84.05,134.25,0,50.56,18.62,25-Sep-2024,26-Aug-2025,52.125154199842996,19.85333097720445,-,-,0.978173589313091,-61.392028554431896,https://nsearchives.nseindia.com/today/SILVERETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERETF-EQ.svg,"{'symbol': 'SILVERETF', 'companyName': 'UTI Mutual Fund - UTI Silver Exchange Traded Fund (UTI Silver ETF)', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AYK6', 'listingDate': '2023-04-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
ESILVER,Edelweiss Silver ETF,138.01,143.9,137.5,139,1.22,0.89,261236,36392787.16,137.7745,148.05,86.27,137.78,0,48.89,17.97,25-Sep-2024,26-Aug-2025,50.205316619840055,19.0170391300625,-,-,6.112799729821013,-61.122058653065956,https://nsearchives.nseindia.com/today/ESILVEREQN.svg,https://nsearchives.nseindia.com/30d/ESILVER-EQ.svg,https://nsearchives.nseindia.com/365d/ESILVER-EQ.svg,"{'symbol': 'ESILVER', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01SF3', 'listingDate': '2023-11-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
HDFCSILVER,HDFC Silver ETF,132.49,133.89,131.92,133.85,1.16,0.87,5276513,702251115.17,132.1776,133.89,83.13,132.69,0,50.61,18.4,25-Sep-2024,26-Aug-2025,51.929625425652674,19.43428214508789,-,-,0.029875270744635182,-61.012871406231206,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,"{'symbol': 'HDFCSILVER', 'companyName': 'HDFC Mutual Fund - HDFC Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DI2', 'listingDate': '2022-09-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
SILVERIETF,Domestic Price of Silver,137.45,139,136.5,138.68,1.03,0.75,8014662,1107385848.54,137.306,139,86.01,137.65,0,49.81,18.33,25-Sep-2024,26-Aug-2025,50.93600348280367,19.212584887819144,-,-,0.2302158273381246,-61.23706545750494,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,"{'symbol': 'SILVERIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1Y56', 'listingDate': '2022-01-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
SILVER,Physical price of Silver,141.14,141.14,137.45,138.7,1,0.73,2154062,297282096.62,137.416,141.14,86.3,137.7,0,50.46,18.22,25-Sep-2024,26-Aug-2025,51.55157342657342,19.076236263736252,-,-,1.7287799348164927,-60.718424101969866,https://nsearchives.nseindia.com/today/SILVEREQN.svg,https://nsearchives.nseindia.com/30d/SILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER-EQ.svg,"{'symbol': 'SILVER', 'companyName': 'Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB19F6', 'listingDate': '2022-02-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
MOREALTY,Motilal Oswal Nifty Realty ETF,87.98,88.5,86.85,88.38,0.6,0.68,449153,39291904.44,87.6372,113.8,77,87.78,0,-22.28,-2.24,25-Sep-2024,26-Aug-2025,-21.752988047808774,-1.5703307718008805,-,-,22.33743409490334,-14.779220779220774,https://nsearchives.nseindia.com/today/MOREALTYEQN.svg,https://nsearchives.nseindia.com/30d/MOREALTY-EQ.svg,https://nsearchives.nseindia.com/365d/MOREALTY-EQ.svg,"{'symbol': 'MOREALTY', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty Realty ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01CI4', 'slb_isin': 'INF247L01CI4', 'listingDate': '2024-03-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Sep-2025 16:00:00', 'preOpenTime': '26-Sep-2025 09:07:42', 'QuotePreOpenFlag': False}}"
