symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,205.84,208.9,205.11,208.46,1,0.48,16814708,3490901527.88,207.3778,360,105.42,-,-,89.47464097436831,-12.639342888274241,207.46,0,94.45,-9.71,11-Jul-2025,12-Jun-2026,-,-12.639342888274241,-,89.47464097436831,42.09444444444444,-97.74236387782204,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1005,999.11,1000,0.01,0.00,2981014,2981014000,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,11-Jul-2025,12-Jun-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,19-SEP-17,0.0010000100000990915,2.9116787541626628,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDBEES,Gold,116.4,116.48,115.26,116,-0.95,-0.81,20985804,2436241986.36,116.8331,148.14,79.67,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,41.67073766487543,-6.534525823865925,116.95,0,44.12,-4.08,11-Jul-2025,12-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-6.534525823865925,19-DEC-19,41.67073766487543,21.695693263129463,-45.60060248525166,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,114.98,115,114.98,115,0.03,0.03,12846685,1477111841.3,114.973,115,102,-,-,5.061209574273714,0.41037282807997805,114.97,0,5.03,0.4,11-Jul-2025,12-Jun-2026,-,0.41037282807997805,-,5.061209574273714,0,-12.745098039215685,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
NIFTYBEES,Nifty 50,274.58,274.58,271,273.45,-1.85,-0.67,5310906,1454072953.74,275.4546,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-3.275441264900425,1.0420130805897325,275.3,0,-2.76,2.78,11-Jul-2025,12-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.0420130805897325,19-DEC-19,-3.275441264900425,9.528535980148886,-8.64123957091776,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1113.2,1113.39,1113.2,1113.37,0.15,0.01,834707,929337732.59,1113.2257,1136.66,1030.28,-,-,5.120191853768131,0.3994805850631987,1113.22,0,5.12,0.4,11-Jul-2025,12-Jun-2026,-,0.3994805850631987,-,5.120191853768131,2.0489856245491342,-8.064797919012301,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
BANKBEES,Nifty Bank,600,600,592.8,594.2,-6.54,-1.09,1194431,710829776.72,601.8014,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.6351943076081108,0.7665174331841161,600.74,0,2.88,2.62,11-Jul-2025,12-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.7665174331841161,19-DEC-19,1.6351943076081108,7.009499366187258,-15.159502306290946,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,20.9,21.34,20.87,21.17,0.09,0.43,32474602,684564610.16,21.079,35.1,10.44,-,-,89.35599284436496,-12.628972348328514,21.08,0,94.82,-9.68,11-Jul-2025,12-Jun-2026,-,-12.628972348328514,-,89.35599284436496,39.686609686609685,-102.7777777777778,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,13.68,13.75,13.4,13.65,-0.1,-0.73,45615222,622647780.3,13.7323,17.7,8,-,-,42.03954214360043,-6.250000000000001,13.75,0,44.28,-3.85,11-Jul-2025,12-Jun-2026,-,-6.250000000000001,-,42.03954214360043,22.881355932203384,-70.625,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
ITBEES,Nifty IT TRI,32.96,32.96,31.71,31.8,-0.36,-1.12,19093885,612340891.95,32.1719,44.27,28.55,-,-,-21.462089404791307,1.9557550496954133,32.16,0,-21.6,4.11,11-Jul-2025,12-Jun-2026,-,1.9557550496954133,-,-21.462089404791307,28.168059634063702,-11.38353765323993,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
