symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
MONQ50,Nasdaq Q-50 Total Return Index,73.44,75,72.47,74.41,1.94,2.68,387521,28587424.17,74.3377,92.65,52,-,-,37.79629629629629,11.962082455612403,72.47,0,19.686994063680526,-43.09615384615384,https://nsearchives.nseindia.com/today/MONQ50EQN.svg,34.2,29-Nov-2023,https://nsearchives.nseindia.com/365d/MONQ50-EQ.svg,29-Oct-2024,9.04,https://nsearchives.nseindia.com/30d/MONQ50-EQ.svg,"{'symbol': 'MONQ50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nasdaq Q 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01AU3', 'slb_isin': 'INF247L01AU3', 'listingDate': '2021-12-29', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
BBNPNBETF,Baroda BNP Paribas NIFTY Bank ETF,53.02,53.3,51.65,53.3,1.32,2.54,917,47748.19,51.8638,56.15,49.5,-,-,Infinity,2.2640061396776665,51.98,0,5.075690115761356,-7.676767676767671,https://nsearchives.nseindia.com/today/BBNPNBETFEQN.svg,-,-,-,29-Oct-2024,-0.27,https://nsearchives.nseindia.com/30d/BBNPNBETF-EQ.svg,"{'symbol': 'BBNPNBETF', 'companyName': 'Baroda BNP Paribas Mutual Fund\r - Baroda BNP Paribas Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF251K01TL6', 'listingDate': '2024-06-24', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
MOLOWVOL,Nifty Midcap 100 TRI,36.11,36.99,36.11,36.99,0.88,2.44,5818,211658.84,36.0577,41.85,29.68,11-AUG-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RS 2/- PER UNIT,23.300000000000008,-1.674641148325347,36.11,0,11.61290322580645,-24.629380053908363,https://nsearchives.nseindia.com/today/MOLOWVOLEQN.svg,20.37,29-Nov-2023,https://nsearchives.nseindia.com/365d/MOLOWVOL-EQ.svg,29-Oct-2024,-4.01,https://nsearchives.nseindia.com/30d/MOLOWVOL-EQ.svg,"{'symbol': 'MOLOWVOL', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal S&P BSE Low Volatility ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01BL0', 'slb_isin': 'INF247L01BL0', 'listingDate': '2022-03-30', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
IDFNIFTYET,Nifty 50,264.85,264.85,259.83,264.84,6.11,2.36,350,91878.5,259.2722,298.84,214.15,-,-,21.235980773632402,0.05289006422364426,258.73,0,11.377325659215634,-23.670324538874606,https://nsearchives.nseindia.com/today/IDFNIFTYETEQN.svg,18.44,29-Nov-2023,https://nsearchives.nseindia.com/365d/IDFNIFTYET-EQ.svg,29-Oct-2024,-2.26,https://nsearchives.nseindia.com/30d/IDFNIFTYET-EQ.svg,"{'symbol': 'IDFNIFTYET', 'companyName': 'Bandhan Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF194KA1U07', 'slb_isin': 'INF194KA1U07', 'listingDate': '2016-10-18', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
PHARMABEES,Nifty Pharma TRI,22.59,22.73,22.18,22.68,0.49,2.21,3495535,78964135.65,22.1491,24.53,15.75,-,-,39.827373612823685,-1.733102253032923,22.19,0,7.541785568691404,-44,https://nsearchives.nseindia.com/today/PHARMABEESEQN.svg,36.81,29-Nov-2023,https://nsearchives.nseindia.com/365d/PHARMABEES-EQ.svg,29-Oct-2024,-3.86,https://nsearchives.nseindia.com/30d/PHARMABEES-EQ.svg,"{'symbol': 'PHARMABEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Nifty Pharma ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1089', 'slb_isin': 'INF204KC1089', 'listingDate': '2021-07-07', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,86.24,87.04,86.13,87,1.85,2.17,12649073,1097813045.67,85.4234,100,67,-,-,17.440604751619873,-8.747640025173068,85.15,0,13,-29.850746268656717,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,14.94,29-Nov-2023,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,29-Oct-2024,-10.69,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,"{'symbol': 'SILVERBEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1402', 'listingDate': '2022-02-07', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
MASPTOP50,S&P 500 Top 50 Total Return Index,52.99,53.53,52,53.4,1.08,2.06,187615,9964232.65,46.6812,56.3,33.82,-,-,56.36896046852123,18.011049723756905,52.32,0,5.150976909413853,-57.89473684210525,https://nsearchives.nseindia.com/today/MASPTOP50EQN.svg,53.21,29-Nov-2023,https://nsearchives.nseindia.com/365d/MASPTOP50-EQ.svg,29-Oct-2024,15.62,https://nsearchives.nseindia.com/30d/MASPTOP50-EQ.svg,"{'symbol': 'MASPTOP50', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset S&P 500 Top 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HP3', 'slb_isin': 'INF769K01HP3', 'listingDate': '2021-09-24', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
AXISHCETF,Nifty Healthcare Index,142.47,144.84,140.02,143.55,2.85,2.03,4955,708416.35,140.3062,159.99,85.7,-,-,40.666340029397375,-5.046963884111651,140.7,0,10.275642227639226,-67.50291715285881,https://nsearchives.nseindia.com/today/AXISHCETFEQN.svg,37.87,29-Nov-2023,https://nsearchives.nseindia.com/365d/AXISHCETF-EQ.svg,29-Oct-2024,-6.93,https://nsearchives.nseindia.com/30d/AXISHCETF-EQ.svg,"{'symbol': 'AXISHCETF', 'companyName': 'AXIS MUTUAL FUND - Axis NIFTY Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01Z12', 'slb_isin': 'INF846K01Z12', 'listingDate': '2021-05-21', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
SBISILVER,SBI SILVER ETF,88.1,89.35,88.1,89.2,1.77,2.02,22624,2012178.56,87.3757,101.4,79.07,-,-,Infinity,-8.662707352037675,87.43,0,12.031558185404341,-12.811432907550284,https://nsearchives.nseindia.com/today/SBISILVEREQN.svg,-,-,-,29-Oct-2024,-10.48,https://nsearchives.nseindia.com/30d/SBISILVER-EQ.svg,"{'symbol': 'SBISILVER', 'companyName': 'SBI Mutual Fund - SBI SILVER ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1217', 'listingDate': '2024-07-08', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
HDFCNIF100,HDFC NIFTY 100 ETF,25.77,25.95,25.3,25.9,0.51,2.01,21035,537444.25,25.3145,29.1,20.05,20-OCT-23,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 177.27/- PER SHARE TO RS 17.727/- PER SHARE,27.33529990167158,0.23219814241485573,25.39,0,10.99656357388317,-29.177057356608465,https://nsearchives.nseindia.com/today/HDFCNIF100EQN.svg,24.83,29-Nov-2023,https://nsearchives.nseindia.com/365d/HDFCNIF100-EQ.svg,29-Oct-2024,-1.74,https://nsearchives.nseindia.com/30d/HDFCNIF100-EQ.svg,"{'symbol': 'HDFCNIF100', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HR4', 'slb_isin': 'INF179KC1HR4', 'listingDate': '2022-08-11', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '29-Nov-2024 16:00:00', 'preOpenTime': '29-Nov-2024 09:07:32', 'QuotePreOpenFlag': False}}"
