symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,229.65,234.28,229.65,232.66,7.23,3.21,43131864,10009180359.84,225.6781,360,106.64,-,-,117.45957566127676,9.626348772558078,225.43,0,110.7,6.22,20-Aug-2025,21-Jul-2026,-,9.626348772558078,-,117.45957566127676,35.37222222222222,-118.17329332333084,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
GOLDBEES,Gold,130.14,131.93,129.82,131.42,2.54,1.97,46291317,6061847961.15,128.7847,148.14,80.02,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,60.112085769980496,11.628302047056811,128.88,0,57.02,9.47,20-Aug-2025,21-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,11.628302047056811,19-DEC-19,60.112085769980496,11.286620764142029,-64.23394151462134,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,1000,0.01,0.00,3042098,3042067579.02,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,0,999.99,0,0,0,20-Aug-2025,21-Jul-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,19-SEP-17,0,2.9116787541626628,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.58,115.61,115.58,115.59,0.04,0.03,19279354,2228500528.86,115.5494,115.61,102,-,-,5.0436205016357665,0.42571676802780983,115.55,0,5.01,0.39,20-Aug-2025,21-Jul-2026,-,0.42571676802780983,-,5.0436205016357665,0.017299541562145162,-13.32352941176471,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
GOLDIETF,Gold,133.7,136.44,133.7,136.15,2.45,1.83,15571456,2113513722.88,133.3762,158,82.87,-,-,60.61106523534271,11.534365527975764,133.7,0,57.72,9.53,20-Aug-2025,21-Jul-2026,-,11.534365527975764,-,60.61106523534271,13.82911392405063,-64.29347170266682,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,23.28,23.77,23.28,23.6,0.7,3.06,80096549,1885472763.46,22.9089,35.1,10.56,-,-,117.71217712177123,9.461966604823761,22.9,0,111.25,6.22,20-Aug-2025,21-Jul-2026,-,9.461966604823761,-,117.71217712177123,32.763532763532766,-123.48484848484848,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
HDFCSILVER,HDFC Silver ETF,230.15,234.25,230.09,232.47,6.77,3.00,6354848,1475150866.24,225.6476,359,106.78,-,-,116.91704768125408,9.469768317950642,225.7,0,110.6,6.28,20-Aug-2025,21-Jul-2026,-,9.469768317950642,-,116.91704768125408,35.24512534818942,-117.70930885933696,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,239.5,244.46,239.5,242.5,7.38,3.14,6019021,1457566125.36,235.6219,373.5,111.17,-,-,117.60588657573582,9.555003388299076,235.12,0,110.98,6.22,20-Aug-2025,21-Jul-2026,-,9.555003388299076,-,117.60588657573582,35.073627844712185,-118.1343887739498,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
NIFTYBEES,Nifty 50,276.57,277.38,276.12,276.84,0.27,0.10,4364104,1207678499.92,276.3059,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-2.0104771343621715,0.62152437029767,276.57,0,-2.11,0.52,20-Aug-2025,21-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.62152437029767,19-DEC-19,-2.0104771343621715,8.406947890818868,-9.988081048867695,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,15.18,15.47,15.18,15.42,0.3,1.98,78553859,1206587274.24,15.131,17.7,9.45,-,-,59.958506224066376,11.496746203904555,15.12,0,56.85,9.33,20-Aug-2025,21-Jul-2026,-,11.496746203904555,-,59.958506224066376,12.881355932203387,-63.17460317460319,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
