symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,208.02,214.33,205.72,213.1,5.08,2.44,33377698,7047367155.72,208.2774,360,101.35,-,-,107.96330633356105,-14.602869279474232,208.02,0,104.62,-16.58,27-Jun-2025,29-May-2026,-,-14.602869279474232,-,107.96330633356105,40.80555555555556,-110.26147015293537,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,1000.01,0.01,0.00,6804281,6804281000,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,0.002000020000198183,1000,0,0,0,27-Jun-2025,29-May-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,19-SEP-17,0.002000020000198183,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDBEES,Gold,116.9,116.9,114.25,116.01,-0.42,-0.36,31398275,3627128728,116.3422,148.14,79,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,45.03062882860359,-9.004627813946184,116.43,0,45.88,-9.5,27-Jun-2025,29-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-9.004627813946184,19-DEC-19,45.03062882860359,21.688942891859043,-46.84810126582279,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,114.78,114.78,114.76,114.77,0.01,0.01,18189274,2087401084.24,114.7573,114.78,102,-,-,5.043016657514178,0.3848508702877615,114.76,0,5.04,0.4,27-Jun-2025,29-May-2026,-,0.3848508702877615,-,5.043016657514178,0.008712319219380656,-12.519607843137251,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1109.35,1112.95,1109.35,1111.27,0.17,0.02,1761879,1957888038.75,1111.1004,1136.66,1030.28,-,-,5.126385893215278,0.39933143605728627,1111.1,0,5.12,0.4,27-Jun-2025,29-May-2026,-,0.39933143605728627,-,5.126385893215278,2.233737441275324,-7.860969833443336,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
NIFTYBEES,Nifty 50,272.32,273.38,271.21,272.43,0.27,0.10,5957726,1620024853.92,272.22,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.91431363652228,2.602440494124746,272.16,0,-5.49,1.64,27-Jun-2025,29-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,2.602440494124746,19-DEC-19,-4.91431363652228,9.866004962779153,-8.235995232419555,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,21,21.78,20.99,21.65,0.51,2.41,67472169,1449302190.12,21.1715,35.1,10.11,-,-,108.57418111753368,-14.460687475306203,21.14,0,104.65,-16.44,27-Jun-2025,29-May-2026,-,-14.460687475306203,-,108.57418111753368,38.31908831908832,-114.14441147378834,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,217.99,223.48,215.03,222.4,5.52,2.55,6547501,1442152570.26,217.3117,373.5,105.15,-,-,107.67578672144924,-14.599493126487983,216.88,0,104.93,-16.7,27-Jun-2025,29-May-2026,-,-14.599493126487983,-,107.67578672144924,40.45515394912985,-111.50737042320493,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
ITBEES,Nifty IT TRI,30.6,30.6,29.12,29.3,-0.72,-2.40,37932839,1115984123.38,29.9884,44.27,29.12,-,-,-30.912520631926423,-11.560519166918205,30.02,0,-29.01,-6.97,27-Jun-2025,29-May-2026,-,-11.560519166918205,-,-30.912520631926423,33.815224757171904,-0.6181318681318672,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,14.02,14.02,13.4,13.63,-0.05,-0.37,62771096,851176061.76,13.6728,17.7,8,-,-,45.15441959531416,-8.82943143812708,13.68,0,45.84,-9.34,27-Jun-2025,29-May-2026,-,-8.82943143812708,-,45.15441959531416,22.99435028248587,-70.37500000000001,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
