symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
GOLDBEES,Gold,133.02,133.45,132.28,132.8,-0.22,-0.17,39819108,5290366688.88,132.8656,148.14,83,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,59.04191616766468,11.954139268251565,133.02,0,61,12.81,22-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,11.954139268251565,19-DEC-19,59.04191616766468,10.35506952882407,-60.000000000000014,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,228.63,231.05,228.13,229.1,-2.7,-1.16,19888848,4562103954.24,232.4484,360,111.33,-,-,104.46229361892013,7.55363597953148,231.8,0,110.86,9.88,22-Aug-2025,24-Jul-2026,-,7.55363597953148,-,104.46229361892013,36.361111111111114,-105.78460432947094,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,999.99,1000.01,999.62,1000,0.01,0.00,4374134,4374134000,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,22-Aug-2025,24-Jul-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,19-SEP-17,0.0010000100000990915,2.9116787541626628,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.63,115.65,115.63,115.64,0.04,0.03,16916174,1956017199.62,115.6102,115.65,102,-,-,5.022250476795932,0.3906589113638361,115.6,0,5,0.37,22-Aug-2025,24-Jul-2026,-,0.3906589113638361,-,5.022250476795932,0.008646779074799063,-13.372549019607844,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
GOLDIETF,Gold,137.71,138.25,136.97,137.59,-0.12,-0.09,8023326,1103608491.3,137.596,158,83.24,-,-,59.48765503651329,11.925486048970955,137.71,0,61.29,12.83,22-Aug-2025,24-Jul-2026,-,11.925486048970955,-,59.48765503651329,12.917721518987339,-65.29312830370016,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,15.71,15.71,15.54,15.59,-0.02,-0.13,66482840,1037132304,15.6071,17.7,9.58,-,-,59.24412665985702,11.916726489590811,15.61,0,60.93,12.63,22-Aug-2025,24-Jul-2026,-,11.916726489590811,-,59.24412665985702,11.920903954802258,-62.734864300626306,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,23.5,23.5,23.05,23.25,-0.25,-1.06,43485312,1011468357.12,23.5863,35.1,11.06,-,-,104.84581497797357,7.489597780859922,23.5,0,111.14,9.76,22-Aug-2025,24-Jul-2026,-,7.489597780859922,-,104.84581497797357,33.76068376068377,-110.21699819168172,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
NIFTYBEES,Nifty 50,275.87,277.5,275.17,277.36,1.49,0.54,3590196,991109507.76,276.16,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-1.5336552115876148,1.3779743411674545,275.87,0,-1.74,1.72,22-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.3779743411674545,19-DEC-19,-1.5336552115876148,8.234904880066166,-10.194676201827583,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
BANKNIFTY1,Nifty Bank,61.01,61.01,59.45,59.57,0.04,0.07,16563254,986507408.24,59.795,65.29,51.71,27-FEB-26,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-89.55974622314137,0.3537735849056618,59.53,0,-89.57,1.07,22-Aug-2025,24-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,0.3537735849056618,27-FEB-26,-89.55974622314137,8.76091285035994,-15.20015470895378,https://nsearchives.nseindia.com/today/BANKNIFTY1EQN.svg,https://nsearchives.nseindia.com/30d/BANKNIFTY1-EQ.svg,https://nsearchives.nseindia.com/365d/BANKNIFTY1-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1119.66,1120.69,1119.52,1119.85,0.3,0.03,791809,886715226.74,1119.5633,1136.66,1062.51,-,-,5.10582383030643,0.4034607970592191,1119.55,0,5.09,0.39,22-Aug-2025,24-Jul-2026,-,0.4034607970592191,-,5.10582383030643,1.4788943043654366,-5.396655090305025,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
