symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
AXISILVER,Axis Silver ETF,103.77,106,101.41,106,4.05,3.97,108891,11253884.85,101.7957,106,80,-,-,16.997792494481242,11.567203452268178,101.95,0,0,-32.5,https://nsearchives.nseindia.com/today/AXISILVEREQN.svg,12.53,04-Jun-2024,https://nsearchives.nseindia.com/365d/AXISILVER-EQ.svg,05-May-2025,7.3,https://nsearchives.nseindia.com/30d/AXISILVER-EQ.svg,"{'symbol': 'AXISILVER', 'companyName': 'Axis Mutual Fund - Axis Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K011K1', 'listingDate': '2022-09-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
SILVER360,Commodity-Silver,101.5,105,100.99,105,4,3.96,1696,173602.56,101.0102,116.72,78.4,-,-,Infinity,10.305704380712262,101,0,10.04112405757368,-33.92857142857142,https://nsearchives.nseindia.com/today/SILVER360EQN.svg,-,-,-,05-May-2025,6.1,https://nsearchives.nseindia.com/30d/SILVER360-EQ.svg,"{'symbol': 'SILVER360', 'companyName': '360 ONE Mutual Fund - 360 ONE Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF579M01BC3', 'listingDate': '2025-04-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
SILVER,Physical price of Silver,104,105.49,101.86,105.2,3.2,3.14,713911,74032570.7,102.0185,105.49,80,-,-,16.3716814159292,10.43460004199034,102,0,0.2749075741776396,-31.500000000000007,https://nsearchives.nseindia.com/today/SILVEREQN.svg,12.83,04-Jun-2024,https://nsearchives.nseindia.com/365d/SILVER-EQ.svg,05-May-2025,7.08,https://nsearchives.nseindia.com/30d/SILVER-EQ.svg,"{'symbol': 'SILVER', 'companyName': 'Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB19F6', 'listingDate': '2022-02-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
SILVERADD,DSP Silver ETF,98.91,102.06,98.27,101.79,3,3.04,707078,71740133.88,98.5208,102.06,77.2,-,-,15.90753814620817,10.870275569110124,98.79,0,0.26455026455026065,-31.85233160621762,https://nsearchives.nseindia.com/today/SILVERADDEQN.svg,12.49,04-Jun-2024,https://nsearchives.nseindia.com/365d/SILVERADD-EQ.svg,05-May-2025,7.6,https://nsearchives.nseindia.com/30d/SILVERADD-EQ.svg,"{'symbol': 'SILVERADD', 'companyName': 'DSP  Mutual Fund - DSP Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1RE3', 'listingDate': '2022-08-25', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
SILVERETF,UTI Silver Exchange Traded Fund (UTI Silver ETF),100.48,104.01,99.07,102.24,2.98,3.00,364742,36696692.62,99.278,104.01,79.5,-,-,12.847682119205299,10.374608658102128,99.26,0,1.7017594462071053,-28.603773584905653,https://nsearchives.nseindia.com/today/SILVERETFEQN.svg,9.56,04-Jun-2024,https://nsearchives.nseindia.com/365d/SILVERETF-EQ.svg,05-May-2025,7.16,https://nsearchives.nseindia.com/30d/SILVERETF-EQ.svg,"{'symbol': 'SILVERETF', 'companyName': 'UTI Mutual Fund - UTI Silver Exchange Traded Fund (UTI Silver ETF)', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AYK6', 'listingDate': '2023-04-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
SILVERCASE,Commodity-Silver,10.52,10.75,10.39,10.71,0.31,2.98,1244470,13091824.4,15.3496,10.99,9,-,-,Infinity,10.071942446043169,10.4,0,2.547770700636937,-19.00000000000001,https://nsearchives.nseindia.com/today/SILVERCASEEQN.svg,-,-,-,05-May-2025,6.89,https://nsearchives.nseindia.com/30d/SILVERCASE-EQ.svg,"{'symbol': 'SILVERCASE', 'companyName': 'Zerodha Fund House - Zerodha Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01091', 'listingDate': '2025-03-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
HDFCSILVER,HDFC Silver ETF,98.28,101.4,98.1,101,2.78,2.83,1051553,104923958.34,98.2035,101.4,77.5,-,-,15.905439522607299,9.902067464635467,98.22,0,0.3944773175542462,-30.322580645161292,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,12.72,04-Jun-2024,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,05-May-2025,6.88,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,"{'symbol': 'HDFCSILVER', 'companyName': 'HDFC Mutual Fund - HDFC Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DI2', 'listingDate': '2022-09-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
TATSILV,Tata Silver Exchange Traded Fund,10.18,10.26,9.8,10.22,0.28,2.82,3548165,35517131.65,9.8611,10.26,7,-,-,15.480225988700578,10.129310344827601,9.94,0,0.3898635477582763,-46.00000000000001,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,12.32,04-Jun-2024,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,05-May-2025,7.11,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,"{'symbol': 'TATSILV', 'companyName': 'Tata Mutual Fund Tata Silver Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277KA1984', 'listingDate': '2024-01-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
GROWWDEFNC,Nifty India Defence Index- Total Return Index,86.54,91.2,86.54,91.2,2.44,2.75,701316,63146492.64,88.5867,93.89,49.83,-,-,Infinity,26.9311064718163,88.76,0,2.865054851421874,-83.02227573750753,https://nsearchives.nseindia.com/today/GROWWDEFNCEQN.svg,-,-,-,05-May-2025,23.54,https://nsearchives.nseindia.com/30d/GROWWDEFNC-EQ.svg,"{'symbol': 'GROWWDEFNC', 'companyName': 'Groww Mutual Fund - Groww Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IO8', 'listingDate': '2024-10-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
MOCAPITAL,Nifty Capital Market Total Return Index,45.54,45.97,44.46,45.64,1.21,2.72,756436,34069877.44,44.1761,51.13,29.2,-,-,Infinity,21.028904799787853,44.43,0,10.737336201838454,-56.301369863013704,https://nsearchives.nseindia.com/today/MOCAPITALEQN.svg,-,-,-,05-May-2025,17.82,https://nsearchives.nseindia.com/30d/MOCAPITAL-EQ.svg,"{'symbol': 'MOCAPITAL', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty Capital Market ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01EV3', 'listingDate': '2025-03-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '05-Jun-2025 15:59:28', 'preOpenTime': '05-Jun-2025 09:07:37', 'QuotePreOpenFlag': False}}"
