symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,215.01,221.2,214.69,220.21,5.68,2.65,44303975,9685735014.5,214.0536,360,106.64,-,-,101.69444953288148,1.8123815248046677,214.53,0,96.49,-0.81,06-Aug-2025,07-Jul-2026,-,1.8123815248046677,-,101.69444953288148,38.830555555555556,-106.49849962490623,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
GOLDBEES,Gold,122.24,123.61,121.67,123.38,0.9,0.73,27143156,3333722419.92,121.8414,148.14,80.02,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,47.86673058485139,4.047900151796253,122.48,0,46.79,3.29,06-Aug-2025,07-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,4.047900151796253,19-DEC-19,47.86673058485139,16.7139192655596,-54.18645338665334,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,999.99,1000.01,999.99,1000.01,0.02,0.00,3015559,3015559000,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,0.0009999999999990906,999.99,0,0,0,06-Aug-2025,07-Jul-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0009999999999990906,19-SEP-17,0.002000020000198183,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.39,115.39,115.37,115.39,0.05,0.04,19693998,2272293489.24,115.3398,115.39,102,-,-,5.071935895101081,0.45268564464176547,115.34,0,5.03,0.41,06-Aug-2025,07-Jul-2026,-,0.45268564464176547,-,5.071935895101081,0,-13.127450980392156,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
NIFTYBEES,Nifty 50,280.59,280.59,279.1,279.7,-0.89,-0.32,5585234,1562971882.56,280.8267,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.8618513576863389,0.9565060458400928,280.59,0,1.18,1.28,06-Aug-2025,07-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.9565060458400928,19-DEC-19,0.8618513576863389,7.460711331679077,-11.124354390147001,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,21.78,22.46,21.7,22.06,0.28,1.29,68907569,1527680804.73,21.7481,35.1,10.56,-,-,99.63800904977373,0.5011389521640065,21.78,0,97.1,-0.77,06-Aug-2025,07-Jul-2026,-,0.5011389521640065,-,99.63800904977373,37.150997150997156,-108.90151515151513,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,225.99,230.59,223.95,229.55,5.75,2.57,4676113,1065031496.88,223.4137,373.5,111.17,-,-,101.9975360788455,1.539346220197292,223.8,0,96.94,-1,06-Aug-2025,07-Jul-2026,-,1.539346220197292,-,101.9975360788455,38.54082998661311,-106.48556265179457,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
SBIMIDMOM,Nifty Midcap 150 Momentum 50 Index,63.99,63.99,63.51,63.89,0.68,1.08,16442212,1050821768.92,63.5591,67.74,53.86,-,-,Infinity,2.766607688595784,63.21,0,0,1.67,,07-Jul-2026,-,2.766607688595784,-,Infinity,5.683495718925295,-18.622354251763834,https://nsearchives.nseindia.com/today/SBIMIDMOMEQN.svg,https://nsearchives.nseindia.com/30d/SBIMIDMOM-EQ.svg,,EQ
HDFCSILVER,HDFC Silver ETF,214.75,221.2,214.75,219.78,5.03,2.34,4361051,954416011.35,214.1228,359,106.78,-,-,100.67567567567568,1.6464711867542328,214.75,0,96.08,-0.68,06-Aug-2025,07-Jul-2026,-,1.6464711867542328,-,100.67567567567568,38.779944289693596,-105.82506087282262,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,1000,1000.01,999.99,1000,0.01,0.00,902366,902356976.34,1000,1041.19,969.99,-,-,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,06-Aug-2025,07-Jul-2026,-,0.0010000100000990915,-,0.0010000100000990915,3.956050288612074,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
