symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,249.2,249.9,246.5,246.75,-4.81,-1.91,18463657,4574371021.75,251.6351,360,93.81,-,-,160.77996195307546,7.114950512241703,251.56,0,165.86,10.58,02-Jun-2025,30-Apr-2026,-,7.114950512241703,-,160.77996195307546,31.458333333333332,-163.03165973776782,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,265.7,266.19,262.9,265.2,-0.82,-0.31,13762829,3638891987.6,266.1835,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.466858789625372,-2.899824253075577,266.02,0,-4.17,-2.2,02-Jun-2025,30-Apr-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-2.899824253075577,19-DEC-19,-4.466858789625372,12.258064516129036,-5.363528009535161,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
GOLDBEES,Gold,128.36,128.36,127.32,127.65,-1.02,-0.79,23675758,3026235387.56,128.6203,148.14,79,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,58.532041728763055,4.306259192678551,128.67,0,59.8,4.25,02-Jun-2025,30-Apr-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,4.306259192678551,19-DEC-19,58.532041728763055,13.831510733090308,-61.58227848101267,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,997,1000.01,0.01,0.00,2660112,2660112000,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,0.002000020000198183,1000,0,0,0,02-Jun-2025,30-Apr-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,19-SEP-17,0.002000020000198183,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,114.35,114.37,114.35,114.36,0.03,0.03,14771717,1689145838.95,114.3405,114.37,102,-,-,5.0813194891114595,0.4038630377524089,114.33,0,5.05,0.4,02-Jun-2025,30-Apr-2026,-,0.4038630377524089,-,5.0813194891114595,0.008743551630676851,-12.117647058823529,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
ITBEES,Nifty IT TRI,34.4,34.43,32.55,32.62,-1.91,-5.53,39866977,1313616892.15,34.5024,44.27,29.98,-,-,-19.05707196029777,1.3673088875077617,34.53,0,-14.32,6.44,02-Jun-2025,30-Apr-2026,-,1.3673088875077617,-,-19.05707196029777,26.31578947368422,-8.805870580386914,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,25.15,25.35,25,25.03,-0.49,-1.92,43377655,1090080470.15,25.5247,35.1,9.34,-,-,161.27348643006263,6.9658119658119775,25.52,0,166.39,10.43,02-Jun-2025,30-Apr-2026,-,6.9658119658119775,-,161.27348643006263,28.68945868945869,-167.98715203426127,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
BANKBEES,Nifty Bank,556.15,561,548.25,559.98,4.07,0.73,1466358,811687807.32,554.6478,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-2.3608592551262317,-0.9410932248363589,555.91,0,-3.07,-1.96,02-Jun-2025,30-Apr-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-0.9410932248363589,19-DEC-19,-2.3608592551262317,12.364825740621917,-8.527462304740494,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,15.2,15.2,14.95,14.99,-0.1,-0.66,51680110,775201650,15.0969,17.7,8,-,-,58.62433862433864,4.387186629526468,15.09,0,59.68,4.21,02-Jun-2025,30-Apr-2026,-,4.387186629526468,-,58.62433862433864,15.31073446327683,-87.375,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,259.83,260.78,257.23,257.24,-5.45,-2.07,2753901,712571883.75,262.6925,373.5,97.65,-,-,161.1838765356889,7.071800208116549,262.69,0,166.72,10.8,02-Jun-2025,30-Apr-2026,-,7.071800208116549,-,161.1838765356889,31.127175368139223,-163.4306195596518,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
GOLDIETF,Gold,133.06,133.06,131.77,132.04,-1.2,-0.90,5122518,677709131.4,133.116,158,81.26,-,-,58.83555876338266,4.255823134622966,133.24,0,60.28,4.13,02-Jun-2025,30-Apr-2026,-,4.255823134622966,-,58.83555876338266,16.43037974683545,-62.49077036672408,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
