symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,meta
LOWVOLIETF,Nifty 100 Low Volatility 30 Index,22.3,22.3,21.41,21.8,0.14,0.65,5157683,110838607.67,21.6175,24.4,17.41,01-MAR-24,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,Infinity,-4.217926186291743,21.66,0,10.655737704918025,-25.215393452039063,https://nsearchives.nseindia.com/today/LOWVOLIETFEQN.svg,-,-,-,07-Oct-2024,-4.83,https://nsearchives.nseindia.com/30d/LOWVOLIETF-EQ.svg,"{'symbol': 'LOWVOLIETF', 'companyName': 'ICICI Prudential Nifty 100 Low Volatility 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19U5', 'slb_isin': 'INF109KC19U5', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
GSEC10IETF,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,238.51,241.49,238.5,239.9,1.47,0.62,4128,987541.44,239.7516,249.7,218.25,-,-,Infinity,1.2065474181572788,238.43,0,3.9247096515818916,-9.919816723940437,https://nsearchives.nseindia.com/today/GSEC10IETFEQN.svg,-,-,-,07-Oct-2024,0.59,https://nsearchives.nseindia.com/30d/GSEC10IETF-EQ.svg,"{'symbol': 'GSEC10IETF', 'companyName': 'ICICI Pru Mutual Fund-ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC18O0', 'slb_isin': 'INF109KC18O0', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
PSUBANKADD,DSP Nifty PSU Bank ETF,69.75,70.4,68.8,70.16,0.42,0.60,26599,1859536.09,69.9185,82.9,49.23,-,-,Infinity,5.567258501354202,69.74,0,15.367913148371542,-42.51472679260614,https://nsearchives.nseindia.com/today/PSUBANKADDEQN.svg,-,-,-,07-Oct-2024,4.94,https://nsearchives.nseindia.com/30d/PSUBANKADD-EQ.svg,"{'symbol': 'PSUBANKADD', 'companyName': 'DSP Mutual Fund - DSP Nifty PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1SY9', 'slb_isin': 'INF740KA1SY9', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
NIF5GETF,UTI Nifty 5 yr Benchmark G-Sec ETF,58.18,59,58.18,58.45,0.31,0.53,423,24694.74,58.5638,66.14,53.2,-,-,Infinity,0.7932402138299721,58.14,0,11.626852131841545,-9.868421052631579,https://nsearchives.nseindia.com/today/NIF5GETFEQN.svg,-,-,-,07-Oct-2024,0.26,https://nsearchives.nseindia.com/30d/NIF5GETF-EQ.svg,"{'symbol': 'NIF5GETF', 'companyName': 'UTI Mutual Fund - UTI Nifty 5 yr Benchmark G-Sec ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AZE6', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,60.25,60.25,58.5,59.6,0.28,0.47,14838,876035.52,59.1643,66.28,43.7,-,-,34.113411341134125,-4.3799133643510295,59.32,0,10.078455039227519,-36.38443935926772,https://nsearchives.nseindia.com/today/HDFCQUALEQN.svg,33.48,07-Nov-2023,https://nsearchives.nseindia.com/365d/HDFCQUAL-EQ.svg,07-Oct-2024,-4.83,https://nsearchives.nseindia.com/30d/HDFCQUAL-EQ.svg,"{'symbol': 'HDFCQUAL', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY100 Quality 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DL6', 'slb_isin': 'INF179KC1DL6', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
MIDCAP,Nifty Midcap 50 Index,162.03,163.9,160.01,162.79,0.75,0.46,26095,4234435.65,161.9495,173.65,114.27,-,-,Infinity,-1.1176577780477455,162.04,0,6.25395911315866,-42.46083836527523,https://nsearchives.nseindia.com/today/MIDCAPEQN.svg,-,-,-,07-Oct-2024,-1.57,https://nsearchives.nseindia.com/30d/MIDCAP-EQ.svg,"{'symbol': 'MIDCAP', 'companyName': 'Kotak Nifty Midcap 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1IB3', 'slb_isin': 'INF174KA1IB3', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
ABGSEC,Aditya Birla Sun Life CRISIL Broad Based Gilt ETF,103.7,103.7,103.21,103.61,0.36,0.35,82,8490.28,103.3528,120,99.66,-,-,Infinity,0.9253847652444992,103.25,0,13.658333333333333,-3.9634758177804565,https://nsearchives.nseindia.com/today/ABGSECEQN.svg,-,-,-,07-Oct-2024,0.57,https://nsearchives.nseindia.com/30d/ABGSEC-EQ.svg,"{'symbol': 'ABGSEC', 'companyName': 'AdityaBirlaSunLifeMF-Aditya Birla Sun Life CRISIL Broad Based Gilt ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KC1134', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
MON100,Nasdaq100,173.8,177.9,171.58,172.16,0.58,0.34,1434365,250110225.05,171.0622,177.9,120.61,17-JUN-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,40.41269064513498,6.062099556431742,171.58,0,3.226531759415407,-42.741066246579884,https://nsearchives.nseindia.com/today/MON100EQN.svg,39.94,07-Nov-2023,https://nsearchives.nseindia.com/365d/MON100-EQ.svg,07-Oct-2024,5.7,https://nsearchives.nseindia.com/30d/MON100-EQ.svg,"{'symbol': 'MON100', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal NASDAQ 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01AP3', 'slb_isin': 'INF247L01AP3', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
HEALTHIETF,Nifty Healthcare Index,148.76,151.07,146.66,149.19,0.43,0.29,62446,9225772.04,148.3628,155.9,94.1,-,-,Infinity,1.125194875618516,148.76,0,4.304041051956387,-58.54410201912859,https://nsearchives.nseindia.com/today/HEALTHIETFEQN.svg,-,-,-,07-Oct-2024,0.83,https://nsearchives.nseindia.com/30d/HEALTHIETF-EQ.svg,"{'symbol': 'HEALTHIETF', 'companyName': 'ICICI PRUDENTIAL MUTUAL FUND - ICICI Prudential Nifty Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1Q72', 'slb_isin': 'INF109KC1Q72', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
HDFCNIFTY,Nifty 50,271.49,271.99,267.27,271.8,0.74,0.27,64876,17406879.56,270.4647,292.45,209.5,17-FEB-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 761.25/- PER UNIT TO RS 76.125/- PER UNIT,27.935984937632394,-1.2928529924462528,271.06,0,7.061036074542649,-29.737470167064444,https://nsearchives.nseindia.com/today/HDFCNIFTYEQN.svg,27.59,07-Nov-2023,https://nsearchives.nseindia.com/365d/HDFCNIFTY-EQ.svg,07-Oct-2024,-1.56,https://nsearchives.nseindia.com/30d/HDFCNIFTY-EQ.svg,"{'symbol': 'HDFCNIFTY', 'companyName': 'HDFC NIFTY 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1965', 'slb_isin': 'INF179KC1965', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '07-Nov-2024 16:00:00', 'preOpenTime': '07-Nov-2024 09:07:56', 'QuotePreOpenFlag': False}}"
