symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
LIQUIDBEES,Government Securities,999.99,1000.01,999.99,1000,0.01,0.00,3811884,3811845881.16,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,15-Sep-2025,14-Aug-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,19-SEP-17,0.0010000100000990915,2.9116787541626628,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,217.77,219.28,217.77,218.6,3.93,1.83,14593538,3191168954.46,215.4255,360,121.01,-,-,77.60805979850504,-2.2405080273690885,214.67,0,74.42,-2.96,15-Sep-2025,14-Aug-2026,-,-2.2405080273690885,-,77.60805979850504,39.27777777777778,-80.64622758449713,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.95,115.95,115.93,115.95,0.03,0.03,21585579,2502632029.26,115.9208,115.95,107.56,-,-,4.998641673458295,0.39830288336653213,115.92,0,4.97,0.37,15-Sep-2025,14-Aug-2026,-,0.39830288336653213,-,4.998641673458295,0,-7.800297508367422,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
GOLDBEES,Gold,124.6,125.05,124.43,125,1.38,1.12,13858810,1729025135.6,123.4831,148.14,90.45,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,37.48350197976243,-1.1232399936718886,123.62,0,35.97,-1.21,15-Sep-2025,14-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-1.1232399936718886,19-DEC-19,37.48350197976243,15.620359119751578,-38.197899391929234,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,264.58,266.28,262.79,265.2,0.62,0.23,6249520,1656435276,263.6939,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-6.329471602147505,-4.573423050627913,264.58,0,-6.55,-4.95,15-Sep-2025,14-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.573423050627913,19-DEC-19,-6.329471602147505,12.258064516129036,-5.363528009535161,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
ICICIB22,S&P BSE BHARAT 22 index,113.56,113.56,110.97,111.82,0.49,0.44,8025440,892027656,111.0529,131,107.8,-,-,2.455561663917897,-3.3618529081324007,111.33,0,2.01,-3.73,15-Sep-2025,14-Aug-2026,-,-3.3618529081324007,-,2.455561663917897,14.641221374045807,-3.729128014842297,https://nsearchives.nseindia.com/today/ICICIB22EQN.svg,https://nsearchives.nseindia.com/30d/ICICIB22-EQ.svg,https://nsearchives.nseindia.com/365d/ICICIB22-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,22.09,22.28,22.09,22.22,0.44,2.02,38004670,844083720.7,21.8823,35.1,11.63,-,-,78.04487179487178,-2.1145374449339225,21.78,0,74.52,-2.98,15-Sep-2025,14-Aug-2026,-,-2.1145374449339225,-,78.04487179487178,36.6951566951567,-91.05760963026653,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1122.67,1123.8,1122.3,1122.81,0.14,0.01,739768,830618908.08,1122.6651,1136.66,1065.66,-,-,5.071026183301834,0.38354253835425056,1122.67,0,5.06,0.38,15-Sep-2025,14-Aug-2026,-,0.38354253835425056,-,5.071026183301834,1.2184822198370784,-5.362873712065749,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
HDFCSML250,HDFC NIFTY Smallcap 250 ETF,181.32,182.66,176.51,182.35,1.52,0.84,3533603,633645689.96,180.4487,189.83,142.7,-,-,4.786806114239734,-1.5388768898488092,180.83,0,3.91,-2.06,15-Sep-2025,14-Aug-2026,-,-1.5388768898488092,-,4.786806114239734,3.9403676974134845,-27.78556412053259,https://nsearchives.nseindia.com/today/HDFCSML250EQN.svg,https://nsearchives.nseindia.com/30d/HDFCSML250-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSML250-EQ.svg,EQ
LIQUIDPLUS,Nifty 1D Rate Index,1103.32,1103.34,1103.32,1103.34,0.16,0.01,571866,630951195.12,1103.1878,1127.08,1046.56,-,-,5.037984806077554,0.3757243838756818,1103.18,0,5.02,0.37,15-Sep-2025,14-Aug-2026,-,0.3757243838756818,-,5.037984806077554,2.10632785605281,-5.425393670692553,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,EQ
