symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,206.2,206.89,204.9,206.78,0.09,0.04,19901782,4097577895.98,206.6188,360,105.42,-,-,88.80569758948138,-0.5960965291798909,206.69,0,88.72,-0.64,29-Jul-2025,29-Jun-2026,-,-0.5960965291798909,-,88.80569758948138,42.56111111111111,-96.14873837981408,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000.01,1000.97,999.99,999.99,-0.01,-0.00,2199229,2199207007.71,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,-0.0009999999999990906,1000,0,0,0,29-Jul-2025,29-Jun-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,-0.0009999999999990906,19-SEP-17,0,2.9126496373751203,-3.0928153898493798,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDBEES,Gold,116.85,117.56,116.71,117.47,0.62,0.53,18386079,2153377572.48,116.8271,148.14,80,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,43.413502624832134,0.8932405737352846,116.85,0,42.66,0.36,29-Jul-2025,29-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,0.8932405737352846,19-DEC-19,43.413502624832134,20.703388686377743,-46.8375,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.25,115.25,115.23,115.25,0.03,0.03,16112461,1856800005.64,115.2196,115.25,102,-,-,5.068830340049232,0.42697804112930887,115.22,0,5.04,0.4,29-Jul-2025,29-Jun-2026,-,0.42697804112930887,-,5.068830340049232,0,-12.990196078431373,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
ITBEES,Nifty IT TRI,34.52,35.35,34.52,34.63,0.09,0.26,41065319,1438107471.38,34.5992,44.27,28.55,-,-,-10.424211070874275,15.356429047301809,34.54,0,-10.66,15.06,29-Jul-2025,29-Jun-2026,-,15.356429047301809,-,-10.424211070874275,21.775468714705216,-21.295971978984245,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,275.99,276.8,274.99,276.4,0.58,0.21,4594454,1268436860.32,276.1723,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-1.317433682030775,1.5579071134626514,275.82,0,-1.52,1.34,29-Jul-2025,29-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.5579071134626514,19-DEC-19,-1.317433682030775,8.55252274607114,-9.813269765593958,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,216.39,216.41,213.93,215.8,0.04,0.02,3540724,760653736.92,215.6061,373.5,109.77,-,-,89.51435847896724,-0.4979712283290226,215.76,0,89.48,-0.52,29-Jul-2025,29-Jun-2026,-,-0.4979712283290226,-,89.51435847896724,42.222222222222214,-96.59287601348275,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1115.67,1115.84,1115.67,1115.82,0.15,0.01,550124,613839361.68,1115.6733,1136.66,1030.28,-,-,5.128180970237126,0.4248042480424829,1115.67,0,5.11,0.41,29-Jul-2025,29-Jun-2026,-,0.4248042480424829,-,5.128180970237126,1.8334418383685662,-8.302597352176104,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,999.99,1000,999.99,1000,0.01,0.00,607774,607767922.26,1000,1024.98,974.99,-,-,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,29-Jul-2025,29-Jun-2026,-,0.0010000100000990915,-,0.0010000100000990915,2.4371207243068174,-2.565154514405275,https://nsearchives.nseindia.com/today/LIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,21,21.03,20.83,21.02,0.02,0.10,29002325,606728639,21.0036,35.1,10.44,-,-,89.36936936936937,-0.5676442762535525,21,0,89.19,-0.66,29-Jul-2025,29-Jun-2026,-,-0.5676442762535525,-,89.36936936936937,40.11396011396012,-101.34099616858238,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
GOLDIETF,Gold,121.1,121.8,120.95,121.79,0.69,0.57,4727941,574019316.81,120.9979,158,82.44,-,-,44.027909176915806,0.9365158296038536,121.1,0,43.21,0.36,29-Jul-2025,29-Jun-2026,-,0.9365158296038536,-,44.027909176915806,22.91772151898734,-47.73168364871423,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
LIQUIDBETF,Bajaj Finserv Nifty 1D Rate Liquid ETF,1092.25,1092.4,1092.25,1092.39,0.14,0.01,521331,569496771.09,1092.2404,1116.24,1009.94,-,-,4.933575401285278,0.40995284623091893,1092.25,0,4.92,0.4,29-Jul-2025,29-Jun-2026,-,0.40995284623091893,-,4.933575401285278,2.1366372823048727,-8.163851317900077,https://nsearchives.nseindia.com/today/LIQUIDBETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBETF-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,999.99,1000.01,999.99,999.99,0,0.00,498732,498727012.68,1000,1041.19,969.99,-,-,0,0,999.99,0,0,0,29-Jul-2025,29-Jun-2026,-,0,-,0,3.957010728109187,-3.0928153898493798,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1137.96,1137.98,1137.95,1137.97,0.17,0.01,432152,491771689.92,1137.8086,1151.22,1052.08,-,-,5.020441688123526,0.41650121332451157,1137.8,0,5,0.4,29-Jul-2025,29-Jun-2026,-,0.41650121332451157,-,5.020441688123526,1.1509529021386007,-8.163827845791205,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,13.75,13.82,13.72,13.82,0.08,0.58,35285680,485883813.6,13.7343,17.7,8,-,-,43.8085327783559,1.0233918128655013,13.74,0,42.98,0.44,29-Jul-2025,29-Jun-2026,-,1.0233918128655013,-,43.8085327783559,21.920903954802256,-72.75,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
LIQUIDPLUS,Nifty 1D Rate Index,1096.61,1096.63,1096.61,1096.63,0.16,0.01,335936,368394136.32,1096.4636,1127.08,1018.24,-,-,5.1096499635778265,0.4230730487816154,1096.47,0,5.09,0.41,29-Jul-2025,29-Jun-2026,-,0.4230730487816154,-,5.1096499635778265,2.7016715761081573,-7.698577938403529,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,EQ
HDFCSILVER,HDFC Silver ETF,206.39,206.95,205,206.51,-0.2,-0.10,1626472,334841790.64,206.734,359,105.65,-,-,88.24977210574292,-0.8593374939990496,206.71,0,88.43,-0.76,29-Jul-2025,29-Jun-2026,-,-0.8593374939990496,-,88.24977210574292,42.476323119777156,-95.46616185518218,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
GOLD1,Gold,117.84,118.69,117.67,118.48,0.65,0.55,2702941,319460596.79,117.9001,158,80.77,22-JUL-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,43.76896007766049,0.8254616628372043,117.83,0,42.98,0.27,29-Jul-2025,29-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,0.8254616628372043,22-JUL-21,43.76896007766049,25.0126582278481,-46.68812677974497,https://nsearchives.nseindia.com/today/GOLD1EQN.svg,https://nsearchives.nseindia.com/30d/GOLD1-EQ.svg,https://nsearchives.nseindia.com/365d/GOLD1-EQ.svg,EQ
BANKBEES,Nifty Bank,594,594,587.65,591.4,-0.34,-0.06,435483,256717228.5,592.2936,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,2.049972390944229,-1.10367892976589,591.74,0,2.11,-1.05,29-Jul-2025,29-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-1.10367892976589,19-DEC-19,2.049972390944229,7.447690887181339,-14.616845614171085,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
NIFTYIETF,Nifty 50,277.15,277.15,273.84,274.9,0.49,0.18,849532,233502365.52,274.7599,328.24,250.4,-,-,-1.3316104949571215,1.5027877266181713,274.41,0,-1.51,1.32,29-Jul-2025,29-Jun-2026,-,1.5027877266181713,-,-1.3316104949571215,16.250304655130403,-9.784345047923312,https://nsearchives.nseindia.com/today/NIFTYIETFEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYIETF-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYIETF-EQ.svg,EQ
SETFNIF50,Nifty 50,260.48,261.55,260,261.03,0.45,0.17,873847,227864343.72,261.0023,287.33,237.9,24-MAR-21, DIVIDEND - RS 1.30 PER SHARE,-1.3156402404446026,1.5364866967480897,260.58,0,-1.49,1.36,29-Jul-2025,29-Jun-2026, DIVIDEND - RS 1.30 PER SHARE,1.5364866967480897,24-MAR-21,-1.3156402404446026,9.1532384366408,-9.722572509457741,https://nsearchives.nseindia.com/today/SETFNIF50EQN.svg,https://nsearchives.nseindia.com/30d/SETFNIF50-EQ.svg,https://nsearchives.nseindia.com/365d/SETFNIF50-EQ.svg,EQ
