symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,cact,ypc,mpc,xdt,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
COMMOIETF,ICICI Prudential Nifty Commodities ETF,94.68,94.69,93.2,93.8,0.51,0.55,69271,6482380.18,93.4841,95.12,75.61,93.29,0,3.59,0.95,23-Oct-2024,23-Sep-2025,-,4.152787030868304,1.504166215777514,-,1.3877207737594695,-24.05766433011506,https://nsearchives.nseindia.com/today/COMMOIETFEQN.svg,https://nsearchives.nseindia.com/30d/COMMOIETF-EQ.svg,https://nsearchives.nseindia.com/365d/COMMOIETF-EQ.svg,"{'symbol': 'COMMOIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty Commodities ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19O8', 'slb_isin': 'INF109KC19O8', 'listingDate': '2022-12-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
MOPSE,Nifty PSE Total Return Index,99.86,100.39,99.51,100.39,0.53,0.53,1319,131477.92,99.7642,108,92.55,99.86,0,0,0.87,,23-Sep-2025,-,Infinity,1.4040404040404046,-,7.046296296296297,-8.471096704484067,https://nsearchives.nseindia.com/today/MOPSEEQN.svg,https://nsearchives.nseindia.com/30d/MOPSE-EQ.svg,https://nsearchives.nseindia.com/365d/MOPSE-EQ.svg,"{'symbol': 'MOPSE', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty PSE ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FO5', 'listingDate': '2025-06-05', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
LICNMID100,LIC MF Nifty Midcap 100 ETF,59.64,61,58.74,59.3,0.3,0.51,63024,3746776.8,59.5576,67.5,46.03,59,0,3.11,0.37,23-Oct-2024,23-Sep-2025,-,3.635092624956306,0.8846546444368765,-,12.148148148148152,-28.829024549207027,https://nsearchives.nseindia.com/today/LICNMID100EQN.svg,https://nsearchives.nseindia.com/30d/LICNMID100-EQ.svg,https://nsearchives.nseindia.com/365d/LICNMID100-EQ.svg,"{'symbol': 'LICNMID100', 'companyName': 'LIC Mutual Fund - LIC MF Nifty Midcap 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01RN1', 'listingDate': '2024-02-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
MONEXT50,Nifty Next 50 Total Return Index,70.46,70.46,68.74,69.42,0.34,0.49,1715,118472.2,68.9309,72.3,63.54,69.08,0,0,-0.27,,23-Sep-2025,-,Infinity,0.2165439584235682,-,3.98340248962655,-9.254013220018889,https://nsearchives.nseindia.com/today/MONEXT50EQN.svg,https://nsearchives.nseindia.com/30d/MONEXT50-EQ.svg,https://nsearchives.nseindia.com/365d/MONEXT50-EQ.svg,"{'symbol': 'MONEXT50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty Next 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FD8', 'listingDate': '2025-05-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
GROWWNET,Index,10.97,10.97,10.82,10.93,0.05,0.46,100912,1096913.44,10.8465,12.14,9.17,10.88,0,0,0.28,,23-Sep-2025,-,Infinity,0.7373271889400929,-,9.967051070840204,-19.193020719738275,https://nsearchives.nseindia.com/today/GROWWNETEQN.svg,https://nsearchives.nseindia.com/30d/GROWWNET-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWNET-EQ.svg,"{'symbol': 'GROWWNET', 'companyName': 'Groww Mutual Fund - Groww Nifty India Internet ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01LI4', 'listingDate': '2025-07-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
MANUFGBEES,Nifty India Manufacturing TRI,150.3,152.51,149.52,152.51,0.69,0.45,4952,750475.6,151.4271,154.98,142.5,151.82,0,0,0.13,,23-Sep-2025,-,Infinity,0.5803600870540101,-,1.5937540327784223,-7.024561403508765,https://nsearchives.nseindia.com/today/MANUFGBEESEQN.svg,https://nsearchives.nseindia.com/30d/MANUFGBEES-EQ.svg,https://nsearchives.nseindia.com/365d/MANUFGBEES-EQ.svg,"{'symbol': 'MANUFGBEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Nifty India Manufacturing ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1GH6', 'listingDate': '2025-08-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
MODEFENCE,Nifty India Defence Total Return Index,87.3,90.8,87.3,89.94,0.4,0.45,1999984,180378556.96,89.5159,102,55.21,89.54,0,30.89,-0.37,23-Oct-2024,23-Sep-2025,-,31.472007016518056,0.07789028596861375,-,11.823529411764708,-62.9052707842782,https://nsearchives.nseindia.com/today/MODEFENCEEQN.svg,https://nsearchives.nseindia.com/30d/MODEFENCE-EQ.svg,https://nsearchives.nseindia.com/365d/MODEFENCE-EQ.svg,"{'symbol': 'MODEFENCE', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01DJ0', 'slb_isin': 'INF247L01DJ0', 'listingDate': '2024-08-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
MAFANG,NYSE FANG+ Total Return Index,170.11,170.11,170.11,170.11,0.72,0.43,220986,37591928.46,141.3145,172.41,94.1,169.39,0,73.45,-1.39,23-Oct-2024,23-Sep-2025,-,74.18595125947165,-0.9721737105600113,-,1.3340293486456603,-80.7757704569607,https://nsearchives.nseindia.com/today/MAFANGEQN.svg,https://nsearchives.nseindia.com/30d/MAFANG-EQ.svg,https://nsearchives.nseindia.com/365d/MAFANG-EQ.svg,"{'symbol': 'MAFANG', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset NYSE FANG+ ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HF4', 'slb_isin': 'INF769K01HF4', 'listingDate': '2021-05-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,59.9,60.25,59.25,60.2,0.22,0.37,22300,1327965,59.778,66.28,49.53,59.98,0,-0.88,1.99,23-Oct-2024,23-Sep-2025,-,-0.5123120145430428,2.363543615031458,-,9.17320458660229,-21.542499495255406,https://nsearchives.nseindia.com/today/HDFCQUALEQN.svg,https://nsearchives.nseindia.com/30d/HDFCQUAL-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCQUAL-EQ.svg,"{'symbol': 'HDFCQUAL', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY100 Quality 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DL6', 'slb_isin': 'INF179KC1DL6', 'listingDate': '2022-09-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
NV20,Nifty50 Value 20,150.48,153,150.42,152.39,0.45,0.30,18946,2877518.48,152.3508,169,131.63,151.94,0,-3.52,1.97,23-Oct-2024,23-Sep-2025,-,-3.232156464312931,2.27516778523489,-,9.828402366863914,-15.771480665501779,https://nsearchives.nseindia.com/today/NV20EQN.svg,https://nsearchives.nseindia.com/30d/NV20-EQ.svg,https://nsearchives.nseindia.com/365d/NV20-EQ.svg,"{'symbol': 'NV20', 'companyName': 'Kotak Nifty 50 value 20 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174K01Z71', 'slb_isin': 'INF174K01Z71', 'listingDate': '2015-12-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
GROWWNXT50,Index,68.66,69.74,68.66,69.74,0.2,0.29,4195,290629.6,69.3774,71.46,64,69.54,0,0,-0.46,,23-Sep-2025,-,Infinity,-0.17177211565989772,-,2.4069409459837656,-8.968749999999993,https://nsearchives.nseindia.com/today/GROWWNXT50EQN.svg,https://nsearchives.nseindia.com/30d/GROWWNXT50-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWNXT50-EQ.svg,"{'symbol': 'GROWWNXT50', 'companyName': 'Groww Mutual Fund - Groww Nifty Next 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01LZ8', 'listingDate': '2025-08-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
GSEC5IETF,Nifty 5 yr Benchmark G-Sec Index,63.81,63.81,63.38,63.74,0.18,0.28,11259,714045.78,63.4951,66.7,57.52,63.56,0,10.33,0.44,23-Oct-2024,23-Sep-2025,-,10.64051379968756,0.7269279393173211,-,4.437781109445279,-10.813630041724615,https://nsearchives.nseindia.com/today/GSEC5IETFEQN.svg,https://nsearchives.nseindia.com/30d/GSEC5IETF-EQ.svg,https://nsearchives.nseindia.com/365d/GSEC5IETF-EQ.svg,"{'symbol': 'GSEC5IETF', 'companyName': 'ICICI Prudential Nifty 5 Yr Benchmark G-SEC ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC14A8', 'slb_isin': 'INF109KC14A8', 'listingDate': '2022-03-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
OILIETF,Nifty Oil & Gas Index,11.87,11.88,11.69,11.78,0.03,0.26,2218814,26137628.92,11.748,12.53,9.42,11.75,0,0.34,2.53,23-Oct-2024,23-Sep-2025,-,0.5977796754910205,2.7923211169284334,-,5.985634477254589,-25.053078556263262,https://nsearchives.nseindia.com/today/OILIETFEQN.svg,https://nsearchives.nseindia.com/30d/OILIETF-EQ.svg,https://nsearchives.nseindia.com/365d/OILIETF-EQ.svg,"{'symbol': 'OILIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty Oil & Gas ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC18W3', 'slb_isin': 'INF109KC18W3', 'listingDate': '2024-07-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
MNC,Kotak Nifty MNC ETF,31.19,31.19,30.71,31.1,0.08,0.26,66991,2067342.26,30.9193,31.7,24.52,31.02,0,1.37,0.16,23-Oct-2024,23-Sep-2025,-,1.6339869281045751,0.41976105908944966,-,1.8927444794952615,-26.835236541598704,https://nsearchives.nseindia.com/today/MNCEQN.svg,https://nsearchives.nseindia.com/30d/MNC-EQ.svg,https://nsearchives.nseindia.com/365d/MNC-EQ.svg,"{'symbol': 'MNC', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty MNC ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1JF2', 'slb_isin': 'INF174KA1JF2', 'listingDate': '2022-08-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '24-Oct-2025 16:00:00', 'preOpenTime': '24-Oct-2025 09:07:49', 'QuotePreOpenFlag': False}}"
