symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
AXISVALUE,Nifty500 Value 50 TRI,25.95,27.97,25.66,27.97,2.7,10.68,50070,1298815.8,25.217,28.07,24,-,-,Infinity,Infinity,25.27,0,0.35625222657642114,-16.54166666666666,https://nsearchives.nseindia.com/today/AXISVALUEEQN.svg,-,-,-,-,-,-,"{'symbol': 'AXISVALUE', 'companyName': 'Axis Mutual Fund - Axis Nifty500 Value 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846KA1119', 'listingDate': '2025-03-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
ECAPINSURE,BSE Capital Markets & Insurance Total Return Index,19.13,19.94,18.71,19.9,1.25,6.70,12875,244238.75,18.5785,24.35,17.13,-,-,Infinity,12.239142695995477,18.65,0,18.27515400410679,-16.170461179217746,https://nsearchives.nseindia.com/today/ECAPINSUREEQN.svg,-,-,-,11-Mar-2025,4.83,https://nsearchives.nseindia.com/30d/ECAPINSURE-EQ.svg,"{'symbol': 'ECAPINSURE', 'companyName': 'Edelweiss Mutual Fund - Edelweiss BSE Capital Markets & Insurance ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01TX4', 'listingDate': '2025-01-06', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
BSLGOLDETF,Gold,80.79,84.9,80.79,83.4,4.18,5.28,161617,13383503.77,79.2376,84.9,56.57,25-NOV-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,31.235247836349348,9.391395592864653,79.22,0,1.7667844522968197,-47.42796535266043,https://nsearchives.nseindia.com/today/BSLGOLDETFEQN.svg,23.61,10-Apr-2024,https://nsearchives.nseindia.com/365d/BSLGOLDETF-EQ.svg,11-Mar-2025,3.64,https://nsearchives.nseindia.com/30d/BSLGOLDETF-EQ.svg,"{'symbol': 'BSLGOLDETF', 'companyName': 'Aditya Birla Sun Life Gold ETF - Growth', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB18D3', 'listingDate': '2011-05-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
IVZINGOLD,Gold,8111,8290,8100,8260,389.35,4.95,873,7154723.88,7853.0852,8290,6060.25,-,-,30.076691705642425,9.340252038547076,7870.65,0,0.3618817852834741,-36.298007507941094,https://nsearchives.nseindia.com/today/IVZINGOLDEQN.svg,23.95,10-Apr-2024,https://nsearchives.nseindia.com/365d/IVZINGOLD-EQ.svg,11-Mar-2025,4.07,https://nsearchives.nseindia.com/30d/IVZINGOLD-EQ.svg,"{'symbol': 'IVZINGOLD', 'companyName': 'Invesco India Gold Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF205K01361', 'listingDate': '2010-03-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
MID150,Nifty Midcap 150 Index,18.96,19.86,18.96,19.85,0.89,4.69,9855,193256.55,,22.95,17.98,-,-,Infinity,Infinity,18.96,0,13.507625272331145,-10.400444938820918,https://nsearchives.nseindia.com/today/MID150EQN.svg,-,-,-,-,-,-,"{'symbol': 'MID150', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1VW2', 'listingDate': '2025-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
MONQ50,Nasdaq Q-50 Total Return Index,68.8,70.5,68.8,69.9,3.06,4.58,283629,19692361.47,64.919,93.32,57.51,-,-,12.506035731530666,-10.80770703075156,66.84,0,25.096442348906972,-21.544079290558177,https://nsearchives.nseindia.com/today/MONQ50EQN.svg,7.17,10-Apr-2024,https://nsearchives.nseindia.com/365d/MONQ50-EQ.svg,11-Mar-2025,-13.68,https://nsearchives.nseindia.com/30d/MONQ50-EQ.svg,"{'symbol': 'MONQ50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nasdaq Q 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01AU3', 'slb_isin': 'INF247L01AU3', 'listingDate': '2021-12-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
SETFGOLD,Gold,78.5,81,78.4,80.45,3.45,4.48,3703712,296630294.08,77.0686,81,58.65,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,28.823058446757404,8.160795912879816,77,0,0.6790123456790088,-37.16965046888321,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,23.28,10-Apr-2024,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,11-Mar-2025,3.69,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,"{'symbol': 'SETFGOLD', 'companyName': 'SBI-ETF Gold', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA16D8', 'listingDate': '2009-05-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
METAL,Nifty Metal Total Return Index,7.9,8.23,7.9,8.2,0.34,4.33,1181710,9630936.5,7.8545,10.84,7.73,-,-,Infinity,-7.7615298087739175,7.86,0,24.35424354243543,-6.080206985769713,https://nsearchives.nseindia.com/today/METALEQN.svg,-,-,-,11-Mar-2025,-11.88,https://nsearchives.nseindia.com/30d/METAL-EQ.svg,"{'symbol': 'METAL', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty Metal ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01LY7', 'listingDate': '2024-10-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
GOLDBEES,Gold,76.06,78.71,76.06,78.07,3.18,4.25,41882099,3264290796.06,74.8286,80,57.85,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,28.934764657308005,8.17514202577247,74.89,0,2.4125000000000085,-34.952463267069994,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,23.54,10-Apr-2024,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,11-Mar-2025,3.9,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,"{'symbol': 'GOLDBEES', 'companyName': 'NIPPON INDIA ETF GOLD BEES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB17I5', 'listingDate': '2007-03-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
GOLDIETF,Gold,79.45,81.17,78.03,80.46,3.27,4.24,4559715,365597948.7,77.1841,81.17,59,-,-,29.253012048192762,7.942044539844361,77.19,0,0.8747074042133891,-36.37288135593219,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,23.7,10-Apr-2024,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,11-Mar-2025,3.86,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,"{'symbol': 'GOLDIETF', 'companyName': 'ICICI Prudential Gold ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NT3', 'listingDate': '2010-09-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '11-Apr-2025 16:00:00', 'preOpenTime': '11-Apr-2025 09:07:08', 'QuotePreOpenFlag': False}}"
