symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,mpc,xdt,cact,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,230.9,230.9,217.61,218.4,-18.73,-7.90,104311307,23291671740.03,236.5863,360,77.55,237.13,0,143.41,4.31,18-Mar-2025,16-Feb-2026,124.18394580168344,-3.9324359989443116,-,-,39.333333333333336,-181.62475822050294,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ,"{'symbol': 'SILVERBEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1402', 'listingDate': '2022-02-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
GOLDBEES,Gold,125.88,125.88,120.73,121.69,-6.22,-4.86,101167992,12408254218.8,127.6079,148.14,65.85,127.91,0,72.55,0.78,18-Mar-2025,16-Feb-2026,64.15756104141374,-4.12070595650804,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,17.85473201026056,-84.79878511769174,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ,"{'symbol': 'GOLDBEES', 'companyName': 'NIPPON INDIA ETF GOLD BEES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB17I5', 'listingDate': '2007-03-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
NIFTYBEES,Nifty 50,267.99,267.99,261.6,262.4,-7.03,-2.61,26951355,7092788095.35,269.0262,302.25,231.3,269.43,0,5.32,-7.34,18-Mar-2025,16-Feb-2026,2.5721210225940054,-9.753748796258087,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,13.184449958643514,-13.445741461305648,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ,"{'symbol': 'NIFTYBEES', 'companyName': 'Nippon India ETF Nifty 50 BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB14I2', 'slb_isin': 'INF204KB14I2', 'listingDate': '2002-01-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
TATSILV,Tata Silver Exchange Traded Fund,23.76,23.76,22.06,22.34,-1.72,-7.15,231015089,5246352671.19,24.023,35.1,8.56,24.06,0,144.02,4.43,18-Mar-2025,16-Feb-2026,126.57200811359027,-3.0381944444444415,-,-,36.35327635327636,-160.98130841121494,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ,"{'symbol': 'TATSILV', 'companyName': 'Tata Mutual Fund Tata Silver Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277KA1984', 'listingDate': '2024-01-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
LIQUIDBEES,Government Securities,1000,1000.01,999.99,999.99,-0.01,-0.00,3911615,3911615000,1000,1029.99,970,1000,0,0,0,18-Mar-2025,16-Feb-2026,0,0,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,2.9126496373751203,-3.0917525773195886,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ,"{'symbol': 'LIQUIDBEES', 'companyName': 'Nippon India ETF Nifty 1D Rate Liquid BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF732E01037', 'listingDate': '2003-07-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
SILVERIETF,Domestic Price of Silver,244.5,244.5,226.85,228.5,-18.95,-7.66,14008771,3257599608.34,246.7909,373.5,88.8,247.45,0,144.4,4.24,18-Mar-2025,16-Feb-2026,125.67901234567901,-3.744892371203499,-,-,38.82195448460509,-157.3198198198198,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ,"{'symbol': 'SILVERIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1Y56', 'listingDate': '2022-01-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,113.21,113.21,113.19,113.2,0.01,0.01,24233198,2743198013.6,113.1886,113.21,102,113.19,0,5.22,0.38,18-Mar-2025,16-Feb-2026,5.233801245700483,0.39020929407591143,-,-,0.008833141948583081,-10.980392156862747,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ,"{'symbol': 'LIQUIDCASE', 'companyName': 'Zerodha Fund House - Zerodha Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01034', 'slb_isin': 'INF0R8F01034', 'listingDate': '2024-01-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
HDFCSILVER,HDFC Silver ETF,231.44,231.44,217.21,218.46,-18.77,-7.91,11710045,2610169030.5,236.6334,359,85.67,237.23,0,142.99,4.4,18-Mar-2025,16-Feb-2026,123.76318754481207,-3.8595255908110646,-,-,39.147632311977716,-155.00175090463406,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ,"{'symbol': 'HDFCSILVER', 'companyName': 'HDFC Mutual Fund - HDFC Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DI2', 'listingDate': '2022-09-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
GOLDIETF,Gold,128.93,130.23,124.5,125.4,-6.84,-5.17,16904923,2141515645.64,131.9845,158,69.71,132.24,0,73.04,0.46,18-Mar-2025,16-Feb-2026,64.0931693274012,-4.732963610119266,-,-,20.63291139240506,-79.88810787548417,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ,"{'symbol': 'GOLDIETF', 'companyName': 'ICICI Prudential Gold ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NT3', 'listingDate': '2010-09-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
BANKBEES,Nifty Bank,562.9,562.91,549,554.79,-14.66,-2.57,3357542,1861656312.74,570.6155,638.99,495.86,569.45,0,12.47,-9.41,18-Mar-2025,16-Feb-2026,9.575161462345196,-11.743370293186564,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,13.177045024178788,-11.884402855644726,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ,"{'symbol': 'BANKBEES', 'companyName': 'Nippon India ETF Nifty Bank BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB15I9', 'slb_isin': 'INF204KB15I9', 'listingDate': '2004-06-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '19-Mar-2026 16:00:00', 'preOpenTime': '19-Mar-2026 09:07:05', 'QuotePreOpenFlag': False}}"
