symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,mpc,xdt,cact,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
MOMENTUM50,Nifty 500 Momentum 50 Total Return Index,54.02,54.5,51.82,54.5,1.79,3.40,586467,30701547.45,52.6037,65.26,42.4,52.71,0,-14.43,-1.51,06-Dec-2024,07-Nov-2025,-11.726595400064792,1.5464877957890781,-,-,16.487894575543983,-28.53773584905661,https://nsearchives.nseindia.com/today/MOMENTUM50EQN.svg,https://nsearchives.nseindia.com/30d/MOMENTUM50-EQ.svg,https://nsearchives.nseindia.com/365d/MOMENTUM50-EQ.svg,EQ,"{'symbol': 'MOMENTUM50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty 500 Momentum 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01DK8', 'slb_isin': 'INF247L01DK8', 'listingDate': '2024-09-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
GROWWRAIL,Nifty India Railways PSU Index,32.81,33.15,32.1,33.12,0.56,1.72,594971,19366306.05,32.4592,43.66,28.72,32.56,0,0,-5.4,,07-Nov-2025,Infinity,-3.9443155452436183,-,-,24.14109024278516,-15.320334261838436,https://nsearchives.nseindia.com/today/GROWWRAILEQN.svg,https://nsearchives.nseindia.com/30d/GROWWRAIL-EQ.svg,,EQ,"{'symbol': 'GROWWRAIL', 'companyName': 'Groww Mutual Fund - Groww Nifty India Railways PSU ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01JJ6', 'listingDate': '2025-02-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
MIDQ50ADD,Nifty Midcap 150 Quality 50 Index,243.04,248,240.05,248,3.96,1.62,10585,2573319.35,243.7033,264.64,191.97,244.04,0,-4.48,-1.05,06-Dec-2024,07-Nov-2025,-3.2157352482048114,-0.2974993969606855,-,-,6.287787182587661,-29.186852112309214,https://nsearchives.nseindia.com/today/MIDQ50ADDEQN.svg,https://nsearchives.nseindia.com/30d/MIDQ50ADD-EQ.svg,https://nsearchives.nseindia.com/365d/MIDQ50ADD-EQ.svg,EQ,"{'symbol': 'MIDQ50ADD', 'companyName': 'DSP  Mutual Fund - DSP Nifty Midcap 150 Quality 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1QL0', 'slb_isin': 'INF740KA1QL0', 'listingDate': '2021-12-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
IDFNIFTYET,Nifty 50,289.89,289.9,281.5,289.5,4.39,1.54,1897,542902.43,284.6847,294,235.01,285.11,0,6.61,1.82,06-Dec-2024,07-Nov-2025,8.22025344846922,3.006582458637249,-,-,1.530612244897959,-23.186247393727932,https://nsearchives.nseindia.com/today/IDFNIFTYETEQN.svg,https://nsearchives.nseindia.com/30d/IDFNIFTYET-EQ.svg,https://nsearchives.nseindia.com/365d/IDFNIFTYET-EQ.svg,EQ,"{'symbol': 'IDFNIFTYET', 'companyName': 'Bandhan Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF194KA1U07', 'slb_isin': 'INF194KA1U07', 'listingDate': '2016-10-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
PSUBNKIETF,ICICI Prudential Nifty PSU Bank ETF,82.35,83.64,81.53,83.64,1.13,1.37,284166,23457903.3,82.3206,87.8,55.8,82.51,0,14.42,-2.1,06-Dec-2024,07-Nov-2025,16.587677725118493,-1.0060362173038162,-,-,4.7380410022779005,-49.89247311827958,https://nsearchives.nseindia.com/today/PSUBNKIETFEQN.svg,https://nsearchives.nseindia.com/30d/PSUBNKIETF-EQ.svg,https://nsearchives.nseindia.com/365d/PSUBNKIETF-EQ.svg,EQ,"{'symbol': 'PSUBNKIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC10S8', 'slb_isin': 'INF109KC10S8', 'listingDate': '2023-03-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
BANKPSU,Nifty PSU Bank Total Return Index,81.7,82.97,81.05,82.88,1.12,1.37,19988,1640215.28,81.7478,88.74,55.29,81.76,0,14.22,-2.46,06-Dec-2024,07-Nov-2025,16.453561894056474,-0.9796893667861498,-,-,6.603560964615732,-49.90052450714414,https://nsearchives.nseindia.com/today/BANKPSUEQN.svg,https://nsearchives.nseindia.com/30d/BANKPSU-EQ.svg,https://nsearchives.nseindia.com/365d/BANKPSU-EQ.svg,EQ,"{'symbol': 'BANKPSU', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01LZ4', 'slb_isin': 'INF769K01LZ4', 'listingDate': '2024-10-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
MOENERGY,Nifty Energy Index,34.48,34.95,34.1,34.95,0.47,1.36,45129,1557853.08,34.481,37.88,34.1,34.48,0,0,-3.96,,07-Nov-2025,Infinity,-2.970571904497502,-,-,7.734952481520591,-2.4926686217008838,https://nsearchives.nseindia.com/today/MOENERGYEQN.svg,https://nsearchives.nseindia.com/30d/MOENERGY-EQ.svg,,EQ,"{'symbol': 'MOENERGY', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty Energy ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01GH7', 'listingDate': '2025-10-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
INTERNET,Equity Index,14.5,14.5,13.93,14.34,0.19,1.34,46869,661790.28,14.1436,16.12,13.3,14.15,0,0,-2.41,,07-Nov-2025,Infinity,-1.0351966873706029,-,-,11.04218362282879,-7.8195488721804445,https://nsearchives.nseindia.com/today/INTERNETEQN.svg,https://nsearchives.nseindia.com/30d/INTERNET-EQ.svg,,EQ,"{'symbol': 'INTERNET', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty India Internet ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01PB6', 'listingDate': '2025-07-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
ENIFTY,Nifty 50 TRI,25.65,26.7,25.65,26.51,0.34,1.30,1248,32959.68,25.9402,27.22,25.65,26.17,0,0,0,,,Infinity,Infinity,-,-,2.6083761939750087,-3.3528265107212594,https://nsearchives.nseindia.com/today/ENIFTYEQN.svg,,,EQ,"{'symbol': 'ENIFTY', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01VX0', 'listingDate': '2025-11-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
PSUBANKADD,DSP Nifty PSU Bank ETF,82.5,83.15,81,83.05,1.04,1.27,196595,16089334.8,81.874,87.47,55.47,82.01,0,14.28,-2.43,06-Dec-2024,07-Nov-2025,16.676032593425106,-0.8358208955223915,-,-,5.053161083800162,-49.72056967730305,https://nsearchives.nseindia.com/today/PSUBANKADDEQN.svg,https://nsearchives.nseindia.com/30d/PSUBANKADD-EQ.svg,https://nsearchives.nseindia.com/365d/PSUBANKADD-EQ.svg,EQ,"{'symbol': 'PSUBANKADD', 'companyName': 'DSP Mutual Fund - DSP Nifty PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1SY9', 'slb_isin': 'INF740KA1SY9', 'listingDate': '2023-08-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '09-Dec-2025 16:00:00', 'preOpenTime': '09-Dec-2025 09:07:42', 'QuotePreOpenFlag': False}}"
