symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,xdt,cact,ypc,mpc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
TATAGOLD,Tata Gold Exchange Traded Fund,14.94,15.24,14.94,15.03,0.11,0.74,56453184,849620419.2,14.9466,17.7,7.14,14.92,0,74.91,0.88,13-Mar-2025,13-Feb-2026,-,-,74.15990730011586,1.0759919300605256,15.084745762711865,-110.50420168067227,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ,"{'symbol': 'TATAGOLD', 'companyName': 'Tata Mutual Fund Tata Gold Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277KA1976', 'listingDate': '2024-01-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
GOLDIETF,Gold,131.39,134.5,131.39,132.6,1.27,0.97,6375084,846866158.56,131.8186,158,69.71,131.33,0,74.85,0.54,13-Mar-2025,13-Feb-2026,-,-,74.51961042379573,0.736914077337992,16.07594936708861,-90.21661167694737,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ,"{'symbol': 'GOLDIETF', 'companyName': 'ICICI Prudential Gold ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NT3', 'listingDate': '2010-09-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
SBISILVER,SBI SILVER ETF,245.8,251.02,245.28,247.25,8.64,3.62,2992970,741628036.3,237.9292,362,86,238.61,0,144.65,0.33,13-Mar-2025,13-Feb-2026,-,-,150.02528061482457,6.38984509466437,31.69889502762431,-187.5,https://nsearchives.nseindia.com/today/SBISILVEREQN.svg,https://nsearchives.nseindia.com/30d/SBISILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SBISILVER-EQ.svg,EQ,"{'symbol': 'SBISILVER', 'companyName': 'SBI Mutual Fund - SBI SILVER ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1217', 'listingDate': '2024-07-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
ITBEES,Nifty IT TRI,32.01,32.32,31.25,31.75,-0.25,-0.78,23169372,733078930.08,32.0453,44.27,31.25,32,0,-17.89,-11.38,13-Mar-2025,13-Feb-2026,-,-,-18.52707210674878,-12.268582481348433,28.281002936525866,-1.6,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ,"{'symbol': 'ITBEES', 'companyName': 'Nippon India Mutual Fund - Nippon India ETF Nifty IT', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB15V2', 'slb_isin': 'INF204KB15V2', 'listingDate': '2020-07-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1117.7,1117.7,1117.68,1117.7,0.16,0.01,604675,675839200.75,1117.5457,1121.66,1052.08,1117.54,0,5.19,0.36,13-Mar-2025,13-Feb-2026,-,-,5.188364060720716,0.3654714761635315,0.35304816076173134,-6.237168276176728,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ,"{'symbol': 'LIQUIDADD', 'companyName': 'DSP BSE Liquid Rate ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1UM0', 'slb_isin': 'INF740KA1UM0', 'listingDate': '2024-04-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
HDFCGOLD,Gold,131.45,135.34,131.45,132.33,0.93,0.71,4837087,641155881.85,131.5631,152.3,70.1,131.4,0,75.46,0.84,13-Mar-2025,13-Feb-2026,17-FEB-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,74.80845442536328,0.8920402561756755,13.112278397898883,-88.77318116975752,https://nsearchives.nseindia.com/today/HDFCGOLDEQN.svg,https://nsearchives.nseindia.com/30d/HDFCGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCGOLD-EQ.svg,EQ,"{'symbol': 'HDFCGOLD', 'companyName': 'HDFC Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1981', 'listingDate': '2010-08-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
SILVER,Physical price of Silver,250.87,255.5,249.7,251.02,7.47,3.07,2369369,597294231.21,242.4135,371.89,89,243.55,0,145.96,0.26,13-Mar-2025,13-Feb-2026,-,-,149.82085987261146,5.978214979312672,32.50154615612143,-182.04494382022474,https://nsearchives.nseindia.com/today/SILVEREQN.svg,https://nsearchives.nseindia.com/30d/SILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER-EQ.svg,EQ,"{'symbol': 'SILVER', 'companyName': 'Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB19F6', 'listingDate': '2022-02-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
BANKBEES,Nifty Bank,570,570,559.01,566.8,4.89,0.87,1040007,585950343.87,561.2093,638.99,491.5,561.91,0,13.94,-9.73,13-Mar-2025,13-Feb-2026,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,14.306457467833651,-9.83280571419482,11.297516393057803,-15.320447609359096,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ,"{'symbol': 'BANKBEES', 'companyName': 'Nippon India ETF Nifty Bank BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB15I9', 'slb_isin': 'INF204KB15I9', 'listingDate': '2004-06-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
SETFNIF50,Nifty 50,253.26,253.26,249.6,252,1.52,0.61,2146255,538924630.5,250.3173,287.33,227.33,250.48,0,5.55,-8.25,13-Mar-2025,13-Feb-2026,24-MAR-21, DIVIDEND - RS 1.30 PER SHARE,5.820105820105826,-8.366968473873674,12.295966310514038,-10.852065279549548,https://nsearchives.nseindia.com/today/SETFNIF50EQN.svg,https://nsearchives.nseindia.com/30d/SETFNIF50-EQ.svg,https://nsearchives.nseindia.com/365d/SETFNIF50-EQ.svg,EQ,"{'symbol': 'SETFNIF50', 'companyName': 'SBI-ETF Nifty 50', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA1FS1', 'slb_isin': 'INF200KA1FS1', 'listingDate': '2015-07-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
AXISGOLD,Gold,124.38,130.13,124.38,129.2,1.63,1.28,3710949,479714377.23,128.46,150,68.1,127.57,0,74.4,0.53,13-Mar-2025,13-Feb-2026,23-JUL-20, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,74.38250776083139,1.0085216167617794,13.866666666666672,-89.72099853157121,https://nsearchives.nseindia.com/today/AXISGOLDEQN.svg,https://nsearchives.nseindia.com/30d/AXISGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/AXISGOLD-EQ.svg,EQ,"{'symbol': 'AXISGOLD', 'companyName': 'Axis Mutual Fund - Axis Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01W80', 'listingDate': '2010-11-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
JUNIORBEES,Nippon India ETF Nifty Next 50 Junior BeES,701.65,702,691.23,701,7.33,1.06,593145,413671185.9,693.6604,777,616.02,693.67,0,9.92,-6.37,13-Mar-2025,13-Feb-2026,10-MAR-14,DIVIDEND-RS.1 PER UNIT,10.299902445164749,-6.190616385193907,9.781209781209782,-13.795006655628068,https://nsearchives.nseindia.com/today/JUNIORBEESEQN.svg,https://nsearchives.nseindia.com/30d/JUNIORBEES-EQ.svg,https://nsearchives.nseindia.com/365d/JUNIORBEES-EQ.svg,EQ,"{'symbol': 'JUNIORBEES', 'companyName': 'Nippon India ETF Nifty Next 50 Junior BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF732E01045', 'slb_isin': 'INF732E01045', 'listingDate': '2003-03-06', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1095.56,1095.58,1095.56,1095.57,0.16,0.01,337622,369888534.54,1095.4252,1123.29,1006.15,1095.41,0,5.31,0.37,13-Mar-2025,13-Feb-2026,-,-,5.30985360414484,0.37472056290540534,2.46775098149187,-8.887342841524621,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ,"{'symbol': 'LIQUID1', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1LV5', 'slb_isin': 'INF174KA1LV5', 'listingDate': '2023-02-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
SILVERCASE,Commodity-Silver,24.31,25.98,24.31,25.62,0.8,3.22,13856964,355708265.88,24.2472,38.01,9,24.82,0,0,0.57,,13-Feb-2026,-,-,Infinity,6.130903065451535,32.59668508287292,-184.66666666666666,https://nsearchives.nseindia.com/today/SILVERCASEEQN.svg,https://nsearchives.nseindia.com/30d/SILVERCASE-EQ.svg,,EQ,"{'symbol': 'SILVERCASE', 'companyName': 'Zerodha Fund House - Zerodha Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01091', 'listingDate': '2025-03-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '17-Mar-2026 16:00:00', 'preOpenTime': '17-Mar-2026 09:07:25', 'QuotePreOpenFlag': False}}"
