symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
GOLDBEES,Gold,123.47,124.29,122.75,123.57,-1.77,-1.41,36173459,4472848205.35,125.6682,148.14,84.44,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,42.67405611361274,5.381204161691957,125.34,0,44.72,7.03,01-Sep-2025,31-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,5.381204161691957,19-DEC-19,42.67405611361274,16.585662211421624,-46.34059687351966,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,214.79,216.79,214.03,215.58,-2.14,-0.98,18590941,4009694154.88,219.0393,360,117.2,-,-,81.78598532759929,4.422378299830479,217.72,0,83.59,5.43,01-Sep-2025,31-Jul-2026,-,4.422378299830479,-,81.78598532759929,40.11666666666666,-83.94197952218431,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,1000.01,0.01,0.00,2397673,2397649023.27,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,0.002000020000198183,1000,0,0,0,01-Sep-2025,31-Jul-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,19-SEP-17,0.002000020000198183,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,273.15,273.15,271.51,272.55,-0.7,-0.26,7704816,2097790252.32,274.2988,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-2.0238694370551427,-2.61550005359631,273.25,0,-1.77,-1.5,01-Sep-2025,31-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-2.61550005359631,19-DEC-19,-2.0238694370551427,9.826302729528534,-8.283671036948759,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.75,115.75,115.73,115.74,0.01,0.01,16635993,1925449829.82,115.7299,115.75,107.56,-,-,5.017693494238274,0.38161318300086533,115.73,0,5.01,0.39,01-Sep-2025,31-Jul-2026,-,0.38161318300086533,-,5.017693494238274,0.008639308855295997,-7.605057642246182,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
GOLDIETF,Gold,132.97,132.97,126.48,127.94,-1.79,-1.38,8804998,1127656093.86,130.1678,158,88.67,-,-,42.583305471971464,5.352437417654809,129.73,0,44.58,6.92,01-Sep-2025,31-Jul-2026,-,5.352437417654809,-,42.583305471971464,19.025316455696203,-44.287808728995145,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
SETFGOLD,Gold,128.09,128.1,126.07,127.4,-1.91,-1.48,7037496,897280740,129.6023,153.95,87.93,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,42.505592841163306,5.263157894736846,129.31,0,44.64,7.01,01-Sep-2025,31-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,5.263157894736846,06-JAN-22,42.505592841163306,17.245859045144517,-44.88797907426361,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,222.4,231.9,222.4,225.3,-2.17,-0.95,3634029,818637712.83,228.6753,373.5,121.82,-,-,82.5917821541454,4.566972988025621,227.47,0,84.35,5.45,01-Sep-2025,31-Jul-2026,-,4.566972988025621,-,82.5917821541454,39.67871485943775,-84.9450008208833,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,14.36,14.69,14.33,14.53,-0.2,-1.36,55019240,799979749.6,14.7701,17.7,9.75,-,-,42.73084479371316,5.44267053701016,14.73,0,44.7,6.89,01-Sep-2025,31-Jul-2026,-,5.44267053701016,-,42.73084479371316,17.90960451977401,-49.02564102564102,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1120.75,1120.91,1120.75,1120.89,0.14,0.01,713046,799253261.4,1120.7576,1136.66,1062.62,-,-,5.09985935302392,0.39948765260697366,1120.75,0,5.09,0.4,01-Sep-2025,31-Jul-2026,-,0.39948765260697366,-,5.09985935302392,1.3873981665581598,-5.48361596807892,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
