symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
MODEFENCE,Nifty India Defence Total Return Index,84.34,86.4,84.13,86.15,2.44,2.91,2542148,217404496.96,83.618,102,55.21,-,-,Infinity,-6.844723183391,83.71,0,15.539215686274506,-56.0405723600797,https://nsearchives.nseindia.com/today/MODEFENCEEQN.svg,-,-,-,11-Jul-2025,-10.49,https://nsearchives.nseindia.com/30d/MODEFENCE-EQ.svg,"{'symbol': 'MODEFENCE', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01DJ0', 'slb_isin': 'INF247L01DJ0', 'listingDate': '2024-08-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
HEALTHIETF,Nifty Healthcare Index,147.24,151.48,147.24,151.48,4.24,2.88,52419,7836640.5,147.1282,157.7,120,-,-,7.075705096486882,1.3244147157190567,147.24,0,3.944197844007609,-26.233333333333327,https://nsearchives.nseindia.com/today/HEALTHIETFEQN.svg,4.08,12-Aug-2024,https://nsearchives.nseindia.com/365d/HEALTHIETF-EQ.svg,11-Jul-2025,-0.51,https://nsearchives.nseindia.com/30d/HEALTHIETF-EQ.svg,"{'symbol': 'HEALTHIETF', 'companyName': 'ICICI PRUDENTIAL MUTUAL FUND - ICICI Prudential Nifty Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1Q72', 'slb_isin': 'INF109KC1Q72', 'listingDate': '2021-05-25', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
GROWWDEFNC,Nifty India Defence Index- Total Return Index,76.15,78.6,76.11,78,1.96,2.58,279339,21718607.25,76.1126,93.89,49.83,-,-,Infinity,-7.703230386936462,76.04,0,16.924060070295027,-56.532209512341964,https://nsearchives.nseindia.com/today/GROWWDEFNCEQN.svg,-,-,-,11-Jul-2025,-10.83,https://nsearchives.nseindia.com/30d/GROWWDEFNC-EQ.svg,"{'symbol': 'GROWWDEFNC', 'companyName': 'Groww Mutual Fund - Groww Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IO8', 'slb_isin': 'INF666M01IO8', 'listingDate': '2024-10-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
MOCAPITAL,Nifty Capital Market Total Return Index,42.31,44.51,42.31,44.5,1.1,2.53,340290,15085055.7,43.3979,51.13,29.2,-,-,Infinity,-2.219292463194898,43.4,0,12.966946997848625,-52.397260273972606,https://nsearchives.nseindia.com/today/MOCAPITALEQN.svg,-,-,-,11-Jul-2025,-3.49,https://nsearchives.nseindia.com/30d/MOCAPITAL-EQ.svg,"{'symbol': 'MOCAPITAL', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty Capital Market ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01EV3', 'listingDate': '2025-03-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
GROWWNET,Index,10.44,10.59,10.3,10.54,0.24,2.33,384257,4034698.5,10.3225,12.14,9.17,-,-,Infinity,4.459861248761142,10.3,0,13.179571663920933,-14.940021810250808,https://nsearchives.nseindia.com/today/GROWWNETEQN.svg,-,-,-,-,-,-,"{'symbol': 'GROWWNET', 'companyName': 'Groww Mutual Fund - Groww Nifty India Internet ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01LI4', 'listingDate': '2025-07-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
HNGSNGBEES,Hang Seng Index,444.78,446,436.11,445,9.96,2.29,252230,111811036.7,405.5526,448.9,272.53,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,62.28438058422379,16.27299331103678,435.04,0,0.8687903764758248,-63.28477598796465,https://nsearchives.nseindia.com/today/HNGSNGBEESEQN.svg,58.65,12-Aug-2024,https://nsearchives.nseindia.com/365d/HNGSNGBEES-EQ.svg,11-Jul-2025,13.19,https://nsearchives.nseindia.com/30d/HNGSNGBEES-EQ.svg,"{'symbol': 'HNGSNGBEES', 'companyName': 'NIPPON INDIA ETF HANG SENG BEES', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB19I1', 'slb_isin': 'INF204KB19I1', 'listingDate': '2010-03-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
AXISHCETF,Nifty Healthcare Index,147.96,149.69,147.86,149.49,3.16,2.16,3292,490804.28,146.2598,159.99,127.43,-,-,6.194501669389783,0.5380321474208161,146.33,0,6.562910181886368,-17.311465118104056,https://nsearchives.nseindia.com/today/AXISHCETFEQN.svg,3.95,12-Aug-2024,https://nsearchives.nseindia.com/365d/AXISHCETF-EQ.svg,11-Jul-2025,-0.19,https://nsearchives.nseindia.com/30d/AXISHCETF-EQ.svg,"{'symbol': 'AXISHCETF', 'companyName': 'AXIS MUTUAL FUND - Axis NIFTY Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01Z12', 'slb_isin': 'INF846K01Z12', 'listingDate': '2021-05-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
HEALTHADD,DSP Nifty Healthcare ETF,146.48,148.12,146.42,148.12,3.09,2.13,1454,213752.54,144.8947,152.04,120,-,-,6.52283351312477,0.6250000000000109,145.03,0,2.57826887661141,-23.433333333333337,https://nsearchives.nseindia.com/today/HEALTHADDEQN.svg,4.3,12-Aug-2024,https://nsearchives.nseindia.com/365d/HEALTHADD-EQ.svg,11-Jul-2025,-0.43,https://nsearchives.nseindia.com/30d/HEALTHADD-EQ.svg,"{'symbol': 'HEALTHADD', 'companyName': 'DSP Mutual Fund - DSP Nifty Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1UF4', 'listingDate': '2024-02-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
INTERNET,Equity Index,14.14,14.25,14.07,14.2,0.29,2.08,57870,819439.2,13.9129,16.12,13.3,-,-,Infinity,4.258443465491925,13.91,0,11.910669975186114,-6.766917293233072,https://nsearchives.nseindia.com/today/INTERNETEQN.svg,-,-,-,-,-,-,"{'symbol': 'INTERNET', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty India Internet ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01PB6', 'listingDate': '2025-07-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
TATSILV,Tata Silver Exchange Traded Fund,11.33,11.33,11.05,11.28,0.22,1.99,4629785,51899889.85,11.0324,12.45,7,-,-,39.6039603960396,0.8944543828264727,11.06,0,9.397590361445785,-61.14285714285713,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,36.88,12-Aug-2024,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,11-Jul-2025,2.22,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,"{'symbol': 'TATSILV', 'companyName': 'Tata Mutual Fund Tata Silver Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277KA1984', 'listingDate': '2024-01-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '13-Aug-2025 15:59:53', 'preOpenTime': '13-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
