symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,228.12,231.98,226.34,230.89,9.51,4.30,25950456,5930198205.12,221.3574,360,100.72,-,-,124.64487254329634,-8.380619816673944,221.38,0,115.39,-12.15,11-Jun-2025,12-May-2026,-,-8.380619816673944,-,124.64487254329634,35.863888888888894,-129.23947577442414,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
GOLDBEES,Gold,121.21,122.17,120.65,121.9,2.62,2.20,24405140,2963272098.8,119.3602,148.14,79,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,50.94105993065874,-2.1747853302303137,119.28,0,47.7,-4.28,11-Jun-2025,12-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-2.1747853302303137,19-DEC-19,50.94105993065874,17.712974213581738,-54.30379746835444,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,1000.01,0.01,0.00,2538926,2538900610.74,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0009999999999990906,0.0009999999999990906,1000,0,0,0,11-Jun-2025,12-May-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0009999999999990906,19-SEP-17,0.0009999999999990906,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,265.6,268.25,264.18,268.01,5.38,2.05,8800104,2342411682.72,262.659,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.917160393089017,1.1167704206753366,262.63,0,-6.83,-0.91,11-Jun-2025,12-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.1167704206753366,19-DEC-19,-4.917160393089017,11.32837055417701,-6.4799364322606285,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,114.53,114.53,114.51,114.53,0.05,0.04,17322541,1983604169.91,114.4774,114.53,102,-,-,5.092677555514771,0.44728994913173575,114.48,0,5.05,0.4,11-Jun-2025,12-May-2026,-,0.44728994913173575,-,5.092677555514771,0,-12.284313725490197,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
SILVER1,Kotak Silver ETF,23.03,23.4,22.94,23.32,0.89,3.97,58103126,1353221804.54,22.4434,38.8,10.2,27-FEB-26,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-77.5033764229211,-8.692247454972588,22.43,0,-78.36,-12.18,11-Jun-2025,12-May-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-8.692247454972588,27-FEB-26,-77.5033764229211,39.896907216494846,-128.62745098039215,https://nsearchives.nseindia.com/today/SILVER1EQN.svg,https://nsearchives.nseindia.com/30d/SILVER1-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER1-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,23.04,23.45,22.97,23.35,0.87,3.87,53776014,1247603524.8,22.4865,35.1,10.11,-,-,123.87344199424739,-8.717748240813124,22.48,0,115.53,-12.12,11-Jun-2025,12-May-2026,-,-8.717748240813124,-,123.87344199424739,33.47578347578347,-130.9594460929773,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1106.61,1109.9,1106.61,1108.8,0.45,0.04,961992,1066656729.6,1108.3496,1136.18,1030.28,-,-,5.169306648961396,0.4502504914706094,1108.35,0,5.13,0.41,11-Jun-2025,12-May-2026,-,0.4502504914706094,-,5.169306648961396,2.4098294284356445,-7.6212291804169725,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
BANKBEES,Nifty Bank,575.63,586.1,574.02,585.05,15.81,2.78,1709650,992212474,569.6936,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.9838612237852647,5.797573193005288,569.24,0,-1.75,2.94,11-Jun-2025,12-May-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,5.797573193005288,19-DEC-19,0.9838612237852647,8.441446658007177,-13.386177758827849,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
HDFCSILVER,HDFC Silver ETF,228.15,230.5,226.58,230,8.48,3.83,3504839,802467937.44,221.4408,359,101.07,-,-,122.95463357890655,-8.813384609285173,221.52,0,114.73,-12.18,11-Jun-2025,12-May-2026,-,-8.813384609285173,-,122.95463357890655,35.93314763231198,-127.56505392302365,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
