symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.94,115.96,115.94,115.96,0.03,0.03,25771011,2988148725.45,115.9353,115.96,107.56,-,-,4.988682661837927,0.4069616417005792,115.93,0,4.96,0.38,16-Sep-2025,17-Aug-2026,-,0.4069616417005792,-,4.988682661837927,0,-7.809594644849378,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,216.01,217.58,215.17,216.69,-1.77,-0.81,13737345,2971250350.05,218.9441,360,121.01,-,-,73.88059701492537,-3.0946737623541054,218.46,0,75.3,-2.3,16-Sep-2025,17-Aug-2026,-,-3.0946737623541054,-,73.88059701492537,39.80833333333333,-79.06784563259234,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,1000.01,0.02,0.00,2962685,2962655373.15,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,0.002000020000198183,999.99,0,0,0,16-Sep-2025,17-Aug-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,19-SEP-17,0.002000020000198183,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDBEES,Gold,124.26,125,123.67,124.41,-0.5,-0.40,22769280,2830676889.6,124.9338,148.14,90.45,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,34.83255662728948,-1.58993830090176,124.91,0,35.37,-1.19,16-Sep-2025,17-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-1.58993830090176,19-DEC-19,34.83255662728948,16.018631024706355,-37.54560530679933,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,265.44,266.75,264.1,266.36,1.34,0.51,4732947,1258537936.77,264.8226,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-6.504264803959414,-4.156021733654784,265.02,0,-6.97,-4.64,16-Sep-2025,17-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.156021733654784,19-DEC-19,-6.504264803959414,11.874276261373032,-5.8243941199841185,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1122.94,1122.96,1122.94,1122.95,0.14,0.01,1080738,1213614737.1,1122.7994,1136.66,1065.66,-,-,5.070361914742324,0.39605907806745194,1122.81,0,5.06,0.38,16-Sep-2025,17-Aug-2026,-,0.39605907806745194,-,5.070361914742324,1.206165432055323,-5.376011110485517,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
GOLDIETF,Gold,128.87,129.44,128.09,128.84,-0.6,-0.46,6497359,837379627.92,129.4246,158,91.62,-,-,34.74168583978247,-1.6638681117386709,129.44,0,35.37,-1.21,16-Sep-2025,17-Aug-2026,-,-1.6638681117386709,-,34.74168583978247,18.455696202531644,-40.62431783453394,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,21.99,22.1,21.84,22.01,-0.19,-0.86,33319083,731687062.68,22.2343,35.1,11.63,-,-,74.5440126883426,-3.039647577092501,22.2,0,76.05,-2.2,16-Sep-2025,17-Aug-2026,-,-3.039647577092501,-,74.5440126883426,37.293447293447294,-89.25193465176268,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
MONQ50,Nasdaq Q-50 Total Return Index,272.53,330.33,268.39,330.33,55.05,20.00,2080987,664833726.76,116.6892,330.33,88.01,-,-,266.74808482291553,118.18361955085862,275.28,0,205.63,81.82,16-Sep-2025,17-Aug-2026,-,118.18361955085862,-,266.74808482291553,0,-275.33234859675036,https://nsearchives.nseindia.com/today/MONQ50EQN.svg,https://nsearchives.nseindia.com/30d/MONQ50-EQ.svg,https://nsearchives.nseindia.com/365d/MONQ50-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,14.56,14.69,14.55,14.63,-0.05,-0.34,37551457,549002301.34,14.6872,17.7,10.33,-,-,35.08771929824562,-1.4814814814814738,14.68,0,35.55,-1.14,16-Sep-2025,17-Aug-2026,-,-1.4814814814814738,-,35.08771929824562,17.344632768361574,-41.62633107454018,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
