symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
HDFCPSUBK,HDFC NIFTY PSU BANK ETF,59.71,62.53,59.7,62.53,3.08,5.18,18282,1118492.76,59.2503,81.65,59.1,-,-,Infinity,-11.430594900849849,59.45,0,23.41702388242499,-5.803722504230119,https://nsearchives.nseindia.com/today/HDFCPSUBKEQN.svg,-,-,-,13-Dec-2024,-15.63,https://nsearchives.nseindia.com/30d/HDFCPSUBK-EQ.svg,"{'symbol': 'HDFCPSUBK', 'companyName': 'HDFC Mutual Fund -HDFC NIFTY PSU BANK ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HW4', 'slb_isin': 'INF179KC1HW4', 'listingDate': '2024-02-07', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
PSUBNKBEES,Nifty PSU Bank,66.9,69,65.8,68.89,3.3,5.03,2362959,159688769.22,65.5836,90.3,63.45,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,4.887332521315459,-12.096465484241424,65.59,0,23.709856035437426,-8.573680063041762,https://nsearchives.nseindia.com/today/PSUBNKBEESEQN.svg,1,12-Jan-2024,https://nsearchives.nseindia.com/365d/PSUBNKBEES-EQ.svg,13-Dec-2024,-15.89,https://nsearchives.nseindia.com/30d/PSUBNKBEES-EQ.svg,"{'symbol': 'PSUBNKBEES', 'companyName': 'Nippon India ETF Nifty PSU Bank BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB16I7', 'slb_isin': 'INF204KB16I7', 'listingDate': '2007-11-01', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
PSUBANK,Nifty PSU Bank,590.83,618.99,590.82,618.99,28.46,4.82,9386,5692890.58,587.8977,896.99,568.57,09-MAR-17, DIVIVEND - RS 7/- PER UNIT,Infinity,-12.006539199658828,590.53,0,30.992541722873163,-8.867861477038879,https://nsearchives.nseindia.com/today/PSUBANKEQN.svg,-,-,-,13-Dec-2024,-15.83,https://nsearchives.nseindia.com/30d/PSUBANK-EQ.svg,"{'symbol': 'PSUBANK', 'companyName': 'Kotak Nifty PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF373I01023', 'slb_isin': 'INF373I01023', 'listingDate': '2007-11-16', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
GROWWDEFNC,Nifty India Defence Index- Total Return Index,59.01,62.7,58.69,61.96,2.65,4.47,251744,15134849.28,58.8438,72,58,-,-,Infinity,-11.548893647394713,59.31,0,13.944444444444443,-6.827586206896553,https://nsearchives.nseindia.com/today/GROWWDEFNCEQN.svg,-,-,-,13-Dec-2024,-14.53,https://nsearchives.nseindia.com/30d/GROWWDEFNC-EQ.svg,"{'symbol': 'GROWWDEFNC', 'companyName': 'Groww Mutual Fund - Groww Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IO8', 'listingDate': '2024-10-11', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
BANKPSU,Nifty PSU Bank Total Return Index,60.3,61.68,59.98,61.5,2.57,4.36,9231,561890.97,58.9265,74.11,58.63,-,-,Infinity,-12.69165247018739,58.93,0,17.015247604911618,-4.895104895104891,https://nsearchives.nseindia.com/today/BANKPSUEQN.svg,-,-,-,13-Dec-2024,-15.77,https://nsearchives.nseindia.com/30d/BANKPSU-EQ.svg,"{'symbol': 'BANKPSU', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01LZ4', 'listingDate': '2024-10-08', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
PSUBNKIETF,ICICI Prudential Nifty PSU Bank ETF,59.77,62.2,59.76,62.2,2.6,4.36,159206,9797537.24,59.463,86.7,56,-,-,4.802021903959564,-12.369681600450832,59.6,0,28.25836216839677,-11.071428571428575,https://nsearchives.nseindia.com/today/PSUBNKIETFEQN.svg,0.97,12-Jan-2024,https://nsearchives.nseindia.com/365d/PSUBNKIETF-EQ.svg,13-Dec-2024,-15.85,https://nsearchives.nseindia.com/30d/PSUBNKIETF-EQ.svg,"{'symbol': 'PSUBNKIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC10S8', 'slb_isin': 'INF109KC10S8', 'listingDate': '2023-03-21', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
LICNMID100,LIC MF Nifty Midcap 100 ETF,54.69,56,53.63,55.88,2.25,4.20,3537,194499.63,52.4097,65,44.1,-,-,Infinity,-5.735492577597839,53.63,0,14.030769230769227,-26.712018140589567,https://nsearchives.nseindia.com/today/LICNMID100EQN.svg,-,-,-,13-Dec-2024,-11.37,https://nsearchives.nseindia.com/30d/LICNMID100-EQ.svg,"{'symbol': 'LICNMID100', 'companyName': 'LIC Mutual Fund - LIC MF Nifty Midcap 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01RN1', 'slb_isin': 'INF767K01RN1', 'listingDate': '2024-02-19', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
METALIETF,Nifty Metal Index,8,8.3,8,8.3,0.33,4.14,1585830,13019664.3,7.9631,10.67,7.96,-,-,Infinity,-11.324786324786311,7.97,0,22.211808809746945,-4.2713567839196065,https://nsearchives.nseindia.com/today/METALIETFEQN.svg,-,-,-,13-Dec-2024,-15.57,https://nsearchives.nseindia.com/30d/METALIETF-EQ.svg,"{'symbol': 'METALIETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty Metal ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19W1', 'listingDate': '2024-08-20', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
MAHKTECH,Hang Seng TECH Total Return Index,17.33,17.94,17.21,17.78,0.64,3.73,892166,15773494.88,15.677,24,11.65,-,-,36.97996918335902,-6.273062730627295,17.14,0,25.91666666666666,-52.61802575107297,https://nsearchives.nseindia.com/today/MAHKTECHEQN.svg,32.56,12-Jan-2024,https://nsearchives.nseindia.com/365d/MAHKTECH-EQ.svg,13-Dec-2024,-10.4,https://nsearchives.nseindia.com/30d/MAHKTECH-EQ.svg,"{'symbol': 'MAHKTECH', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Hang Seng TECH ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HS7', 'slb_isin': 'INF769K01HS7', 'listingDate': '2021-12-10', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
MONIFTY500,Motilal Oswal Nifty 500 ETF,21.6,22.39,21.52,22.39,0.78,3.61,161100,3502314,21.4244,25,19,-,-,12.006003001500762,-4.560954816709294,21.61,0,10.439999999999998,-17.842105263157897,https://nsearchives.nseindia.com/today/MONIFTY500EQN.svg,9.64,12-Jan-2024,https://nsearchives.nseindia.com/365d/MONIFTY500-EQ.svg,13-Dec-2024,-8,https://nsearchives.nseindia.com/30d/MONIFTY500-EQ.svg,"{'symbol': 'MONIFTY500', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty 500 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01BU1', 'slb_isin': 'INF247L01BU1', 'listingDate': '2023-10-06', 'isMunicipalBond': False, 'quotepreopenstatus': {'equityTime': '14-Jan-2025 16:00:00', 'preOpenTime': '14-Jan-2025 09:07:58', 'QuotePreOpenFlag': False}}"
