symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
TATAGOLD,Tata Gold Exchange Traded Fund,13.93,13.93,13.54,13.61,-0.08,-0.58,49753666,675654784.28,13.7081,17.7,8,-,-,42.513089005235585,-6.588881262868915,13.69,0,43.35,-6.04,16-Jul-2025,16-Jun-2026,-,-6.588881262868915,-,42.513089005235585,23.107344632768363,-70.125,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,31.04,31.15,30.59,30.79,-0.24,-0.77,21616393,663407101.17,31.0866,32.9,26,12-AUG-22,ADDITONAL ISSUANCE 9:1,-2.7479469361970974,-2.408874801901748,31.03,0,-1.99,-1.65,16-Jul-2025,16-Jun-2026,ADDITONAL ISSUANCE 9:1,-2.408874801901748,12-AUG-22,-2.7479469361970974,6.41337386018237,-18.42307692307692,https://nsearchives.nseindia.com/today/MOM30IETFEQN.svg,https://nsearchives.nseindia.com/30d/MOM30IETF-EQ.svg,https://nsearchives.nseindia.com/365d/MOM30IETF-EQ.svg,EQ
GOLDIETF,Gold,120.47,120.48,119.22,119.99,-0.69,-0.57,5148736,615891800.32,120.772,158,82.08,-,-,42.777248929081374,-6.687922855587533,120.68,0,43.6,-6.15,16-Jul-2025,16-Jun-2026,-,-6.687922855587533,-,42.777248929081374,24.05696202531646,-46.18664717348928,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
BANKBEES,Nifty Bank,597.44,605.99,595.17,605.5,8.41,1.41,969539,583546133.32,596.1286,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,2.900939788929873,2.519386407503978,597.09,0,1.47,1.1,16-Jul-2025,16-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,2.519386407503978,19-DEC-19,2.900939788929873,5.241083585032631,-17.349509670917474,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
HDFCGOLD,Gold,117.42,120.16,117.42,119.77,-0.67,-0.56,4386495,523308853.5,120.4673,152.3,83.05,17-FEB-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,42.82136894824707,-6.633925787340197,120.44,0,43.62,-6.11,16-Jul-2025,16-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,-6.633925787340197,17-FEB-21,42.82136894824707,21.35915955351281,-44.21432871763998,https://nsearchives.nseindia.com/today/HDFCGOLDEQN.svg,https://nsearchives.nseindia.com/30d/HDFCGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCGOLD-EQ.svg,EQ
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1136.27,1136.3,1136.27,1136.3,0.48,0.04,398046,452295689.34,1135.8311,1151.22,1052.08,-,-,5.0563511801851,0.4446330230625733,1135.82,0,5.01,0.4,16-Jul-2025,16-Jun-2026,-,0.4446330230625733,-,5.0563511801851,1.2960163999930572,-8.005094669606878,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ
PVTBANKADD,DSP Nifty Private Bank ETF,28.31,29.1,28.31,29.1,0.78,2.75,15194706,439278950.46,28.3231,31.88,24.02,-,-,2.3566654941962777,3.1183557760453673,28.32,0,-0.39,0.35,16-Jul-2025,16-Jun-2026,-,3.1183557760453673,-,2.3566654941962777,8.72020075282308,-21.14904246461283,https://nsearchives.nseindia.com/today/PVTBANKADDEQN.svg,https://nsearchives.nseindia.com/30d/PVTBANKADD-EQ.svg,https://nsearchives.nseindia.com/365d/PVTBANKADD-EQ.svg,EQ
SETFGOLD,Gold,119.95,119.95,118.79,119.44,-0.76,-0.63,3628053,432427637.07,120.2549,153.95,81.54,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,42.54684329872298,-6.687500000000002,120.2,0,43.45,-6.09,16-Jul-2025,16-Jun-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,-6.687500000000002,06-JAN-22,42.54684329872298,22.4163689509581,-46.4802550895266,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ
HDFCSML250,HDFC NIFTY Smallcap 250 ETF,181.8,183,179.95,181.52,-0.68,-0.37,1668162,302020730.1,182.3068,184.13,142.7,-,-,0.33718423525510677,3.7197874407176843,182.2,0,0.71,4.11,16-Jul-2025,16-Jun-2026,-,3.7197874407176843,-,0.33718423525510677,1.4174767827078614,-27.20392431674844,https://nsearchives.nseindia.com/today/HDFCSML250EQN.svg,https://nsearchives.nseindia.com/30d/HDFCSML250-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSML250-EQ.svg,EQ
SILVER,Physical price of Silver,215.04,215.04,212.22,213.6,-2.48,-1.15,1268042,270904492.88,216.0404,371.89,109.04,-,-,89.96798292422626,-13.353886094434536,216.08,0,92.17,-12.35,16-Jul-2025,16-Jun-2026,-,-13.353886094434536,-,89.96798292422626,42.56366129769555,-95.89141599413057,https://nsearchives.nseindia.com/today/SILVEREQN.svg,https://nsearchives.nseindia.com/30d/SILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER-EQ.svg,EQ
MIDCAPETF,Mirae Asset Mutual Fund - Mirae Asset Nifty Midcap 150 ETF,23.55,23.65,23.36,23.44,-0.11,-0.47,10552410,247031918.1,23.5532,24.22,19.6,-,-,4.876957494407158,1.2089810017271205,23.55,0,5.37,1.68,16-Jul-2025,16-Jun-2026,-,1.2089810017271205,-,4.876957494407158,3.220478943022286,-19.591836734693874,https://nsearchives.nseindia.com/today/MIDCAPETFEQN.svg,https://nsearchives.nseindia.com/30d/MIDCAPETF-EQ.svg,https://nsearchives.nseindia.com/365d/MIDCAPETF-EQ.svg,EQ
LIQUIDBETF,Bajaj Finserv Nifty 1D Rate Liquid ETF,1089.1,1090.82,1089.1,1090.81,0.45,0.04,221995,242154365.95,1090.35,1116.24,1009.94,-,-,4.972381007371465,0.4373607351343388,1090.36,0,4.93,0.4,16-Jul-2025,16-Jun-2026,-,0.4373607351343388,-,4.972381007371465,2.278183903103281,-8.007406380577052,https://nsearchives.nseindia.com/today/LIQUIDBETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBETF-EQ.svg,EQ
NIFTYETF,Nifty 50,263.16,264.77,261.8,264.7,2.84,1.08,883239,233678542.23,261.5276,289.05,239.81,-,-,-2.212863423103923,2.0195791258768248,261.86,0,-3.26,0.92,16-Jul-2025,16-Jun-2026,-,2.0195791258768248,-,-2.212863423103923,8.424148071267954,-10.379050081314368,https://nsearchives.nseindia.com/today/NIFTYETFEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYETF-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYETF-EQ.svg,EQ
GOLDCASE,Zerodha Gold ETF,22.2,22.2,21.91,22.05,-0.12,-0.54,10558173,232174224.27,22.1801,27.94,15.25,-,-,42.71844660194176,-6.725888324873096,22.17,0,43.5,-6.22,16-Jul-2025,16-Jun-2026,-,-6.725888324873096,-,42.71844660194176,21.080887616320688,-44.590163934426236,https://nsearchives.nseindia.com/today/GOLDCASEEQN.svg,https://nsearchives.nseindia.com/30d/GOLDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDCASE-EQ.svg,EQ
NIFTYIETF,Nifty 50,272.49,275.47,272.48,275.11,2.63,0.97,827327,227076441.69,272.5164,328.24,250.4,-,-,-2.574544939443297,1.7644447732485165,272.48,0,-3.51,0.79,16-Jul-2025,16-Jun-2026,-,1.7644447732485165,-,-2.574544939443297,16.18632707774799,-9.868210862619812,https://nsearchives.nseindia.com/today/NIFTYIETFEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYIETF-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYIETF-EQ.svg,EQ
SETFNIF50,Nifty 50,260.25,261.64,258.55,261.4,2.68,1.04,815448,212603602.56,258.8741,287.33,237.9,24-MAR-21, DIVIDEND - RS 1.30 PER SHARE,-2.5644848665573265,1.8190316675105982,258.72,0,-3.56,0.78,16-Jul-2025,16-Jun-2026, DIVIDEND - RS 1.30 PER SHARE,1.8190316675105982,24-MAR-21,-2.5644848665573265,9.024466641144333,-9.878100042034456,https://nsearchives.nseindia.com/today/SETFNIF50EQN.svg,https://nsearchives.nseindia.com/30d/SETFNIF50-EQ.svg,https://nsearchives.nseindia.com/365d/SETFNIF50-EQ.svg,EQ
SILVERCASE,Commodity-Silver,21.85,21.85,21.48,21.74,-0.18,-0.82,9581341,207436032.65,22.1801,38.01,10.52,-,-,90.03496503496504,-13.248204309656824,21.92,0,91.61,-12.53,16-Jul-2025,16-Jun-2026,-,-13.248204309656824,-,90.03496503496504,42.804525124967114,-106.65399239543727,https://nsearchives.nseindia.com/today/SILVERCASEEQN.svg,https://nsearchives.nseindia.com/30d/SILVERCASE-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERCASE-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,1000,1000.01,999.99,1000,0.01,0.00,195064,195062049.36,1000,1041.19,969.99,-,-,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,16-Jul-2025,16-Jun-2026,-,0.0010000100000990915,-,0.0010000100000990915,3.956050288612074,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
JUNIORBEES,Nippon India ETF Nifty Next 50 Junior BeES,765.6,779,765.6,775.98,-1,-0.13,251285,194911723.1,775.7792,798.07,632.34,10-MAR-14,DIVIDEND-RS.1 PER UNIT,5.237604426603017,0.1548826763726536,776.98,0,5.37,0.28,16-Jul-2025,16-Jun-2026,DIVIDEND-RS.1 PER UNIT,0.1548826763726536,10-MAR-14,5.237604426603017,2.7679276253962724,-22.715627668659263,https://nsearchives.nseindia.com/today/JUNIORBEESEQN.svg,https://nsearchives.nseindia.com/30d/JUNIORBEES-EQ.svg,https://nsearchives.nseindia.com/365d/JUNIORBEES-EQ.svg,EQ
NEXT50IETF,Nifty Next 50,75.69,75.97,75.36,75.55,-0.14,-0.18,2422408,183085596.64,75.7152,78.19,62.6,15-NOV-18, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 1/- PER SHARE,4.843186233694136,-0.2771911298838542,75.69,0,5.04,-0.09,16-Jul-2025,16-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 1/- PER SHARE,-0.2771911298838542,15-NOV-18,4.843186233694136,3.3763908428187754,-20.686900958466445,https://nsearchives.nseindia.com/today/NEXT50IETFEQN.svg,https://nsearchives.nseindia.com/30d/NEXT50IETF-EQ.svg,https://nsearchives.nseindia.com/365d/NEXT50IETF-EQ.svg,EQ
SBISILVER,SBI SILVER ETF,210.01,210.77,207.6,209.9,-2.18,-1.03,849300,177885885,212.0871,362,105.15,-,-,90.05795001810938,-13.210667769278475,212.08,0,92.03,-12.31,16-Jul-2025,16-Jun-2026,-,-13.210667769278475,-,90.05795001810938,42.01657458563536,-99.61959106038991,https://nsearchives.nseindia.com/today/SBISILVEREQN.svg,https://nsearchives.nseindia.com/30d/SBISILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SBISILVER-EQ.svg,EQ
MID150BEES,Nifty Midcap 150 TRI,239.63,239.63,236.32,237.72,-0.86,-0.36,731248,173554400.32,238.1916,240.89,190.43,-,-,4.925847457627117,1.3774574608725274,238.58,0,5.31,1.74,16-Jul-2025,16-Jun-2026,-,1.3774574608725274,-,4.925847457627117,1.3159533396986125,-24.8332720684766,https://nsearchives.nseindia.com/today/MID150BEESEQN.svg,https://nsearchives.nseindia.com/30d/MID150BEES-EQ.svg,https://nsearchives.nseindia.com/365d/MID150BEES-EQ.svg,EQ
PHARMABEES,Nifty Pharma TRI,26.9,26.9,26.28,26.4,-0.36,-1.35,6519374,172111473.6,26.7192,27.25,21.46,-,-,14.137483787289232,6.451612903225797,26.76,0,15.69,7.9,16-Jul-2025,16-Jun-2026,-,6.451612903225797,-,14.137483787289232,3.119266055045877,-23.01957129543335,https://nsearchives.nseindia.com/today/PHARMABEESEQN.svg,https://nsearchives.nseindia.com/30d/PHARMABEES-EQ.svg,https://nsearchives.nseindia.com/365d/PHARMABEES-EQ.svg,EQ
SILVERBETA,UTI Silver Exchange Traded Fund (UTI Silver ETF),207.44,207.77,205.2,207.48,-1.49,-0.71,788430,162842332.2,208.9679,379.66,104.33,-,-,Infinity,-13.024523160762952,208.97,0,0,-12.4,,16-Jun-2026,-,-13.024523160762952,-,Infinity,45.351103619027555,-98.86897344963099,https://nsearchives.nseindia.com/today/SILVERBETAEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBETA-EQ.svg,,EQ
SILVERADD,DSP Silver ETF,205.66,207.09,204.51,207,-1.12,-0.54,773157,159053858.04,208.4684,390,106,-,-,90.83617590117083,-13.116474291710388,208.12,0,91.87,-12.65,16-Jul-2025,16-Jun-2026,-,-13.116474291710388,-,90.83617590117083,46.92307692307692,-95.28301886792453,https://nsearchives.nseindia.com/today/SILVERADDEQN.svg,https://nsearchives.nseindia.com/30d/SILVERADD-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERADD-EQ.svg,EQ
MON100,Nasdaq100,330.27,332.9,330.27,332.9,-0.71,-0.21,444480,147931833.6,273.2951,342.55,191.12,17-JUN-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,72.91709952212754,0.8573938861453583,333.61,0,73.29,1.07,16-Jul-2025,16-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,0.8573938861453583,17-JUN-21,72.91709952212754,2.8171069916800566,-74.1837588949351,https://nsearchives.nseindia.com/today/MON100EQN.svg,https://nsearchives.nseindia.com/30d/MON100-EQ.svg,https://nsearchives.nseindia.com/365d/MON100-EQ.svg,EQ
CASHIETF,BSE Liquid Rate Index,1071.47,1071.47,1071.45,1071.47,0.47,0.04,135724,145422837.04,1070.995,1071.96,1001.71,-,-,5.119249673792548,0.4537655981924301,1071,0,5.07,0.41,16-Jul-2025,16-Jun-2026,-,0.4537655981924301,-,5.119249673792548,0.045710660845554786,-6.964091403699673,https://nsearchives.nseindia.com/today/CASHIETFEQN.svg,https://nsearchives.nseindia.com/30d/CASHIETF-EQ.svg,https://nsearchives.nseindia.com/365d/CASHIETF-EQ.svg,EQ
GOLDAXIS,Gold,116.21,117.1,115.01,116.61,-0.77,-0.66,1153689,134127883.14,117.5254,150,79.67,23-JUL-20, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,Infinity,Infinity,117.38,0,0,0,,, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,Infinity,23-JUL-20,Infinity,22.26,-46.36626082590686,https://nsearchives.nseindia.com/today/GOLDAXISEQN.svg,,,EQ
SILVERAG,Mirae Asset Silver ETF,208.43,209.19,206.75,208.45,-2.01,-0.96,611098,127071718.12,210.7009,380,104.32,-,-,Infinity,-13.228988885651251,210.46,0,0,-12.39,,16-Jun-2026,-,-13.228988885651251,-,Infinity,45.14473684210526,-99.81786809815952,https://nsearchives.nseindia.com/today/SILVERAGEQN.svg,https://nsearchives.nseindia.com/30d/SILVERAG-EQ.svg,,EQ
LIQGRWBEES,Liquid,1048.13,1048.15,1048.12,1048.14,0.43,0.04,120257,126046171.98,1047.7208,1056.29,995.55,-,-,Infinity,0.4292585707989209,1047.71,0,0,0.39,,16-Jun-2026,-,0.4292585707989209,-,Infinity,0.7715684139772093,-5.282507156847989,https://nsearchives.nseindia.com/today/LIQGRWBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQGRWBEES-EQ.svg,,EQ
GOLDETF,Mirae Asset Gold ETF,137,137,135.59,136.3,-0.73,-0.53,916014,124696985.82,137.1138,173.5,95.11,-,-,42.58813683439691,-6.5798492117888925,137.03,0,43.35,-6.08,16-Jul-2025,16-Jun-2026,-,-6.5798492117888925,-,42.58813683439691,21.440922190201725,-43.307748922300505,https://nsearchives.nseindia.com/today/GOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDETF-EQ.svg,EQ
SMALLCAP,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,47.1,47.55,46.81,47.06,-0.42,-0.88,2595992,122141423.6,47.4552,54.5,37.34,-,-,-3.1089149680872925,3.066141042487967,47.48,0,-2.24,3.99,16-Jul-2025,16-Jun-2026,-,3.066141042487967,-,-3.1089149680872925,13.651376146788987,-26.03106588109266,https://nsearchives.nseindia.com/today/SMALLCAPEQN.svg,https://nsearchives.nseindia.com/30d/SMALLCAP-EQ.svg,https://nsearchives.nseindia.com/365d/SMALLCAP-EQ.svg,EQ
PVTBANIETF,Nifty Private Bank Index,28.23,28.92,28.18,28.91,0.73,2.59,4079235,116870082.75,28.1801,30.32,24.18,01-MAR-24,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,2.481389578163769,2.809388335704122,28.18,0,-0.11,0.21,16-Jul-2025,16-Jun-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,2.809388335704122,01-MAR-24,2.481389578163769,4.650395778364116,-19.561621174524404,https://nsearchives.nseindia.com/today/PVTBANIETFEQN.svg,https://nsearchives.nseindia.com/30d/PVTBANIETF-EQ.svg,https://nsearchives.nseindia.com/365d/PVTBANIETF-EQ.svg,EQ
LIQUIDPLUS,Nifty 1D Rate Index,1095.01,1095.03,1095.01,1095.03,0.48,0.04,105350,115360357,1094.5538,1127.08,1018.24,-,-,5.149798348377173,0.4587029714778492,1094.55,0,5.1,0.41,16-Jul-2025,16-Jun-2026,-,0.4587029714778492,-,5.149798348377173,2.8436313305177943,-7.541444060339406,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,EQ
HDFCLIQUID,HDFC Nifty 1D Rate Liquid ETF,1069.91,1069.93,1069.91,1069.92,0.46,0.04,102233,109380109.03,,1072.72,1009.91,28-FEB-25,CHANGE IN FUNDAMENTAL ATTRIBUTE OF HDFC NIFTY 1D RATE LIQUID ETF,4.952767723139414,0.4487672981955398,1069.46,0,4.91,0.41,16-Jul-2025,16-Jun-2026,CHANGE IN FUNDAMENTAL ATTRIBUTE OF HDFC NIFTY 1D RATE LIQUID ETF,0.4487672981955398,28-FEB-25,4.952767723139414,0.2610187187709705,-5.942113653691925,https://nsearchives.nseindia.com/today/HDFCLIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/HDFCLIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCLIQUID-EQ.svg,EQ
UNIONGOLD,Commodity Gold,136.95,139.4,136.5,136.75,-1.55,-1.12,772459,105788260.05,138.1234,177,93.75,-,-,41.85684647302904,-6.7189631650750306,138.3,0,43.46,-5.66,16-Jul-2025,16-Jun-2026,-,-6.7189631650750306,-,41.85684647302904,22.740112994350284,-45.86666666666667,https://nsearchives.nseindia.com/today/UNIONGOLDEQN.svg,https://nsearchives.nseindia.com/30d/UNIONGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/UNIONGOLD-EQ.svg,EQ
MODEFENCE,Nifty India Defence Total Return Index,101.9,102.81,101.37,102.39,0.48,0.47,1032041,105340424.87,101.9371,107.99,77.8,-,-,10.476909797151482,2.2979318613248045,101.91,0,9.96,1.82,16-Jul-2025,16-Jun-2026,-,2.2979318613248045,-,10.476909797151482,5.185665339383271,-31.606683804627256,https://nsearchives.nseindia.com/today/MODEFENCEEQN.svg,https://nsearchives.nseindia.com/30d/MODEFENCE-EQ.svg,https://nsearchives.nseindia.com/365d/MODEFENCE-EQ.svg,EQ
