symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,209.48,213.65,207.64,212.92,2.77,1.32,26309703,5548190168.64,210.6598,360,103.13,-,-,104.55375156114899,-6.585355152897828,210.15,0,101.89,-7.8,08-Jul-2025,08-Jun-2026,-,-6.585355152897828,-,104.55375156114899,40.85555555555556,-106.45786870939591,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,999.99,-0.01,-0.00,2868723,2868694312.77,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,0,1000,0,0,0,08-Jul-2025,08-Jun-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,19-SEP-17,0,2.9126496373751203,-3.0928153898493798,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDBEES,Gold,116.97,118.64,116.92,118.49,1.53,1.31,18641803,2198241409.76,117.1323,148.14,79,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,46.682347115622676,-4.566688144329899,116.96,0,44.79,-5.8,08-Jul-2025,08-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-4.566688144329899,19-DEC-19,46.682347115622676,20.01485081679492,-49.98734177215189,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,277.12,277.12,271.69,272.95,1.26,0.46,7079307,1933995879.33,271.6614,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.86563730786659,3.957190737355266,271.69,0,-5.3,3.48,08-Jul-2025,08-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,3.957190737355266,19-DEC-19,-4.86563730786659,9.693961952026472,-8.44259038537942,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1118.38,1118.38,1112.46,1112.61,0.15,0.01,1540426,1713893371.86,1112.4607,1136.66,1030.28,-,-,5.1377759298457715,0.42512862171674415,1112.46,0,5.12,0.41,08-Jul-2025,08-Jun-2026,-,0.42512862171674415,-,5.1377759298457715,2.1158481867929004,-7.991031564234959,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,114.9,114.92,114.9,114.92,0.03,0.03,13656640,1569284502.4,114.895,114.92,102,-,-,5.06491131833974,0.4369865408145429,114.89,0,5.04,0.41,08-Jul-2025,08-Jun-2026,-,0.4369865408145429,-,5.06491131833974,0,-12.66666666666667,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,21.4,21.72,21.12,21.65,0.3,1.41,50888988,1093095462.24,21.4075,35.1,10.34,-,-,105.01893939393936,-6.19584055459272,21.35,0,102.18,-7.5,08-Jul-2025,08-Jun-2026,-,-6.19584055459272,-,105.01893939393936,38.31908831908832,-109.38104448742745,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1134.75,1134.77,1134.75,1134.77,0.17,0.01,609109,691192528.84,1134.6107,1151.22,1052.08,-,-,5.028506904594417,0.41679202874183996,1134.6,0,5.01,0.4,08-Jul-2025,08-Jun-2026,-,0.41679202874183996,-,5.028506904594417,1.4289188860513233,-7.859668466276334,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ
PVTBANKADD,DSP Nifty Private Bank ETF,28.12,28.31,28.08,28.08,0.08,0.29,22270621,626917981.15,27.9923,31.88,24.02,-,-,-1.3352073085031713,6.283118849356534,28,0,-1.62,5.98,08-Jul-2025,08-Jun-2026,-,6.283118849356534,-,-1.3352073085031713,11.919698870765373,-16.90258118234804,https://nsearchives.nseindia.com/today/PVTBANKADDEQN.svg,https://nsearchives.nseindia.com/30d/PVTBANKADD-EQ.svg,https://nsearchives.nseindia.com/365d/PVTBANKADD-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,218.44,222.95,216,222.2,2.75,1.25,2695523,595279299.32,219.8235,373.5,107.3,-,-,105.20871813816031,-6.795302013422826,219.45,0,102.67,-7.95,08-Jul-2025,08-Jun-2026,-,-6.795302013422826,-,105.20871813816031,40.5087014725569,-107.0829450139795,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
