symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,mpc,xdt,cact,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
BSLGOLDETF,Gold,134.99,151.38,133.74,151.38,18.65,14.05,3033171,433834448.13,129.107,151.38,69.6,132.73,0,88.4,13.7,20-Jan-2025,19-Dec-2025,114.87579843860892,27.995265071446692,25-NOV-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,0,-117.50000000000001,https://nsearchives.nseindia.com/today/BSLGOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/BSLGOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/BSLGOLDETF-EQ.svg,EQ,"{'symbol': 'BSLGOLDETF', 'companyName': 'Aditya Birla Sun Life Gold ETF - Growth', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB18D3', 'listingDate': '2011-05-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
AXISGOLD,Gold,130.77,141.7,130.77,141,14.05,11.07,6897490,937299916.1,122.5737,141.7,66.66,126.95,0,88.83,14.68,20-Jan-2025,19-Dec-2025,109.72780008924586,25.077619089860725,23-JUL-20, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RE 1/- PER SHARE,0.4940014114325961,-111.52115211521152,https://nsearchives.nseindia.com/today/AXISGOLDEQN.svg,https://nsearchives.nseindia.com/30d/AXISGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/AXISGOLD-EQ.svg,EQ,"{'symbol': 'AXISGOLD', 'companyName': 'Axis Mutual Fund - Axis Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01W80', 'listingDate': '2010-11-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
IVZINGOLD,Gold,12935.55,14260,12926.75,14260,1388.8,10.79,3386,47113413.48,12844.2704,14260,6935,12871.2,0,84.91,11.41,20-Jan-2025,19-Dec-2025,104.8659248777054,22.08642794460735,-,-,0,-105.62364816149964,https://nsearchives.nseindia.com/today/IVZINGOLDEQN.svg,https://nsearchives.nseindia.com/30d/IVZINGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/IVZINGOLD-EQ.svg,EQ,"{'symbol': 'IVZINGOLD', 'companyName': 'Invesco India Gold Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF205K01361', 'listingDate': '2010-03-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
GOLDADD,DSP Gold ETF,150.92,163.69,148.73,161.69,15.46,10.57,2229428,345984931.32,142.6585,163.69,77.26,146.23,0,0,13.32,,19-Dec-2025,Infinity,23.436903580425977,-,-,1.2218217362086872,-109.28035205798601,https://nsearchives.nseindia.com/today/GOLDADDEQN.svg,https://nsearchives.nseindia.com/30d/GOLDADD-EQ.svg,,EQ,"{'symbol': 'GOLDADD', 'companyName': 'DSP Mutual Fund - DSP Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1SW3', 'listingDate': '2023-05-05', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
SILVER,Physical price of Silver,312,344.4,310,340.05,31.1,10.07,11395250,3703342297.5,304.1539,344.4,89,308.95,0,238.28,53.81,20-Jan-2025,19-Dec-2025,272.33110697470715,62.67999808639909,-,-,1.2630662020905825,-282.07865168539325,https://nsearchives.nseindia.com/today/SILVEREQN.svg,https://nsearchives.nseindia.com/30d/SILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER-EQ.svg,EQ,"{'symbol': 'SILVER', 'companyName': 'Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB19F6', 'listingDate': '2022-02-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
GOLDCASE,Zerodha Gold ETF,23.82,26.05,23.82,26.05,2.29,9.64,66633699,1679835551.79,23.1588,26.05,12.57,23.76,0,87.53,13.85,20-Jan-2025,19-Dec-2025,105.60378847671666,23.167848699763606,-,-,0,-107.23945902943517,https://nsearchives.nseindia.com/today/GOLDCASEEQN.svg,https://nsearchives.nseindia.com/30d/GOLDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDCASE-EQ.svg,EQ,"{'symbol': 'GOLDCASE', 'companyName': 'Zerodha Fund House - Zerodha Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF0R8F01042', 'listingDate': '2024-03-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
LICMFGOLD,Gold,13549.75,14899.95,13549.75,14798,1235.1,9.11,9133,133033013.27,,14899.95,7183.35,13562.9,0,87.58,13.3,20-Jan-2025,19-Dec-2025,104.65798135701048,21.88301767130791,-,-,0.6842304839949176,-106.00416240333549,https://nsearchives.nseindia.com/today/LICMFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/LICMFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/LICMFGOLD-EQ.svg,EQ,"{'symbol': 'LICMFGOLD', 'companyName': 'LIC MF Gold EXCHANGE TRADED FUND', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF397L01554', 'listingDate': '2011-11-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
TATSILV,Tata Silver Exchange Traded Fund,31.5,34,31.32,34,2.69,8.59,824401448,27320663986.72,30.8526,34,8.56,31.31,0,251.8,60.07,20-Jan-2025,19-Dec-2025,282.02247191011236,66.91212567501226,-,-,0,-297.19626168224295,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ,"{'symbol': 'TATSILV', 'companyName': 'Tata Mutual Fund Tata Silver Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF277KA1984', 'listingDate': '2024-01-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
EGOLD,Edelweiss Gold ETF,154.8,161.65,153.3,161.3,11.8,7.89,622867,99801979.41,146.7587,161.65,80.25,149.5,0,84.8,12.66,20-Jan-2025,19-Dec-2025,99.38195302843016,19.925650557620823,-,-,0.21651716671821486,-100.9968847352025,https://nsearchives.nseindia.com/today/EGOLDEQN.svg,https://nsearchives.nseindia.com/30d/EGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/EGOLD-EQ.svg,EQ,"{'symbol': 'EGOLD', 'companyName': 'Edelweiss Mutual Fund -Edelweiss Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01SE6', 'listingDate': '2023-11-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
GOLDETF,Mirae Asset Gold ETF,150.93,161.73,150.2,158.82,11.57,7.86,8243415,1279625310.45,142.6969,161.73,78.01,147.25,0,87.03,14.17,20-Jan-2025,19-Dec-2025,101.72742283754603,21.431302087315544,-,-,1.7992951214987922,-103.58928342520188,https://nsearchives.nseindia.com/today/GOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDETF-EQ.svg,EQ,"{'symbol': 'GOLDETF', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01JP9', 'listingDate': '2023-02-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '21-Jan-2026 16:00:00', 'preOpenTime': '21-Jan-2026 09:07:09', 'QuotePreOpenFlag': False}}"
