symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,216.79,218,214.02,217.05,-6.48,-2.90,31806707,6872793248.56,222.9326,360,119,-,-,81.8753142282554,-2.3704569989204667,223.53,0,87.31,0.54,10-Sep-2025,11-Aug-2026,-,-2.3704569989204667,-,81.8753142282554,39.70833333333333,-82.3949579831933,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.62,1000.01,0.02,0.00,3052115,3052084478.85,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,0.0009999999999990906,999.99,0,0,0,10-Sep-2025,11-Aug-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0009999999999990906,19-SEP-17,0.002000020000198183,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDBEES,Gold,124.55,125.79,123.91,125.19,-1.01,-0.80,22472540,2807943873,125.6148,148.14,89.92,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,37.72277227722771,-0.2629063097514327,126.2,0,38.83,0.54,10-Sep-2025,11-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-0.2629063097514327,19-DEC-19,37.72277227722771,15.492102065613604,-39.22375444839857,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,268.6,268.6,265.01,267.4,0.23,0.09,9238422,2461669926.12,267.7904,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-5.123474311666193,-4.202342994303736,267.17,0,-5.21,-4.28,10-Sep-2025,11-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.202342994303736,19-DEC-19,-5.123474311666193,11.530190239867666,-6.23758442590385,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.9,115.92,115.9,115.92,0.08,0.07,19169504,2221745513.6,115.8503,115.92,107.56,-,-,5.038057267125772,0.4419027813880991,115.84,0,4.97,0.37,10-Sep-2025,11-Aug-2026,-,0.4419027813880991,-,5.038057267125772,0,-7.7724060989215324,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,22.01,22.13,21.73,22.07,-0.62,-2.73,73279808,1607758987.52,22.634,35.1,11.63,-,-,81.94558944765045,-2.215330084182543,22.69,0,87.06,0.53,10-Sep-2025,11-Aug-2026,-,-2.215330084182543,-,81.94558944765045,37.12250712250712,-89.76784178847807,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
HDFCSILVER,HDFC Silver ETF,216.02,217.67,213.85,216.84,-6.7,-3.00,6499736,1401798063.12,222.8398,359,119.38,-,-,79.4290442697559,-2.5876010781671117,223.54,0,84.97,0.42,10-Sep-2025,11-Aug-2026,-,-2.5876010781671117,-,79.4290442697559,39.598885793871865,-81.63846540459039,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,999.99,1000.01,999.99,1000,0,0.00,1126798,1126786732.02,1000,1041.19,955,-,-,0.0010000100000990915,0.0010000100000990915,1000,0,0,0,10-Sep-2025,11-Aug-2026,-,0.0010000100000990915,-,0.0010000100000990915,3.956050288612074,-4.712041884816754,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,225.9,227.66,223.7,226.8,-6.68,-2.86,4458877,1006234772.59,232.774,373.5,124.06,-,-,81.99325950890707,-2.300336004135425,233.48,0,87.35,0.58,10-Sep-2025,11-Aug-2026,-,-2.300336004135425,-,81.99325950890707,39.27710843373494,-82.81476704820248,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
HDFCNIFTY,Nifty 50,270.93,270.93,262.16,263.32,-1.01,-0.38,3460871,912562465.28,264.8853,301.88,247.56,17-FEB-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 761.25/- PER UNIT TO RS 76.125/- PER UNIT,-5.64036407940945,-4.556163688426545,264.33,0,-5.28,-4.19,10-Sep-2025,11-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 761.25/- PER UNIT TO RS 76.125/- PER UNIT,-4.556163688426545,17-FEB-21,-5.64036407940945,12.773287398966477,-6.366133462594923,https://nsearchives.nseindia.com/today/HDFCNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/HDFCNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCNIFTY-EQ.svg,EQ
