symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,ypc,mpc,xdt,cact,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,meta
ENIFTY,Nifty 50 TRI,26.71,26.72,26.1,26.72,0.55,2.10,5019,132652.17,26.1948,27,26.1,26.17,0,0,0,,,Infinity,Infinity,-,-,1.0370370370370412,-2.3754789272030554,https://nsearchives.nseindia.com/today/ENIFTYEQN.svg,https://nsearchives.nseindia.com/30d/ENIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/ENIFTY-EQ.svg,"{'symbol': 'ENIFTY', 'companyName': 'Edelweiss Mutual Fund - Edelweiss Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01VX0', 'listingDate': '2025-11-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
GROWWRLTY,Index,10.14,10.3,10.09,10.3,0.19,1.88,57330,580752.9,10.135,11.3,9.85,10.11,0,0,-4.53,,28-Oct-2025,Infinity,-2.7384324834749685,-,-,8.849557522123893,-4.5685279187817365,https://nsearchives.nseindia.com/today/GROWWRLTYEQN.svg,https://nsearchives.nseindia.com/30d/GROWWRLTY-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWRLTY-EQ.svg,"{'symbol': 'GROWWRLTY', 'companyName': 'Groww Mutual Fund - Groww Nifty Realty ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01MN2', 'listingDate': '2025-10-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
LICNFNHGP,Nifty 100,289.45,291.15,286.94,291.11,4.18,1.46,223,64366.72,291.381,298,242.47,286.93,0,5.95,0.3,27-Nov-2024,28-Oct-2025,7.496030427236812,1.7653639096693041,-,-,2.312080536912747,-20.06021363467646,https://nsearchives.nseindia.com/today/LICNFNHGPEQN.svg,https://nsearchives.nseindia.com/30d/LICNFNHGP-EQ.svg,https://nsearchives.nseindia.com/365d/LICNFNHGP-EQ.svg,"{'symbol': 'LICNFNHGP', 'companyName': 'LIC MF - LIC MF ETF - Nifty 100', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01PC8', 'listingDate': '2016-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
HNGSNGBEES,Hang Seng Index,517.75,520,513.06,519.75,7.14,1.39,119778,62059377.36,435.0182,579.92,309.05,512.61,0,54.19,-0.98,27-Nov-2024,28-Oct-2025,56.33929914272823,0.3979215360543849,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,10.375569044006065,-68.17667044167611,https://nsearchives.nseindia.com/today/HNGSNGBEESEQN.svg,https://nsearchives.nseindia.com/30d/HNGSNGBEES-EQ.svg,https://nsearchives.nseindia.com/365d/HNGSNGBEES-EQ.svg,"{'symbol': 'HNGSNGBEES', 'companyName': 'NIPPON INDIA ETF HANG SENG BEES', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB19I1', 'slb_isin': 'INF204KB19I1', 'listingDate': '2010-03-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
SBIBPB,BSE PSU Bank Index TRI,50.47,50.47,49.32,50.18,0.65,1.31,35148,1746152.64,49.4971,53.29,34.37,49.53,0,0,5.34,,28-Oct-2025,Infinity,6.720544449170558,-,-,5.835991743291423,-45.99941809717778,https://nsearchives.nseindia.com/today/SBIBPBEQN.svg,https://nsearchives.nseindia.com/30d/SBIBPB-EQ.svg,https://nsearchives.nseindia.com/365d/SBIBPB-EQ.svg,"{'symbol': 'SBIBPB', 'companyName': 'SBI Mutual Fund - SBI BSE PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1712', 'listingDate': '2025-03-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
AXISVALUE,Nifty500 Value 50 TRI,30.59,30.93,30.48,30.93,0.37,1.21,14464,442164.48,30.5669,32.1,22.84,30.56,0,0,0.59,,28-Oct-2025,Infinity,1.8104015799868358,-,-,3.644859813084117,-35.42031523642732,https://nsearchives.nseindia.com/today/AXISVALUEEQN.svg,https://nsearchives.nseindia.com/30d/AXISVALUE-EQ.svg,https://nsearchives.nseindia.com/365d/AXISVALUE-EQ.svg,"{'symbol': 'AXISVALUE', 'companyName': 'Axis Mutual Fund - Axis Nifty500 Value 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846KA1119', 'listingDate': '2025-03-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
SILVER,Physical price of Silver,165.99,165.99,162.44,163.59,1.64,1.01,1589179,259719523.97,161.8235,191.65,86.3,161.95,0,79.88,17.82,27-Nov-2024,28-Oct-2025,81.70609796734422,19.009166302924484,-,-,14.64127315418732,-89.55967555040557,https://nsearchives.nseindia.com/today/SILVEREQN.svg,https://nsearchives.nseindia.com/30d/SILVER-EQ.svg,https://nsearchives.nseindia.com/365d/SILVER-EQ.svg,"{'symbol': 'SILVER', 'companyName': 'Aditya Birla Sun Life Mutual Fund - Aditya Birla Sun Life Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB19F6', 'listingDate': '2022-02-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
GROWWDEFNC,Nifty India Defence Index- Total Return Index,79.23,80.9,79.23,80.75,0.8,1.00,94658,7579266.06,79.833,93.89,49.83,79.95,0,21.06,-0.71,27-Nov-2024,28-Oct-2025,22.274379164142932,0.2856433184302086,-,-,13.995100649696454,-62.050973309251454,https://nsearchives.nseindia.com/today/GROWWDEFNCEQN.svg,https://nsearchives.nseindia.com/30d/GROWWDEFNC-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWDEFNC-EQ.svg,"{'symbol': 'GROWWDEFNC', 'companyName': 'Groww Mutual Fund - Groww Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IO8', 'slb_isin': 'INF666M01IO8', 'listingDate': '2024-10-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
MANUFGBEES,Nifty India Manufacturing TRI,152.09,153.5,152.09,153.31,1.51,0.99,2535,387753.6,152.7415,158.41,142.5,151.8,0,0,-0.52,,28-Oct-2025,Infinity,0.4718526771085909,-,-,3.2194937188308783,-7.585964912280703,https://nsearchives.nseindia.com/today/MANUFGBEESEQN.svg,https://nsearchives.nseindia.com/30d/MANUFGBEES-EQ.svg,https://nsearchives.nseindia.com/365d/MANUFGBEES-EQ.svg,"{'symbol': 'MANUFGBEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Nifty India Manufacturing ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1GH6', 'listingDate': '2025-08-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
SILVERADD,DSP Silver ETF,156.65,160,156.65,158.19,1.54,0.98,260035,41106332.8,156.3608,183,83.3,156.65,0,80.1,16.69,27-Nov-2024,28-Oct-2025,81.8693952632789,17.84117997616209,-,-,13.557377049180328,-89.90396158463386,https://nsearchives.nseindia.com/today/SILVERADDEQN.svg,https://nsearchives.nseindia.com/30d/SILVERADD-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERADD-EQ.svg,"{'symbol': 'SILVERADD', 'companyName': 'DSP  Mutual Fund - DSP Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1RE3', 'listingDate': '2022-08-25', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
AXISILVER,Axis Silver ETF,165.5,165.5,161.91,162.9,1.43,0.89,985030,160500788.2,161.335,194.8,85.51,161.47,0,79.45,16.52,27-Nov-2024,28-Oct-2025,81.04023116248055,17.549429932169136,-,-,16.37577002053388,-90.5040346158344,https://nsearchives.nseindia.com/today/AXISILVEREQN.svg,https://nsearchives.nseindia.com/30d/AXISILVER-EQ.svg,https://nsearchives.nseindia.com/365d/AXISILVER-EQ.svg,"{'symbol': 'AXISILVER', 'companyName': 'Axis Mutual Fund - Axis Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K011K1', 'listingDate': '2022-09-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
HEALTHADD,DSP Nifty Healthcare ETF,150.97,151.46,150.87,151.4,1.18,0.79,265,40057.4,150.5088,152.22,120,150.22,0,6.89,0.73,27-Nov-2024,28-Oct-2025,7.727337412836214,1.522161872192054,-,-,0.538693995532777,-26.16666666666667,https://nsearchives.nseindia.com/today/HEALTHADDEQN.svg,https://nsearchives.nseindia.com/30d/HEALTHADD-EQ.svg,https://nsearchives.nseindia.com/365d/HEALTHADD-EQ.svg,"{'symbol': 'HEALTHADD', 'companyName': 'DSP Mutual Fund - DSP Nifty Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1UF4', 'listingDate': '2024-02-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '28-Nov-2025 15:59:52', 'preOpenTime': '28-Nov-2025 09:07:06', 'QuotePreOpenFlag': False}}"
