symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
MONQ50,Nasdaq Q-50 Total Return Index,77.39,81.5,75.32,81.49,4.84,6.31,131025,10324770,69.3309,93.32,57.51,-,-,33.89746960236608,-10.783884388000885,76.65,0,12.67681097299614,-41.697096157190046,https://nsearchives.nseindia.com/today/MONQ50EQN.svg,25.94,19-Mar-2024,https://nsearchives.nseindia.com/365d/MONQ50-EQ.svg,17-Feb-2025,-16.08,https://nsearchives.nseindia.com/30d/MONQ50-EQ.svg,"{'symbol': 'MONQ50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nasdaq Q 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01AU3', 'slb_isin': 'INF247L01AU3', 'listingDate': '2021-12-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
MON100,Nasdaq100,182.22,188.5,181.39,188.5,6.43,3.53,754043,139648763.6,166.4406,221.7,138.51,17-JUN-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,30,-8.205502800097392,182.07,0,14.975191700496163,-36.09125694895676,https://nsearchives.nseindia.com/today/MON100EQN.svg,25.57,19-Mar-2024,https://nsearchives.nseindia.com/365d/MON100-EQ.svg,17-Feb-2025,-11.34,https://nsearchives.nseindia.com/30d/MON100-EQ.svg,"{'symbol': 'MON100', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal NASDAQ 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01AP3', 'slb_isin': 'INF247L01AP3', 'listingDate': '2011-03-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
MAFANG,NYSE FANG+ Total Return Index,119.1,121.57,118.7,121.57,4.02,3.42,759564,91831287.6,103.1281,153.48,82.08,-,-,47.37543944720572,-15.517720639332879,117.55,0,20.79098253844149,-48.111598440545805,https://nsearchives.nseindia.com/today/MAFANGEQN.svg,42.5,19-Mar-2024,https://nsearchives.nseindia.com/365d/MAFANG-EQ.svg,17-Feb-2025,-18.31,https://nsearchives.nseindia.com/30d/MAFANG-EQ.svg,"{'symbol': 'MAFANG', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset NYSE FANG+ ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HF4', 'listingDate': '2021-05-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,52.5,54.02,52.2,53.9,1.4,2.67,32138,1703635.38,52.1557,66.28,49.53,-,-,6.4586213707288085,0.4098360655737684,52.5,0,18.678334339167172,-8.822935594589133,https://nsearchives.nseindia.com/today/HDFCQUALEQN.svg,3.69,19-Mar-2024,https://nsearchives.nseindia.com/365d/HDFCQUAL-EQ.svg,17-Feb-2025,-2.2,https://nsearchives.nseindia.com/30d/HDFCQUAL-EQ.svg,"{'symbol': 'HDFCQUAL', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY100 Quality 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DL6', 'slb_isin': 'INF179KC1DL6', 'listingDate': '2022-09-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
MASPTOP50,S&P 500 Top 50 Total Return Index,50.51,52.89,50.2,51.34,1.22,2.43,454371,23377387.95,45.2556,64.95,36.48,-,-,32.49032258064517,-14.731772130875266,50.12,0,20.954580446497303,-40.73464912280704,https://nsearchives.nseindia.com/today/MASPTOP50EQN.svg,29.34,19-Mar-2024,https://nsearchives.nseindia.com/365d/MASPTOP50-EQ.svg,17-Feb-2025,-16.76,https://nsearchives.nseindia.com/30d/MASPTOP50-EQ.svg,"{'symbol': 'MASPTOP50', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset S&P 500 Top 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HP3', 'listingDate': '2021-09-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
ITIETF,Nifty IT Index,39.03,39.96,39.03,39.84,0.86,2.21,2119563,83828716.65,39.0734,49.53,34.1,01-SEP-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RE 1/- PER UNIT,5.035591879778549,-10.006776598147729,38.98,0,19.563900666262867,-16.832844574780065,https://nsearchives.nseindia.com/today/ITIETFEQN.svg,2.77,19-Mar-2024,https://nsearchives.nseindia.com/365d/ITIETF-EQ.svg,17-Feb-2025,-11.95,https://nsearchives.nseindia.com/30d/ITIETF-EQ.svg,"{'symbol': 'ITIETF', 'companyName': 'ICICI PRUDENTIAL MUTUAL FUND - ICICI Prudential Nifty IT ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC16I6', 'slb_isin': 'INF109KC16I6', 'listingDate': '2020-08-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
MNC,Kotak Nifty MNC ETF,26.78,27.14,26.4,26.96,0.56,2.12,77389,2065512.41,26.2984,33.48,25,-,-,Infinity,2.0825444907232136,26.4,0,19.47431302270011,-7.840000000000003,https://nsearchives.nseindia.com/today/MNCEQN.svg,-,-,-,17-Feb-2025,-0.04,https://nsearchives.nseindia.com/30d/MNC-EQ.svg,"{'symbol': 'MNC', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty MNC ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1JF2', 'slb_isin': 'INF174KA1JF2', 'listingDate': '2022-08-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
CONSUMIETF,Nifty India Consumption Index,109.1,111.99,108.97,110.88,2.29,2.11,34884,3814565.4,108.6186,154,99.01,-,-,11.358843025007536,1.4362821333821179,108.59,0,28,-11.988688011311979,https://nsearchives.nseindia.com/today/CONSUMIETFEQN.svg,9.06,19-Mar-2024,https://nsearchives.nseindia.com/365d/CONSUMIETF-EQ.svg,17-Feb-2025,-0.66,https://nsearchives.nseindia.com/30d/CONSUMIETF-EQ.svg,"{'symbol': 'CONSUMIETF', 'companyName': 'ICICI Prudential Nifty India Consumption ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1V42', 'slb_isin': 'INF109KC1V42', 'listingDate': '2021-11-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
BSE500IETF,S&P BSE 500 index,35.13,35.82,35.08,35.82,0.7,1.99,107411,3807719.95,35.1143,47.6,32.8,28-OCT-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,8.644222020018201,3.3169887510816225,35.12,0,24.747899159663866,-9.207317073170742,https://nsearchives.nseindia.com/today/BSE500IETFEQN.svg,6.52,19-Mar-2024,https://nsearchives.nseindia.com/365d/BSE500IETF-EQ.svg,17-Feb-2025,1.3,https://nsearchives.nseindia.com/30d/BSE500IETF-EQ.svg,"{'symbol': 'BSE500IETF', 'companyName': 'ICICI Prudential BSE 500 ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1V59', 'slb_isin': 'INF109KC1V59', 'listingDate': '2018-05-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
GROWWDEFNC,Nifty India Defence Index- Total Return Index,60.91,62.69,59.2,61.88,1.2,1.98,296969,18242805.67,60.7225,72,49.83,-,-,Infinity,16.842900302114806,60.68,0,14.055555555555552,-24.18221954645797,https://nsearchives.nseindia.com/today/GROWWDEFNCEQN.svg,-,-,-,17-Feb-2025,14.58,https://nsearchives.nseindia.com/30d/GROWWDEFNC-EQ.svg,"{'symbol': 'GROWWDEFNC', 'companyName': 'Groww Mutual Fund - Groww Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IO8', 'listingDate': '2024-10-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '20-Mar-2025 16:00:00', 'preOpenTime': '20-Mar-2025 09:07:26', 'QuotePreOpenFlag': False}}"
