symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,xdt,ypc,cact,mpc,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
BANKNIFTY1,Nifty Bank,53.47,54.07,52.3,53.2,1.08,2.07,1831767,97761404.79,51.9627,65.29,50.52,52.12,0,-90.18,-16.74,28-Mar-2025,27-Feb-2026,27-FEB-26,-89.82207767361776,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-14.041040555824846,18.517383979169864,-5.304829770387965,https://nsearchives.nseindia.com/today/BANKNIFTY1EQN.svg,https://nsearchives.nseindia.com/30d/BANKNIFTY1-EQ.svg,https://nsearchives.nseindia.com/365d/BANKNIFTY1-EQ.svg,EQ,"{'symbol': 'BANKNIFTY1', 'companyName': 'Kotak Nifty Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1ZB7', 'slb_isin': 'INF174KA1ZB7', 'listingDate': '2014-12-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
TOP10ADD,Nifty Top 10 Equal Weight Index,85.27,90,84.43,85.9,1.63,1.93,1129705,96352539.45,83.1995,103.43,83.12,84.27,0,-10.46,-10.47,28-Mar-2025,27-Feb-2026,-,-6.873373807458791,-,-7.773244578054537,16.94866093009765,-3.3445620789220416,https://nsearchives.nseindia.com/today/TOP10ADDEQN.svg,https://nsearchives.nseindia.com/30d/TOP10ADD-EQ.svg,https://nsearchives.nseindia.com/365d/TOP10ADD-EQ.svg,EQ,"{'symbol': 'TOP10ADD', 'companyName': 'DSP Mutual Fund - DSP Nifty Top 10 Equal Weight ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1UR9', 'slb_isin': 'INF740KA1UR9', 'listingDate': '2024-09-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
HNGSNGBEES,Hang Seng Index,463.22,484.98,461.79,482.5,30.57,6.76,200431,95511384.43,434.6473,579.92,319,451.93,0,14.1,-14.37,28-Mar-2025,27-Feb-2026,19-DEC-19,22.59572630027695, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-6.822702431299855,16.79886880949096,-51.2539184952978,https://nsearchives.nseindia.com/today/HNGSNGBEESEQN.svg,https://nsearchives.nseindia.com/30d/HNGSNGBEES-EQ.svg,https://nsearchives.nseindia.com/365d/HNGSNGBEES-EQ.svg,EQ,"{'symbol': 'HNGSNGBEES', 'companyName': 'NIPPON INDIA ETF HANG SENG BEES', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB19I1', 'slb_isin': 'INF204KB19I1', 'listingDate': '2010-03-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
GROWWSLVR,Commodity-Silver,22.49,23.44,22.49,22.95,0.88,3.99,4013455,92510137.75,22.3025,36.3,9.42,22.07,0,0,-14.72,,27-Feb-2026,06-FEB-26,Infinity,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER UNIT TO RE 1/- PER UNIT,-18.617021276595747,36.776859504132226,-143.63057324840764,https://nsearchives.nseindia.com/today/GROWWSLVREQN.svg,https://nsearchives.nseindia.com/30d/GROWWSLVR-EQ.svg,,EQ,"{'symbol': 'GROWWSLVR', 'companyName': 'Groww Mutual Fund - Groww Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01OF4', 'listingDate': '2025-05-23', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
SBILIQETF,Nifty 1D Rate Index,1032.93,1032.95,1032.93,1032.95,0.01,0.00,86283,89125162.02,1032.7876,1050,984.99,1032.94,0,0,0.41,,27-Feb-2026,-,Infinity,-,0.39069713197204686,1.6238095238095194,-4.869084965329601,https://nsearchives.nseindia.com/today/SBILIQETFEQN.svg,https://nsearchives.nseindia.com/30d/SBILIQETF-EQ.svg,,EQ,"{'symbol': 'SBILIQETF', 'companyName': 'SBI Mutual Fund - SBI NIFTY 1D Rate Liquid ETF - Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1969', 'listingDate': '2025-08-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
ALPHA,NIFTY Alpha 50 Index,43.68,44.44,42.99,43.82,1.2,2.82,1957125,86328783.75,42.6054,53.6,39,42.62,0,-3.9,-12.34,28-Mar-2025,27-Feb-2026,-,0.5045871559633002,-,-8.746355685131201,18.24626865671642,-12.35897435897436,https://nsearchives.nseindia.com/today/ALPHAEQN.svg,https://nsearchives.nseindia.com/30d/ALPHA-EQ.svg,https://nsearchives.nseindia.com/365d/ALPHA-EQ.svg,EQ,"{'symbol': 'ALPHA', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty Alpha 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1IA5', 'slb_isin': 'INF174KA1IA5', 'listingDate': '2021-12-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
NEXT50IETF,Nifty Next 50,65.27,66,64.13,66,2.32,3.64,1279483,83908495.14,63.5364,76.55,59.66,63.68,0,-3.46,-13.22,28-Mar-2025,27-Feb-2026,15-NOV-18,1.2425218591808596, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 1/- PER SHARE,-8.701065154239876,13.781841933376876,-10.626885685551464,https://nsearchives.nseindia.com/today/NEXT50IETFEQN.svg,https://nsearchives.nseindia.com/30d/NEXT50IETF-EQ.svg,https://nsearchives.nseindia.com/365d/NEXT50IETF-EQ.svg,EQ,"{'symbol': 'NEXT50IETF', 'companyName': 'ICICI Prudential Mutual Fund - ICICI Prudential Nifty Next 50 ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC1NS5', 'slb_isin': 'INF109KC1NS5', 'listingDate': '2018-08-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
MOMENTUM50,Nifty 500 Momentum 50 Total Return Index,45.94,47.7,45.93,46.9,1.37,3.01,1626316,76664536.24,45.471,56.9,43.01,45.53,0,-4.21,-12.31,28-Mar-2025,27-Feb-2026,-,-0.4246284501061631,-,-8.057243677710252,17.57469244288225,-9.044408277144852,https://nsearchives.nseindia.com/today/MOMENTUM50EQN.svg,https://nsearchives.nseindia.com/30d/MOMENTUM50-EQ.svg,https://nsearchives.nseindia.com/365d/MOMENTUM50-EQ.svg,EQ,"{'symbol': 'MOMENTUM50', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty 500 Momentum 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01DK8', 'slb_isin': 'INF247L01DK8', 'listingDate': '2024-09-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
NIFTY1,Nifty 50,248,253.45,248,252.98,6.49,2.63,295916,74369609.12,246.0731,320,238.25,246.49,0,-3.91,-11.3,28-Mar-2025,27-Feb-2026,27-JUL-17,-0.043462799794544885, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RS 1/- PER SHARE,-7.950369319215514,20.94375,-6.182581322140605,https://nsearchives.nseindia.com/today/NIFTY1EQN.svg,https://nsearchives.nseindia.com/30d/NIFTY1-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTY1-EQ.svg,EQ,"{'symbol': 'NIFTY1', 'companyName': 'Kotak Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174K014P6', 'slb_isin': 'INF174K014P6', 'listingDate': '2010-02-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
GOLDBETA,Gold,125.6,126.25,123.6,125.35,2.8,2.28,586783,73570852.54,122.1682,149.35,71.1,122.55,0,0,-8.41,,27-Feb-2026,25-MAR-21,Infinity, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,-10.81465670579866,16.06963508536994,-76.30098452883264,https://nsearchives.nseindia.com/today/GOLDBETAEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBETA-EQ.svg,,EQ,"{'symbol': 'GOLDBETA', 'companyName': 'UTI Mutual Fund - UTI Gold Exchange Traded Fund', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AUX7', 'listingDate': '2007-04-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
GOLDADD,DSP Gold ETF,144.59,147.18,144.3,144.47,0.88,0.61,506274,73323663.42,141.6145,181,81.15,143.59,0,0,-7.07,,27-Feb-2026,-,Infinity,-,-11.215585054080629,20.18232044198895,-78.0283425754775,https://nsearchives.nseindia.com/today/GOLDADDEQN.svg,https://nsearchives.nseindia.com/30d/GOLDADD-EQ.svg,,EQ,"{'symbol': 'GOLDADD', 'companyName': 'DSP Mutual Fund - DSP Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1SW3', 'listingDate': '2023-05-05', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
FMCGIETF,Nifty FMCG Index,49.25,49.86,48.7,48.7,0.03,0.06,1477659,73055460.96,48.695,62.3,48.55,48.67,0,-13.81,-11.17,28-Mar-2025,27-Feb-2026,10-MAY-24,-13.02018217538846,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-10.412067696835903,21.8298555377207,-0.30895983522143294,https://nsearchives.nseindia.com/today/FMCGIETFEQN.svg,https://nsearchives.nseindia.com/30d/FMCGIETF-EQ.svg,https://nsearchives.nseindia.com/365d/FMCGIETF-EQ.svg,EQ,"{'symbol': 'FMCGIETF', 'companyName': 'ICICI PRUDENTIAL MUTUAL FUND - ICICI Prudential Nifty FMCG ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19V3', 'slb_isin': 'INF109KC19V3', 'listingDate': '2021-08-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
SILVERAG,Mirae Asset Silver ETF,227.82,231.38,227.39,227.5,6.82,3.09,318736,73003293.44,226.5712,380,84.55,220.68,0,0,-14.15,,27-Feb-2026,-,Infinity,-,-18.359290892126616,40.13157894736842,-169.07155529272617,https://nsearchives.nseindia.com/today/SILVERAGEQN.svg,https://nsearchives.nseindia.com/30d/SILVERAG-EQ.svg,,EQ,"{'symbol': 'SILVERAG', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01KG6', 'listingDate': '2023-06-15', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
AONELIQUID,Nifty 1D Rate Index,1053.37,1053.37,1053.35,1053.36,0,0.00,65305,68789674.8,1053.1617,1060,908.58,1053.36,0,5.18,0.43,28-Mar-2025,27-Feb-2026,-,5.179282868525886,-,0.4003202562049466,0.626415094339632,-15.934755332496847,https://nsearchives.nseindia.com/today/AONELIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/AONELIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/AONELIQUID-EQ.svg,EQ,"{'symbol': 'AONELIQUID', 'companyName': 'Angel One Mutual Fund - Angel One Nifty 1D Rate Liquid ETF - Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF1J2R01056', 'slb_isin': 'INF1J2R01056', 'listingDate': '2025-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
ICICIB22,S&P BSE BHARAT 22 index,117.39,117.39,114.01,117.19,3.22,2.83,574868,66914635.2,113.8507,131,95.41,113.97,0,9.2,-10.39,28-Mar-2025,27-Feb-2026,-,12.98688777477825,-,-6.628953868217677,10.54198473282443,-22.827795828529506,https://nsearchives.nseindia.com/today/ICICIB22EQN.svg,https://nsearchives.nseindia.com/30d/ICICIB22-EQ.svg,https://nsearchives.nseindia.com/365d/ICICIB22-EQ.svg,EQ,"{'symbol': 'ICICIB22', 'companyName': 'ICICI Prudential Mutual Fund - BHARAT 22 ETF', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KB15Y7', 'slb_isin': 'INF109KB15Y7', 'listingDate': '2017-11-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
BSLGOLDETF,Gold,130.17,132.19,130.15,130.48,2.31,1.80,511399,66844963.29,128.1922,155.99,74.91,128.17,0,62.16,-8.31,28-Mar-2025,27-Feb-2026,25-NOV-21,60.61053668143771, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 0.10/- PER SHARE,-11.21393576483398,16.353612411052,-74.18235215592043,https://nsearchives.nseindia.com/today/BSLGOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/BSLGOLDETF-EQ.svg,https://nsearchives.nseindia.com/365d/BSLGOLDETF-EQ.svg,EQ,"{'symbol': 'BSLGOLDETF', 'companyName': 'Aditya Birla Sun Life Gold ETF - Growth', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB18D3', 'listingDate': '2011-05-20', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
SETFNN50,Nifty Next 50,658,672.98,650.89,652.06,9.39,1.46,98750,65482112.5,644.3199,840,585.51,642.67,0,-3.56,-13.84,28-Mar-2025,27-Feb-2026,02-NOV-17,-0.9373623201616567, DIVIDEND - RS 7/- PER UNIT,-11.038650967979601,22.373809523809534,-11.366159416576993,https://nsearchives.nseindia.com/today/SETFNN50EQN.svg,https://nsearchives.nseindia.com/30d/SETFNN50-EQ.svg,https://nsearchives.nseindia.com/365d/SETFNN50-EQ.svg,EQ,"{'symbol': 'SETFNN50', 'companyName': 'SBI-ETF Nifty Next 50', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA1598', 'slb_isin': 'INF200KA1598', 'listingDate': '2015-03-25', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
HDFCNIFTY,Nifty 50,257.02,257.24,253.75,256.46,5.7,2.27,252677,64531179.03,249.9527,301.88,240.55,250.76,0,-3.59,-11.18,28-Mar-2025,27-Feb-2026,17-FEB-21,-0.05066448419657643, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 761.25/- PER UNIT TO RS 76.125/- PER UNIT,-7.989810928138354,15.0457135285544,-6.614009561421728,https://nsearchives.nseindia.com/today/HDFCNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/HDFCNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCNIFTY-EQ.svg,EQ,"{'symbol': 'HDFCNIFTY', 'companyName': 'HDFC NIFTY 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1965', 'slb_isin': 'INF179KC1965', 'listingDate': '2015-12-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
NEXT50,Nifty Next 50,621.27,643.8,621.27,637.99,16.72,2.69,96237,61386695.19,620.9508,738.15,580,621.27,0,-3.47,-13.4,28-Mar-2025,27-Feb-2026,-,0.1334086699940394,-,-9.649781201761712,13.56905777958409,-9.998275862068967,https://nsearchives.nseindia.com/today/NEXT50EQN.svg,https://nsearchives.nseindia.com/30d/NEXT50-EQ.svg,https://nsearchives.nseindia.com/365d/NEXT50-EQ.svg,EQ,"{'symbol': 'NEXT50', 'companyName': 'Mirae Asset Mutual Fund - MIRAE ASSET NIFTY NEXT 50 ETF (MANXT50) - Mi', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01FN2', 'slb_isin': 'INF769K01FN2', 'listingDate': '2020-01-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
NIFTYBETA,Nifty 50,247.55,255.29,247.55,249.6,3.04,1.23,242742,60899112.96,245.8922,297.48,235,246.56,0,0,-11.38,,27-Feb-2026,25-SEP-23,Infinity,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-9.034585808520715,16.095199677289237,-6.212765957446806,https://nsearchives.nseindia.com/today/NIFTYBETAEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBETA-EQ.svg,,EQ,"{'symbol': 'NIFTYBETA', 'companyName': 'UTI Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AZC0', 'slb_isin': 'INF789F1AZC0', 'listingDate': '2015-09-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
BSLNIFTY,Nifty 50,26.63,26.74,26.2,26.35,0.36,1.39,2204429,58461457.08,25.9995,31.45,23.58,25.99,0,-4.03,-11.54,28-Mar-2025,27-Feb-2026,25-NOV-21,-1.3847305389221463, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-9.169251982075146,16.21621621621621,-11.747243426632755,https://nsearchives.nseindia.com/today/BSLNIFTYEQN.svg,https://nsearchives.nseindia.com/30d/BSLNIFTY-EQ.svg,https://nsearchives.nseindia.com/365d/BSLNIFTY-EQ.svg,EQ,"{'symbol': 'BSLNIFTY', 'companyName': 'Aditya Birla Sun Life Nifty 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB19D1', 'slb_isin': 'INF209KB19D1', 'listingDate': '2011-07-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
GROWWLIQID,Nifty 1D Rate Index,108.46,108.47,108.46,108.47,0.01,0.01,524453,56882172.38,108.4472,108.49,100,108.46,0,4.96,0.39,28-Mar-2025,27-Feb-2026,-,4.974354011419723,-,0.37013047099102964,0.018434878790668286,-8.469999999999999,https://nsearchives.nseindia.com/today/GROWWLIQIDEQN.svg,https://nsearchives.nseindia.com/30d/GROWWLIQID-EQ.svg,https://nsearchives.nseindia.com/365d/GROWWLIQID-EQ.svg,EQ,"{'symbol': 'GROWWLIQID', 'companyName': 'Groww Mutual Fund - Groww Nifty 1D Rate Liquid ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01IP5', 'slb_isin': 'INF666M01IP5', 'listingDate': '2024-09-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
MOSMALL250,Motilal Oswal Nifty Smallcap 250 ETF,14.98,15.03,14.75,14.95,0.49,3.39,3767364,56096049.96,14.3394,19.38,13.22,14.46,0,-4.87,-9.51,28-Mar-2025,27-Feb-2026,-,-0.7304116865869934,-,-4.533844189016608,22.858617131062953,-13.086232980332818,https://nsearchives.nseindia.com/today/MOSMALL250EQN.svg,https://nsearchives.nseindia.com/30d/MOSMALL250-EQ.svg,https://nsearchives.nseindia.com/365d/MOSMALL250-EQ.svg,EQ,"{'symbol': 'MOSMALL250', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty Smallcap 250 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01CH6', 'slb_isin': 'INF247L01CH6', 'listingDate': '2024-03-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '01-Apr-2026 15:59:49', 'preOpenTime': '01-Apr-2026 09:07:51', 'QuotePreOpenFlag': False}}"
