symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
LIQUIDBEES,Government Securities,999.99,1000.01,999.98,1000,0.01,0.00,4297354,4297311026.46,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,04-Jul-2025,05-Jun-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,19-SEP-17,0.0010000100000990915,2.9116787541626628,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,218.7,218.7,215.3,216.18,-4.18,-1.90,19785983,4285446057.97,221.1618,360,101.35,-,-,108.28596203873205,-5.1550914754529895,220.36,0,112.09,-9.53,04-Jul-2025,05-Jun-2026,-,-5.1550914754529895,-,108.28596203873205,39.95,-113.3004440059201,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
GOLDBEES,Gold,119.37,119.46,118.41,118.58,-0.93,-0.78,16727134,1986347162.5,119.4794,148.14,79,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,47.24947224636781,-4.494201030927833,119.51,0,47.74,-6.47,04-Jul-2025,05-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-4.494201030927833,19-DEC-19,47.24947224636781,19.954097475361138,-50.10126582278481,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,278.49,278.55,276.7,276.74,-0.69,-0.25,6799785,1889320262.25,277.8459,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-3.2614395078127676,5.400670322973799,277.43,0,-3.03,4.55,04-Jul-2025,05-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,5.400670322973799,19-DEC-19,-3.2614395078127676,8.440033085194372,-9.94835121176004,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,114.87,114.89,114.87,114.89,0.03,0.03,14984415,1721259751.05,114.865,114.89,102,-,-,5.04708786687391,0.41076734836566936,114.86,0,5.04,0.38,04-Jul-2025,05-Jun-2026,-,0.41076734836566936,-,5.04708786687391,0,-12.637254901960784,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,22.04,22.41,21.86,21.96,-0.4,-1.79,50516425,1110856185.75,22.4599,35.1,10.11,-,-,108.94386298763084,-4.85268630849219,22.36,0,112.55,-9.47,04-Jul-2025,05-Jun-2026,-,-4.85268630849219,-,108.94386298763084,37.43589743589744,-117.21068249258163,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
ITBEES,Nifty IT TRI,30.28,31.17,30.25,31,0.72,2.38,34230827,1058417170.84,30.2507,44.27,28.55,-,-,-26.713947990543733,-2.3006618342262857,30.28,0,-28.8,-6.11,04-Jul-2025,05-Jun-2026,-,-2.3006618342262857,-,-26.713947990543733,29.975152473458326,-8.581436077057791,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1112.16,1112.32,1112.16,1112.32,0.16,0.01,712539,792564255.09,1112.1597,1136.66,1030.28,-,-,5.123285858748149,0.3989529740951209,1112.16,0,5.12,0.4,04-Jul-2025,05-Jun-2026,-,0.3989529740951209,-,5.123285858748149,2.1413615329122293,-7.962883876227818,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,999.99,1000.01,999.99,1000,0,0.00,685547,685540144.53,1000,1041.19,969.99,-,-,0,0.0010000100000990915,1000,0,0,0,04-Jul-2025,05-Jun-2026,-,0.0010000100000990915,-,0,3.956050288612074,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
HDFCSILVER,HDFC Silver ETF,218.06,218.06,215.22,216.15,-4.4,-2.00,2833695,613381619.7,221.1871,359,101.66,-,-,107.69674257711158,-5.022409702082787,220.55,0,111.78,-9.44,04-Jul-2025,05-Jun-2026,-,-5.022409702082787,-,107.69674257711158,39.79108635097493,-112.62049970489869,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1134.45,1134.47,1134.45,1134.45,0.15,0.01,479991,544525789.95,1134.3107,1151.22,1052.08,-,-,5.012496528742025,0.38847494823284606,1134.3,0,5.01,0.39,04-Jul-2025,05-Jun-2026,-,0.38847494823284606,-,5.012496528742025,1.4567154844425898,-7.8292525283248535,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ
BANKBEES,Nifty Bank,604.08,607.97,602.55,602.85,-0.19,-0.03,840022,507868900.98,603.4307,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,2.9544872342242456,7.90034185892502,603.04,0,2.85,7.1,04-Jul-2025,05-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,7.90034185892502,19-DEC-19,2.9544872342242456,5.655800560259157,-16.835923873018334,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
SETFGOLD,Gold,126.36,126.36,122.18,122.34,-0.94,-0.76,4052334,496086728.28,123.1942,153.95,79.79,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,47.237934769527016,-4.50394192490829,123.28,0,47.91,-6.47,04-Jul-2025,05-Jun-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,-4.50394192490829,06-JAN-22,47.237934769527016,20.532640467684306,-53.327484647198894,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ
