symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,209.71,210.14,207.8,208.92,0.91,0.44,17714572,3703408422.32,208.212,360,105.42,-,-,89.89274677331395,-12.446567764646726,208.01,0,89.07,-9.47,14-Jul-2025,12-Jun-2026,-,-12.446567764646726,-,89.89274677331395,41.96666666666667,-98.1787137165623,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.11,1000.01,0.01,0.00,3646592,3646592000,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,0.002000020000198183,1000,0,0,0,14-Jul-2025,12-Jun-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.002000020000198183,19-SEP-17,0.002000020000198183,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDBEES,Gold,116.75,116.75,115.98,116.41,0.43,0.37,14714944,1713408079.36,116.3516,148.14,79.67,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,42.17147044455301,-6.204173716864074,115.98,0,41.65,-4.87,14-Jul-2025,12-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-6.204173716864074,19-DEC-19,42.17147044455301,21.418928041042253,-46.115225304380566,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.01,115.01,114.99,115,0.01,0.01,12440897,1430578746.03,114.9881,115.01,102,-,-,5.061209574273714,0.41037282807997805,114.99,0,5.05,0.42,14-Jul-2025,12-Jun-2026,-,0.41037282807997805,-,5.061209574273714,0.0086948960959961,-12.745098039215685,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
NIFTYBEES,Nifty 50,274.99,275.2,273,273.7,0.35,0.13,3990132,1095011924.76,273.6526,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-3.1870114251352946,1.1343901267413048,273.35,0,-3.31,2.05,14-Jul-2025,12-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.1343901267413048,19-DEC-19,-3.1870114251352946,9.445822994210094,-8.74056416368693,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,20.8,21.4,20.8,21.22,0.09,0.43,39059844,829631086.56,21.1626,35.1,10.44,-,-,89.80322003577817,-12.422616591002896,21.13,0,89,-9.47,14-Jul-2025,12-Jun-2026,-,-12.422616591002896,-,89.80322003577817,39.54415954415955,-103.25670498084291,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,999.99,1000,999.99,999.99,0,0.00,691133,691126088.67,1000,1024.98,994.99,-,-,0,0,999.99,0,0,0,14-Jul-2025,12-Jun-2026,-,0,-,0,2.4380963530995734,-0.5025176132423441,https://nsearchives.nseindia.com/today/LIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID-EQ.svg,EQ
HDFCSILVER,HDFC Silver ETF,210.99,210.99,208,208.75,0.69,0.33,3234351,676399824.63,208.316,359,105.65,-,-,88.84566672697666,-12.711687225590635,208.06,0,88.22,-9.58,14-Jul-2025,12-Jun-2026,-,-12.711687225590635,-,88.84566672697666,41.852367688022284,-97.58637008991954,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1113,1113.54,1113,1113.53,0.15,0.01,592858,660159240.16,1113.3775,1136.66,1030.28,-,-,5.135298449685582,0.41390877775171947,1113.38,0,5.12,0.41,14-Jul-2025,12-Jun-2026,-,0.41390877775171947,-,5.135298449685582,2.0349092956557024,-8.0803276779128,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
HDFCGOLD,Gold,121,121,119.92,120.33,0.41,0.34,5107847,614473994.1,120.1871,152.3,82.08,17-FEB-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,42.2004254313401,-6.124200343267288,119.92,0,41.72,-4.72,14-Jul-2025,12-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER UNIT TO RE 1/- PER UNIT,-6.124200343267288,17-FEB-21,42.2004254313401,20.99146421536442,-46.60087719298246,https://nsearchives.nseindia.com/today/HDFCGOLDEQN.svg,https://nsearchives.nseindia.com/30d/HDFCGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCGOLD-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,219.9,219.9,216.96,218,1.12,0.52,2474422,539127065.36,217.2616,373.5,109.49,-,-,90.30990833697076,-12.463861227112107,216.88,0,89.33,-9.55,14-Jul-2025,12-Jun-2026,-,-12.463861227112107,-,90.30990833697076,41.633199464524765,-99.10494109051055,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,13.68,13.8,13.64,13.7,0.06,0.44,39217678,536890011.82,13.6764,17.7,8,-,-,42.55983350676379,-5.906593406593414,13.64,0,41.94,-4.62,14-Jul-2025,12-Jun-2026,-,-5.906593406593414,-,42.55983350676379,22.598870056497177,-71.24999999999999,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
ITBEES,Nifty IT TRI,31.7,31.9,31.18,31.71,-0.14,-0.44,15598050,493834263,31.8503,44.27,28.55,-,-,-21.684366510249447,1.6672010259698606,31.85,0,-21.34,3.11,14-Jul-2025,12-Jun-2026,-,1.6672010259698606,-,-21.684366510249447,28.371357578495598,-11.06830122591944,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
