symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
LIQUIDBEES,Government Securities,1000,1000,998.1,999.99,-0.01,-0.00,10132069,10131967679.31,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,-0.0009999999999990906,-0.0009999999999990906,1000,0,0,0,04-Jul-2025,05-Jun-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,-0.0009999999999990906,19-SEP-17,-0.0009999999999990906,2.9126496373751203,-3.0928153898493798,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,114.86,114.88,114.85,114.87,0.02,0.02,35029041,4023435649.26,114.8495,114.88,102,-,-,5.086451376818226,0.45474420638391805,114.85,0,5.03,0.38,04-Jul-2025,05-Jun-2026,-,0.45474420638391805,-,5.086451376818226,0.008704735376036651,-12.617647058823534,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,221.33,222.87,219.4,220.55,-0.76,-0.34,17165117,3779415461.06,221.6576,360,101.35,-,-,112.33272359680369,-10.632521577049307,221.31,0,113,-9.14,04-Jul-2025,05-Jun-2026,-,-10.632521577049307,-,112.33272359680369,38.73611111111111,-117.61223482979776,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
GOLDBEES,Gold,123,123,119.3,119.69,-0.62,-0.52,25822672,3094072559.04,120.1367,148.14,79,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,47.7471917047278,-6.228455029771234,120.31,0,48.73,-5.85,04-Jul-2025,05-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-6.228455029771234,19-DEC-19,47.7471917047278,19.204806264344533,-51.50632911392405,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDPLUS,Nifty 1D Rate Index,1093,1093.1,1092.08,1093.08,0.14,0.01,2062968,2254927172.4,1092.9369,1094.25,1018.24,-,-,5.155412750483403,0.45306253733399215,1092.94,0,5.09,0.39,04-Jul-2025,05-Jun-2026,-,0.45306253733399215,-,5.155412750483403,0.10692254969157622,-7.349937146448767,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,EQ
NIFTYBEES,Nifty 50,277,277.66,275.5,277.48,1.57,0.57,7713858,2137664328.96,276.0381,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-2.7716458180034227,4.49256260591226,275.91,0,-3.57,3.98,04-Jul-2025,05-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,4.49256260591226,19-DEC-19,-2.7716458180034227,8.195202646815543,-10.242352006356786,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,995,1000,994.99,999.99,0,0.00,1109966,1109943800.68,1000,1024.98,994.99,-,-,0,0,999.99,0,0,0,04-Jul-2025,05-Jun-2026,-,0,-,0,2.4380963530995734,-0.5025176132423441,https://nsearchives.nseindia.com/today/LIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1112,1113.6,1110.13,1112.16,0.15,0.01,915689,1018383521.35,1112.0087,1136.66,1030.28,-,-,5.166805355927084,0.4525132095921953,1112.01,0,5.11,0.38,04-Jul-2025,05-Jun-2026,-,0.4525132095921953,-,5.166805355927084,2.155437861805641,-7.94735411732734,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,999.99,1004.99,999.99,1000,0.01,0.00,1011055,1011055000,1000,1041.19,969.99,-,-,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,04-Jul-2025,05-Jun-2026,-,0.0010000100000990915,-,0.0010000100000990915,3.956050288612074,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,22.46,22.74,22.01,22.4,-0.06,-0.27,41339571,923939411.85,22.5091,35.1,10.11,-,-,113.13035204567078,-10.507391130643237,22.46,0,113.5,-9.07,04-Jul-2025,05-Jun-2026,-,-10.507391130643237,-,113.13035204567078,36.182336182336186,-121.56280909990109,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
