symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
MID150,Nifty Midcap 150 Index,19.15,19.75,19.1,19.75,0.63,3.29,147164,2824077.16,,22.95,18.75,-,-,Infinity,Infinity,19.12,0,13.943355119825705,-5.333333333333333,https://nsearchives.nseindia.com/today/MID150EQN.svg,-,-,-,-,-,-,"{'symbol': 'MID150', 'companyName': 'Kotak Mahindra Mutual Fund - Kotak Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF174KA1VW2', 'listingDate': '2025-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
PHARMABEES,Nifty Pharma TRI,21.44,22.5,21.44,21.95,0.6,2.81,13793728,305806949.76,21.3902,24.65,17,-,-,12.56410256410256,8.234714003944765,21.35,0,10.95334685598377,-29.117647058823525,https://nsearchives.nseindia.com/today/PHARMABEESEQN.svg,12.31,02-Apr-2024,https://nsearchives.nseindia.com/365d/PHARMABEES-EQ.svg,03-Mar-2025,7.99,https://nsearchives.nseindia.com/30d/PHARMABEES-EQ.svg,"{'symbol': 'PHARMABEES', 'companyName': 'Nippon India Mutual Fund - Nippon India Nifty Pharma ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1089', 'slb_isin': 'INF204KC1089', 'listingDate': '2021-07-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
HDFCPSUBK,HDFC NIFTY PSU BANK ETF,62.82,64.85,62.8,64.45,1.64,2.61,32794,2105702.74,63.2623,81.65,55.68,-,-,-10.048848569434755,14.131397202054197,62.81,0,21.06552357624005,-15.750718390804604,https://nsearchives.nseindia.com/today/HDFCPSUBKEQN.svg,-10.13,02-Apr-2024,https://nsearchives.nseindia.com/365d/HDFCPSUBK-EQ.svg,03-Mar-2025,14.03,https://nsearchives.nseindia.com/30d/HDFCPSUBK-EQ.svg,"{'symbol': 'HDFCPSUBK', 'companyName': 'HDFC Mutual Fund -HDFC NIFTY PSU BANK ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1HW4', 'slb_isin': 'INF179KC1HW4', 'listingDate': '2024-02-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
MOHEALTH,Motilal Oswal S&P BSE Healthcare ETF,41.75,45.89,41.75,42.6,1.07,2.58,218320,9418324.8,41.5112,46.97,34,-,-,19.562166713443723,11.869747899159673,41.53,0,9.3038109431552,-25.294117647058826,https://nsearchives.nseindia.com/today/MOHEALTHEQN.svg,18.58,02-Apr-2024,https://nsearchives.nseindia.com/365d/MOHEALTH-EQ.svg,03-Mar-2025,10.95,https://nsearchives.nseindia.com/30d/MOHEALTH-EQ.svg,"{'symbol': 'MOHEALTH', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal S&P BSE Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01BB1', 'slb_isin': 'INF247L01BB1', 'listingDate': '2022-08-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
BANKPSU,Nifty PSU Bank Total Return Index,62.86,64.55,62.86,64.28,1.46,2.32,7030,447389.2,62.9381,74.11,55.29,-,-,Infinity,14.072759538598048,62.82,0,13.26406692754014,-16.259721468620008,https://nsearchives.nseindia.com/today/BANKPSUEQN.svg,-,-,-,03-Mar-2025,14.02,https://nsearchives.nseindia.com/30d/BANKPSU-EQ.svg,"{'symbol': 'BANKPSU', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01LZ4', 'listingDate': '2024-10-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
PSUBNKBEES,Nifty PSU Bank,70,71.87,68,71.51,1.54,2.20,4205250,298488645,69.9963,90.3,61.54,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-9.72099482388586,14.032849625259136,69.97,0,20.80841638981173,-16.200844978875537,https://nsearchives.nseindia.com/today/PSUBNKBEESEQN.svg,-9.97,02-Apr-2024,https://nsearchives.nseindia.com/365d/PSUBNKBEES-EQ.svg,03-Mar-2025,13.71,https://nsearchives.nseindia.com/30d/PSUBNKBEES-EQ.svg,"{'symbol': 'PSUBNKBEES', 'companyName': 'Nippon India ETF Nifty PSU Bank BeES', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KB16I7', 'slb_isin': 'INF204KB16I7', 'listingDate': '2007-11-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
AXISHCETF,Nifty Healthcare Index,138.88,145,138.88,140.88,3,2.18,11129,1571526.09,137.7449,159.99,116,-,-,14.322811003813998,9.133162909597948,137.88,0,11.944496531033197,-21.44827586206896,https://nsearchives.nseindia.com/today/AXISHCETFEQN.svg,13.97,02-Apr-2024,https://nsearchives.nseindia.com/365d/AXISHCETF-EQ.svg,03-Mar-2025,8.8,https://nsearchives.nseindia.com/30d/AXISHCETF-EQ.svg,"{'symbol': 'AXISHCETF', 'companyName': 'AXIS MUTUAL FUND - Axis NIFTY Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K01Z12', 'slb_isin': 'INF846K01Z12', 'listingDate': '2021-05-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
MODEFENCE,Nifty India Defence Total Return Index,68.99,71.5,68,71.12,1.52,2.18,1117041,79030650.75,69.5196,80,55.21,-,-,Infinity,24.50980392156864,69.6,0,11.099999999999994,-28.81724325303388,https://nsearchives.nseindia.com/today/MODEFENCEEQN.svg,-,-,-,03-Mar-2025,24.42,https://nsearchives.nseindia.com/30d/MODEFENCE-EQ.svg,"{'symbol': 'MODEFENCE', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty India Defence ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01DJ0', 'listingDate': '2024-08-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
MIDQ50ADD,Nifty Midcap 150 Quality 50 Index,224.48,229,222.19,229,4.53,2.02,2603,582239.04,224.5807,269.48,204.61,-,-,8.644083878925894,8.731779117800667,224.47,0,15.021522933056263,-11.920238502516977,https://nsearchives.nseindia.com/today/MIDQ50ADDEQN.svg,6.39,02-Apr-2024,https://nsearchives.nseindia.com/365d/MIDQ50ADD-EQ.svg,03-Mar-2025,6.48,https://nsearchives.nseindia.com/30d/MIDQ50ADD-EQ.svg,"{'symbol': 'MIDQ50ADD', 'companyName': 'DSP  Mutual Fund - DSP Nifty Midcap 150 Quality 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1QL0', 'slb_isin': 'INF740KA1QL0', 'listingDate': '2021-12-30', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
SBIBPB,BSE PSU Bank Index TRI,36.42,37.44,35.75,37.15,0.73,2.00,4695,173996.7,36.3196,37.44,35.5,-,-,Infinity,Infinity,36.42,0,0.7745726495726474,-4.647887323943658,https://nsearchives.nseindia.com/today/SBIBPBEQN.svg,-,-,-,-,-,-,"{'symbol': 'SBIBPB', 'companyName': 'SBI Mutual Fund - SBI BSE PSU Bank ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KB1712', 'listingDate': '2025-03-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '03-Apr-2025 16:00:00', 'preOpenTime': '03-Apr-2025 09:07:11', 'QuotePreOpenFlag': False}}"
