symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,nearWKH,nearWKL,chartTodayPath,perChange365d,date365dAgo,chart365dPath,date30dAgo,perChange30d,chart30dPath,meta
MAFANG,NYSE FANG+ Total Return Index,154.5,157.06,154.5,157.06,3.33,2.17,284946,44750769.3,131.0085,160.2,90.71,-,-,66.21864747592339,1.8349218699345216,153.73,0,1.9600499375780192,-73.145187961636,https://nsearchives.nseindia.com/today/MAFANGEQN.svg,60.37,23-Aug-2024,https://nsearchives.nseindia.com/365d/MAFANG-EQ.svg,25-Jul-2025,0.81,https://nsearchives.nseindia.com/30d/MAFANG-EQ.svg,"{'symbol': 'MAFANG', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset NYSE FANG+ ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HF4', 'slb_isin': 'INF769K01HF4', 'listingDate': '2021-05-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
MAHKTECH,Hang Seng TECH Total Return Index,24.06,25.42,24.06,25.2,0.52,2.11,3189224,80687367.2,21.8886,26.74,12.9,-,-,82.87373004354137,5.971404541631616,24.68,0,5.759162303664919,-95.34883720930232,https://nsearchives.nseindia.com/today/MAHKTECHEQN.svg,84.04,23-Aug-2024,https://nsearchives.nseindia.com/365d/MAHKTECH-EQ.svg,25-Jul-2025,7.96,https://nsearchives.nseindia.com/30d/MAHKTECH-EQ.svg,"{'symbol': 'MAHKTECH', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Hang Seng TECH ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HS7', 'slb_isin': 'INF769K01HS7', 'listingDate': '2021-12-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
MASPTOP50,S&P 500 Top 50 Total Return Index,64.42,64.42,63.5,64.42,1.28,2.03,281989,18092414.24,53.5876,64.95,36.48,-,-,49.431686383669685,8.214345708046364,63.14,0,0.8160123171670532,-76.58991228070177,https://nsearchives.nseindia.com/today/MASPTOP50EQN.svg,45.82,23-Aug-2024,https://nsearchives.nseindia.com/365d/MASPTOP50-EQ.svg,25-Jul-2025,9.2,https://nsearchives.nseindia.com/30d/MASPTOP50-EQ.svg,"{'symbol': 'MASPTOP50', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset S&P 500 Top 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01HP3', 'slb_isin': 'INF769K01HP3', 'listingDate': '2021-09-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
MOGOLD,Domestic Price of Physical Gold,100.1,101,99.6,101,1.35,1.35,6508,655746.08,99.996,103.45,96.3,-,-,Infinity,Infinity,99.65,0,2.368293861768973,-4.880581516095538,https://nsearchives.nseindia.com/today/MOGOLDEQN.svg,-,-,-,-,-,-,"{'symbol': 'MOGOLD', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FY4', 'listingDate': '2025-07-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
FMCGIETF,Nifty FMCG Index,59.82,60.31,59.29,60.09,0.57,0.96,1052887,63120575.65,59.4156,71.2,53,10-MAY-24,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,-9.937050359712224,2.9114574413427006,59.52,0,15.603932584269662,-13.377358490566044,https://nsearchives.nseindia.com/today/FMCGIETFEQN.svg,-10.5,23-Aug-2024,https://nsearchives.nseindia.com/365d/FMCGIETF-EQ.svg,25-Jul-2025,2.18,https://nsearchives.nseindia.com/30d/FMCGIETF-EQ.svg,"{'symbol': 'FMCGIETF', 'companyName': 'ICICI PRUDENTIAL MUTUAL FUND - ICICI Prudential Nifty FMCG ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC19V3', 'slb_isin': 'INF109KC19V3', 'listingDate': '2021-08-10', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
MOSILVER,Domestic Price of Physical Silver,114.99,115.76,114.9,114.9,0.82,0.72,499,57449.87,116.0407,116.54,112.32,-,-,Infinity,Infinity,114.08,0,1.4072421486185005,-2.2970085470085584,https://nsearchives.nseindia.com/today/MOSILVEREQN.svg,-,-,-,-,-,-,"{'symbol': 'MOSILVER', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Silver ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FZ1', 'listingDate': '2025-08-14', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
GOLD360,Commodity-Gold,99,99.7,98.9,99.7,0.7,0.71,3259,324303.09,98.9155,113.1,78.2,-,-,Infinity,2.9426948890036226,99,0,11.847922192749772,-27.493606138107417,https://nsearchives.nseindia.com/today/GOLD360EQN.svg,-,-,-,25-Jul-2025,1.64,https://nsearchives.nseindia.com/30d/GOLD360-EQ.svg,"{'symbol': 'GOLD360', 'companyName': '360 ONE Mutual Fund - 360 ONE Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF579M01BB5', 'listingDate': '2025-03-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
LICMFGOLD,Gold,9149.45,9169.85,9125.65,9165.55,61.65,0.68,709,6488456.04,,9205,6461,-,-,39.42756742778039,2.7528026905829517,9103.9,0,0.4285714285714365,-41.85961925398544,https://nsearchives.nseindia.com/today/LICMFGOLDEQN.svg,39.71,23-Aug-2024,https://nsearchives.nseindia.com/365d/LICMFGOLD-EQ.svg,25-Jul-2025,1.8,https://nsearchives.nseindia.com/30d/LICMFGOLD-EQ.svg,"{'symbol': 'LICMFGOLD', 'companyName': 'LIC MF Gold EXCHANGE TRADED FUND', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF397L01554', 'listingDate': '2011-11-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
EBBETF0430,Nifty BHARAT Bond,1529,1531.87,1525.03,1530,8.23,0.54,4671,7142706.36,1528.8779,1579.24,1357.75,-,-,9.431101320325567,-0.034628527372869054,1521.77,0,3.1179554722524765,-12.686429755109556,https://nsearchives.nseindia.com/today/EBBETF0430EQN.svg,8.9,23-Aug-2024,https://nsearchives.nseindia.com/365d/EBBETF0430-EQ.svg,25-Jul-2025,-0.58,https://nsearchives.nseindia.com/30d/EBBETF0430-EQ.svg,"{'symbol': 'EBBETF0430', 'companyName': 'Edelweiss Mutual Fund - BHARAT Bond  ETF - April 2030', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF754K01KO2', 'slb_isin': 'INF754K01KO2', 'listingDate': '2020-01-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
IVZINGOLD,Gold,8807.55,8828,8770,8810,46.25,0.53,854,7517104.42,8652.2441,8941.15,6170,-,-,37.915919817781926,2.501454333915067,8763.75,0,1.466813553066436,-42.78768233387358,https://nsearchives.nseindia.com/today/IVZINGOLDEQN.svg,39.88,23-Aug-2024,https://nsearchives.nseindia.com/365d/IVZINGOLD-EQ.svg,25-Jul-2025,1.64,https://nsearchives.nseindia.com/30d/IVZINGOLD-EQ.svg,"{'symbol': 'IVZINGOLD', 'companyName': 'Invesco India Gold Exchange Traded Fund', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF205K01361', 'listingDate': '2010-03-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'quotepreopenstatus': {'equityTime': '26-Aug-2025 16:00:00', 'preOpenTime': '26-Aug-2025 09:07:40', 'QuotePreOpenFlag': False}}"
