symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,207.13,208.49,206.05,206.81,-1.85,-0.89,15035050,3111202896.5,209.0405,360,105.42,-,-,91.08380301210384,-13.33081887519906,208.66,0,92.79,-12.56,15-Jul-2025,15-Jun-2026,-,-13.33081887519906,-,91.08380301210384,42.55277777777778,-96.1771959779928,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,1000,0,0.00,2299883,2299883000,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,0.0010000100000990915,1000,0,0,0,15-Jul-2025,15-Jun-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,19-SEP-17,0.0010000100000990915,2.9116787541626628,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDBEES,Gold,116.39,116.97,116.1,116.51,0.12,0.10,15052163,1751168643.42,116.4965,148.14,79.67,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,42.65948328639648,-6.1236000322294695,116.39,0,42.51,-6.22,15-Jul-2025,15-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-6.1236000322294695,19-DEC-19,42.65948328639648,21.351424328338048,-46.240743065143725,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.02,115.03,115.01,115.02,0.02,0.02,13548627,1558227591.27,115.0034,115.03,102,-,-,5.050689560690476,0.4278355016152928,115,0,5.03,0.41,15-Jul-2025,15-Jun-2026,-,0.4278355016152928,-,5.050689560690476,0.008693384334525876,-12.764705882352937,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
NIFTYBEES,Nifty 50,274.99,275.1,273.55,274.17,0.51,0.19,3392483,930558086.9,273.9826,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-3.3557756706263815,1.3080589735062707,273.66,0,-3.54,1.12,15-Jul-2025,15-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.3080589735062707,19-DEC-19,-3.3557756706263815,9.290322580645155,-8.927294398092979,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,21.2,21.33,20.62,21.04,-0.16,-0.75,31035544,652677490.32,21.2457,35.1,10.44,-,-,91.79580674566999,-13.16549731737516,21.2,0,93.25,-12.51,15-Jul-2025,15-Jun-2026,-,-13.16549731737516,-,91.79580674566999,40.05698005698006,-101.53256704980843,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,220,220,215.18,216.1,-1.72,-0.79,2516824,543533311.04,218.1319,373.5,109.49,-,-,91.83311140701285,-13.226790876967556,217.82,0,93.36,-12.54,15-Jul-2025,15-Jun-2026,-,-13.226790876967556,-,91.83311140701285,42.14190093708166,-97.36962279660243,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,13.68,13.97,13.64,13.7,0.02,0.15,36439426,498126953.42,13.6934,17.7,8,-,-,43.0062630480167,-5.906593406593414,13.68,0,42.8,-6.04,15-Jul-2025,15-Jun-2026,-,-5.906593406593414,-,43.0062630480167,22.598870056497177,-71.24999999999999,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
ITBEES,Nifty IT TRI,31.69,33,31.69,31.93,0.27,0.85,14178126,454408938.3,31.6728,44.27,28.55,-,-,-21.43208661417323,2.3725553061878757,31.66,0,-22.1,1.51,15-Jul-2025,15-Jun-2026,-,2.3725553061878757,-,-21.43208661417323,27.874407047662082,-11.838879159369522,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
BANKBEES,Nifty Bank,600.99,600.99,595.01,597.44,-0.13,-0.02,726755,433938142.95,597.9429,638.99,515.98,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.6867223801337945,1.315967982634667,597.57,0,1.71,1.34,15-Jul-2025,15-Jun-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.315967982634667,19-DEC-19,1.6867223801337945,6.502449177608406,-15.787433621458202,https://nsearchives.nseindia.com/today/BANKBEESEQN.svg,https://nsearchives.nseindia.com/30d/BANKBEES-EQ.svg,https://nsearchives.nseindia.com/365d/BANKBEES-EQ.svg,EQ
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1135.82,1135.84,1135.82,1135.84,0.16,0.01,381711,433554988.02,1135.6789,1151.22,1052.08,-,-,5.0274163869547825,0.41728552231416893,1135.68,0,5.01,0.4,15-Jul-2025,15-Jun-2026,-,0.41728552231416893,-,5.0274163869547825,1.3359740101805135,-7.961371758801612,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ
