symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,213.53,215.46,213.2,214.35,0.96,0.45,26982774,5788344678.48,212.7898,360,106.64,-,-,97.26670347874104,-2.7273552368851055,213.39,0,96.38,-3.16,05-Aug-2025,06-Jul-2026,-,-2.7273552368851055,-,97.26670347874104,40.458333333333336,-101.003375843961,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
GOLDBEES,Gold,122.37,122.75,121.41,122.3,2.91,2.44,36636415,4469276265.85,119.1196,148.14,80.02,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,46.27436909460591,2.3345326750899438,119.39,0,42.79,-0.1,05-Aug-2025,06-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,2.3345326750899438,19-DEC-19,46.27436909460591,17.44295936276495,-52.836790802299426,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,1000,0,0.00,3520701,3520665792.99,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,0.0010000100000990915,1000,0,0,0,05-Aug-2025,06-Jul-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0010000100000990915,19-SEP-17,0,2.9116787541626628,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.33,115.35,115.33,115.34,0.02,0.02,14352926,1655322955.58,115.325,115.35,102,-,-,5.035971223021583,0.41790005223751,115.32,0,5.02,0.4,05-Aug-2025,06-Jul-2026,-,0.41790005223751,-,5.035971223021583,0.008669267446892852,-13.078431372549025,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
LIQUIDETF,Nifty1D rate index,1000,1000.01,999.99,1000,0,0.00,1603864,1603847961.36,1000,1025,997.55,-,-,0.0010000100000990915,0,1000,0,0,0,05-Aug-2025,06-Jul-2026,-,0,-,0.0010000100000990915,2.4390243902439024,-0.24560172422435422,https://nsearchives.nseindia.com/today/LIQUIDETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDETF-EQ.svg,EQ
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,999.99,1000,999.99,1000,0.01,0.00,1314845,1314831851.55,1000,1024.98,974.99,-,-,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,05-Aug-2025,06-Jul-2026,-,0.0010000100000990915,-,0.0010000100000990915,2.4371207243068174,-2.565154514405275,https://nsearchives.nseindia.com/today/LIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID-EQ.svg,EQ
NIFTYBEES,Nifty 50,279.96,281.38,278.01,280.5,0.54,0.19,4188159,1175658112.89,280.6985,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.8484935643920377,1.1065854449771089,279.96,0,0.65,0.91,05-Aug-2025,06-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,1.1065854449771089,19-DEC-19,0.8484935643920377,7.196029776674938,-11.442193087008347,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
GOLDIETF,Gold,125,127.2,123.88,126.7,2.82,2.28,9006241,1139829860.96,123.3737,158,82.87,-,-,46.67747163695301,2.3838383838383863,123.88,0,43.41,0.11,05-Aug-2025,06-Jul-2026,-,2.3838383838383863,-,46.67747163695301,19.81012658227848,-52.89006878243031,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
SETFGOLD,Gold,120.25,126.51,120.25,126.17,2.83,2.29,8247095,1039216440.95,122.8395,153.95,82.51,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,46.453859547301214,2.3442569759896177,123.34,0,43.17,0.05,05-Aug-2025,06-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,2.3442569759896177,06-JAN-22,46.453859547301214,18.04481974667099,-52.91479820627802,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,14.03,14.45,13.76,14.37,0.34,2.42,68009499,973896025.68,14.0025,17.7,9.45,-,-,46.483180428134546,2.350427350427351,14.03,0,43.02,-0.07,05-Aug-2025,06-Jul-2026,-,2.350427350427351,-,46.483180428134546,18.8135593220339,-52.06349206349207,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
