symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
GOLDBEES,Gold,132.86,133.61,132.53,133.1,1.78,1.36,47032311,6260470917.21,131.3722,148.14,80.02,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,61.23561477892187,11.717307369481277,131.32,0,58.94,11.37,22-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,11.717307369481277,19-DEC-19,61.23561477892187,10.152558390711484,-66.33341664583854,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,232.55,233.5,231.26,231.86,-1.06,-0.46,22916556,5321453468.76,232.4846,360,108.63,-,-,112.48167155425219,8.818698080443056,232.92,0,111.88,10.41,22-Aug-2025,24-Jul-2026,-,8.818698080443056,-,112.48167155425219,35.59444444444444,-113.44011783117004,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.66,1000.01,0.02,0.00,3643933,3643896560.67,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0009999999999990906,0.0009999999999990906,999.99,0,0,0,22-Aug-2025,24-Jul-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0.0009999999999990906,19-SEP-17,0.0009999999999990906,2.9107078709502052,-3.0948772667759443,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
GOLDIETF,Gold,137.46,138.7,137.4,137.71,1.72,1.26,25976155,3578215351.25,136.0503,158,83.24,-,-,61.29070039821974,11.469969240731748,135.99,0,59.28,11.42,22-Aug-2025,24-Jul-2026,-,11.469969240731748,-,61.29070039821974,12.841772151898729,-65.4372897645363,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.62,115.62,115.6,115.61,0.02,0.02,13803133,1595642174.8,115.5952,115.62,102,-,-,5.052248977737395,0.43436712709582137,115.59,0,4.99,0.36,22-Aug-2025,24-Jul-2026,-,0.43436712709582137,-,5.052248977737395,0.008649022660443794,-13.343137254901961,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,24.21,24.21,23.47,23.53,-0.09,-0.38,63240374,1489310807.7,23.5896,35.1,10.56,-,-,112.94117647058823,8.6836027713626,23.62,0,112.22,10.32,22-Aug-2025,24-Jul-2026,-,8.6836027713626,-,112.94117647058823,32.96296296296296,-122.82196969696969,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
TATAGOLD,Tata Gold Exchange Traded Fund,15.45,15.69,15.45,15.63,0.22,1.43,88699104,1385480004.48,15.4326,17.7,9.45,-,-,61.13402061855672,11.64285714285715,15.41,0,58.87,11.18,22-Aug-2025,24-Jul-2026,-,11.64285714285715,-,61.13402061855672,11.69491525423728,-65.39682539682542,https://nsearchives.nseindia.com/today/TATAGOLDEQN.svg,https://nsearchives.nseindia.com/30d/TATAGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/TATAGOLD-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,243.14,243.96,241.54,241.95,-0.92,-0.38,4592060,1113574550,242.7673,373.5,113.1,-,-,113.15302616509558,8.80025182120694,242.87,0,112.24,10.16,22-Aug-2025,24-Jul-2026,-,8.80025182120694,-,113.15302616509558,35.220883534136554,-113.92572944297083,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
NIFTYBEES,Nifty 50,276.76,277.99,275.54,275.9,-0.86,-0.31,3606105,996547116.75,276.5352,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-2.529499046138637,0.9291776412057227,276.76,0,-1.42,2.05,22-Aug-2025,24-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.9291776412057227,19-DEC-19,-2.529499046138637,8.717948717948726,-9.614620580055618,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
HDFCSILVER,HDFC Silver ETF,232.67,233.47,231.12,231.76,-0.91,-0.39,3276118,760223181.9,232.3944,359,108.87,-,-,111.98207262416537,8.66466616654163,232.67,0,110.98,10.38,22-Aug-2025,24-Jul-2026,-,8.66466616654163,-,111.98207262416537,35.44289693593315,-112.87774409846604,https://nsearchives.nseindia.com/today/HDFCSILVEREQN.svg,https://nsearchives.nseindia.com/30d/HDFCSILVER-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCSILVER-EQ.svg,EQ
