symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
LIQUIDPLUS,Nifty 1D Rate Index,1097.36,1097.36,1097.34,1097.34,0.13,0.01,3249928,3566308490.8,1097.2087,1127.08,1018.24,-,-,5.088057000028718,0.3888060452478753,1097.21,0,5.09,0.39,01-Aug-2025,03-Jul-2026,-,0.3888060452478753,-,5.088057000028718,2.6386769350889034,-7.7683060967944595,https://nsearchives.nseindia.com/today/LIQUIDPLUSEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDPLUS-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDPLUS-EQ.svg,EQ
LIQUIDBEES,Government Securities,1001,1001,999.99,999.99,0,0.00,2882079,2882050179.21,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,0,999.99,0,0,0,01-Aug-2025,03-Jul-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,19-SEP-17,0,2.9126496373751203,-3.0928153898493798,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,206.55,207.95,206.36,207.08,0.63,0.31,12935016,2682463618.08,206.7874,360,106.64,-,-,91.58108983254695,-6.026502087493193,206.45,0,95.3,-6.71,01-Aug-2025,03-Jul-2026,-,-6.026502087493193,-,91.58108983254695,42.477777777777774,-94.18604651162792,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.3,115.32,115.3,115.32,0.02,0.02,19205542,2214398992.6,115.2958,115.32,102,-,-,5.036888605519616,0.40048755006093834,115.3,0,5.03,0.39,01-Aug-2025,03-Jul-2026,-,0.40048755006093834,-,5.036888605519616,0,-13.058823529411757,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
NIFTYBEES,Nifty 50,279.87,281.1,278,278.8,-1.07,-0.38,5038181,1407818916.83,282.3967,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-0.017930787161560467,0.4938182604621002,279.87,0,0.91,1.44,01-Aug-2025,03-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,0.4938182604621002,19-DEC-19,-0.017930787161560467,7.7584780810587235,-10.766785856177998,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
GOLDBEES,Gold,117.26,117.48,116.54,117.09,-0.17,-0.14,11644048,1364682425.6,117.2134,148.14,80.02,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,40.68244623332933,-2.024935151870138,117.26,0,43.09,-2.54,01-Aug-2025,03-Jul-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,-2.024935151870138,19-DEC-19,40.68244623332933,20.959902794653697,-46.325918520369925,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUID,Mirae Asset Nifty 1D Rate Liquid ETF,999.99,1000,999.99,1000,0.01,0.00,1069939,1069928300.61,1000,1024.98,974.99,-,-,0.0010000100000990915,0.0010000100000990915,999.99,0,0,0,01-Aug-2025,03-Jul-2026,-,0.0010000100000990915,-,0.0010000100000990915,2.4371207243068174,-2.565154514405275,https://nsearchives.nseindia.com/today/LIQUIDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUID-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID-EQ.svg,EQ
LIQUIDIETF,S&P BSE Liquid Rate Index,999.99,1000.01,999.99,1000,0.01,0.00,1055760,1055749442.4,1000,1041.19,969.99,-,-,0.0010000100000990915,0,999.99,0,0,0,01-Aug-2025,03-Jul-2026,-,0,-,0.0010000100000990915,3.956050288612074,-3.093846328312662,https://nsearchives.nseindia.com/today/LIQUIDIETFEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDIETF-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1116.58,1116.6,1116.58,1116.6,0.17,0.02,804516,898314520.44,1116.4441,1136.66,1030.28,-,-,5.112539890237124,0.3992231333620906,1116.43,0,5.11,0.4,01-Aug-2025,03-Jul-2026,-,0.3992231333620906,-,5.112539890237124,1.7648197350131236,-8.378304926816003,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,21.5,21.5,20.62,21.07,0.09,0.43,25767099,543170446.92,21.021,35.1,10.44,-,-,92.24452554744525,-5.769230769230766,20.98,0,95.89,-6.59,01-Aug-2025,03-Jul-2026,-,-5.769230769230766,-,92.24452554744525,39.97150997150997,-101.81992337164752,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,215.05,217,214.09,216.23,0.77,0.36,2250240,487176960,215.7879,373.5,111.15,-,-,92.34122042341218,-5.999217493370435,215.46,0,95.75,-6.67,01-Aug-2025,03-Jul-2026,-,-5.999217493370435,-,92.34122042341218,42.107095046854084,-94.53891138101662,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
SETFGOLD,Gold,121.7,124.05,120.7,120.95,-0.08,-0.07,3999584,483709688.96,120.8746,153.95,82.51,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,40.81965304459192,-1.8900064892926658,121.03,0,43.43,-2.53,01-Aug-2025,03-Jul-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,-1.8900064892926658,06-JAN-22,40.81965304459192,21.43553101656381,-46.58829232820264,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ
GOLDIETF,Gold,121.99,121.99,121.22,121.43,-0.01,-0.01,3336194,405247485.18,121.4021,158,82.87,-,-,41.13203161320316,-1.8747474747474693,121.44,0,43.6,-2.67,01-Aug-2025,03-Jul-2026,-,-1.8747474747474693,-,41.13203161320316,23.14556962025316,-46.53071075177989,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
