symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,xDt,cAct,yPC,mPC,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,CAct,MPC,XDt,YPC,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series
SILVERBEES,Domestic price of Silver- based on LBMA Silver daily spot fixing price,221.49,223.65,221.49,222.29,1.12,0.51,13917585,3100142058.75,221.4296,360,118.23,-,-,84.85654885654886,0.8300825546584342,221.17,0,83.93,0.32,08-Sep-2025,07-Aug-2026,-,0.8300825546584342,-,84.85654885654886,38.25277777777778,-88.01488623868728,https://nsearchives.nseindia.com/today/SILVERBEESEQN.svg,https://nsearchives.nseindia.com/30d/SILVERBEES-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERBEES-EQ.svg,EQ
LIQUIDBEES,Government Securities,1000,1000.01,999.99,999.99,-0.01,-0.00,2370214,2370190297.86,1000,1029.99,969.99,19-SEP-17, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,0,-0.0009999999999990906,1000,0,0,0,08-Sep-2025,07-Aug-2026, EXIT OPTION PURSUANT TO CHANGE IN FUNDAMENTAL ATTRIBUTES OF ETF  ,-0.0009999999999990906,19-SEP-17,0,2.9126496373751203,-3.0928153898493798,https://nsearchives.nseindia.com/today/LIQUIDBEESEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDBEES-EQ.svg,EQ
NIFTYBEES,Nifty 50,269.43,269.68,267.9,268.25,-1.8,-0.67,7537388,2024542416.8,269.5838,302.25,251.7,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.193006893103329,-4.353562005277038,270.05,0,-3.55,-3.49,08-Sep-2025,07-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- TO RS 1/-,-4.353562005277038,19-DEC-19,-4.193006893103329,11.248966087675765,-6.575288041319036,https://nsearchives.nseindia.com/today/NIFTYBEESEQN.svg,https://nsearchives.nseindia.com/30d/NIFTYBEES-EQ.svg,https://nsearchives.nseindia.com/365d/NIFTYBEES-EQ.svg,EQ
GOLDBEES,Gold,125.5,126.31,125.15,125.72,-0.12,-0.10,15054022,1893494887.16,125.3986,148.14,88.65,19-DEC-19, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,39.719937763947534,0.9150746508267784,125.84,0,39.85,1.98,08-Sep-2025,07-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- TO RS 1/-,0.9150746508267784,19-DEC-19,39.719937763947534,15.134332388281347,-41.816130851663836,https://nsearchives.nseindia.com/today/GOLDBEESEQN.svg,https://nsearchives.nseindia.com/30d/GOLDBEES-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDBEES-EQ.svg,EQ
LIQUIDCASE,Zerodha Nifty 1D Rate Liquid ETF,115.83,115.85,115.83,115.84,0.02,0.02,14342054,1661383535.36,115.8225,115.85,107.56,-,-,5.003625815808567,0.38128249566724237,115.82,0,4.99,0.38,08-Sep-2025,07-Aug-2026,-,0.38128249566724237,-,5.003625815808567,0.008631851532145797,-7.698029007065824,https://nsearchives.nseindia.com/today/LIQUIDCASEEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDCASE-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDCASE-EQ.svg,EQ
LIQUID1,Kotak Nifty 1D Rate Liquid ETF,1121.86,1121.86,1121.7,1121.84,0.14,0.01,1252433,1405016912.39,1121.7016,1136.66,1062.62,-,-,5.085476090112872,0.3901635823459838,1121.7,0,5.07,0.39,08-Sep-2025,07-Aug-2026,-,0.3901635823459838,-,5.085476090112872,1.3038199637534673,-5.573017635655271,https://nsearchives.nseindia.com/today/LIQUID1EQN.svg,https://nsearchives.nseindia.com/30d/LIQUID1-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUID1-EQ.svg,EQ
ITBEES,Nifty IT TRI,34.1,34.1,32.06,32.25,-1.02,-3.07,21960305,708439439.3,33.2204,44.27,28.55,-,-,-13.977060549479866,-8.145827399601252,33.27,0,-11.26,-4.89,08-Sep-2025,07-Aug-2026,-,-8.145827399601252,-,-13.977060549479866,27.15156991190423,-12.95971978984238,https://nsearchives.nseindia.com/today/ITBEESEQN.svg,https://nsearchives.nseindia.com/30d/ITBEES-EQ.svg,https://nsearchives.nseindia.com/365d/ITBEES-EQ.svg,EQ
TATSILV,Tata Silver Exchange Traded Fund,22.44,22.72,22.44,22.57,0.13,0.58,30151602,681426205.2,22.4837,35.1,11.63,-,-,85.15176374077113,0.8489722966934821,22.44,0,84.09,0.4,08-Sep-2025,07-Aug-2026,-,0.8489722966934821,-,85.15176374077113,35.698005698005694,-94.067067927773,https://nsearchives.nseindia.com/today/TATSILVEQN.svg,https://nsearchives.nseindia.com/30d/TATSILV-EQ.svg,https://nsearchives.nseindia.com/365d/TATSILV-EQ.svg,EQ
LIQUIDADD,DSP S&P BSE Liquid Rate ETF,1143.89,1143.92,1143.89,1143.9,0.14,0.01,506393,579262952.7,1143.7714,1151.22,1086.86,-,-,4.96999284232937,0.37820619696559055,1143.76,0,4.96,0.38,08-Sep-2025,07-Aug-2026,-,0.37820619696559055,-,4.96999284232937,0.6358471882003385,-5.2481460353679585,https://nsearchives.nseindia.com/today/LIQUIDADDEQN.svg,https://nsearchives.nseindia.com/30d/LIQUIDADD-EQ.svg,https://nsearchives.nseindia.com/365d/LIQUIDADD-EQ.svg,EQ
MAFANG,NYSE FANG+ Total Return Index,235.9,258.47,223,231.4,-3.58,-1.52,2290776,560163455.28,172.377,258.47,149.74,-,-,42.435060938077065,12.155874369910824,234.98,0,44.64,13.91,08-Sep-2025,07-Aug-2026,-,12.155874369910824,-,42.435060938077065,10.47316903315666,-54.53452651262187,https://nsearchives.nseindia.com/today/MAFANGEQN.svg,https://nsearchives.nseindia.com/30d/MAFANG-EQ.svg,https://nsearchives.nseindia.com/365d/MAFANG-EQ.svg,EQ
SETFGOLD,Gold,129.65,130.26,129.08,129.78,-0.06,-0.05,4242284,550775731.72,129.3284,153.95,90.61,06-JAN-22,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,39.81900452488689,0.8705114254624627,129.84,0,39.88,1.95,08-Sep-2025,07-Aug-2026,FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 100/- PER SHARE TO RS 1/- PER SHARE,0.8705114254624627,06-JAN-22,39.81900452488689,15.699902565768099,-43.229224147445095,https://nsearchives.nseindia.com/today/SETFGOLDEQN.svg,https://nsearchives.nseindia.com/30d/SETFGOLD-EQ.svg,https://nsearchives.nseindia.com/365d/SETFGOLD-EQ.svg,EQ
CASHIETF,BSE Liquid Rate Index,1078.74,1078.76,1078.74,1078.74,0.13,0.01,503338,542970834.12,1078.6125,1099.28,1027.04,-,-,5.020590554630678,0.3852596314907966,1078.61,0,5.01,0.38,08-Sep-2025,07-Aug-2026,-,0.3852596314907966,-,5.020590554630678,1.8684957426679247,-5.033883782520647,https://nsearchives.nseindia.com/today/CASHIETFEQN.svg,https://nsearchives.nseindia.com/30d/CASHIETF-EQ.svg,https://nsearchives.nseindia.com/365d/CASHIETF-EQ.svg,EQ
GOLDIETF,Gold,130.2,130.89,129.61,130.28,-0.1,-0.08,4152752,541601915.84,129.8962,158,91.62,-,-,40.01074691026331,0.8203064541092728,130.38,0,40.12,1.95,08-Sep-2025,07-Aug-2026,-,0.8203064541092728,-,40.01074691026331,17.544303797468356,-42.196027068325684,https://nsearchives.nseindia.com/today/GOLDIETFEQN.svg,https://nsearchives.nseindia.com/30d/GOLDIETF-EQ.svg,https://nsearchives.nseindia.com/365d/GOLDIETF-EQ.svg,EQ
MON100,Nasdaq100,353.31,354.9,335.16,342,-2.7,-0.78,1496649,522106003.65,273.5233,354.9,203.81,17-JUN-21, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,66.60171473109898,4.242867593269939,344.7,0,67.92,4.78,08-Sep-2025,07-Aug-2026, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1/- PER SHARE,4.242867593269939,17-JUN-21,66.60171473109898,3.6348267117497826,-67.8033462538639,https://nsearchives.nseindia.com/today/MON100EQN.svg,https://nsearchives.nseindia.com/30d/MON100-EQ.svg,https://nsearchives.nseindia.com/365d/MON100-EQ.svg,EQ
SILVERIETF,Domestic Price of Silver,230.88,233.49,230.88,232.05,1.17,0.51,1953780,454273387.8,231.1944,373.5,123.6,-,-,85.75888568683959,0.8036490008688196,230.88,0,84.82,0.4,08-Sep-2025,07-Aug-2026,-,0.8036490008688196,-,85.75888568683959,37.8714859437751,-87.74271844660196,https://nsearchives.nseindia.com/today/SILVERIETFEQN.svg,https://nsearchives.nseindia.com/30d/SILVERIETF-EQ.svg,https://nsearchives.nseindia.com/365d/SILVERIETF-EQ.svg,EQ
